Unnamed: 0,No.,Title,Artist(s),lyrics,genres
49,50,"""Separate Lives""",Phil Collins and Marilyn Martin,"20 ContributorsSeparate Lives (Love Theme from ”White Nights”) Lyrics“Separate Lives” was featured on the soundtrack to 1985 movie White Nights. It reached the top of Billboard’s Hot 100 singles chart and was nominated for the Oscar for Best Song.
You called me from the room in your hotel
All full of romance for someone that you met
And telling me how sorry you were, leaving so soon
And that you miss me sometimes when you're alone in your room
Do I feel lonely too?

You have no right to ask me how I feel
You have no right to speak to me, so kind
I can't go on just holding on to ties
Now that we're living separate lives

Well, I held on to let you go
And if you lost your love for me, well you never let it show
There was no way to compromise
So now we're living (living)
Separate lives

Ooh, it's so typical, love leads to isolation
So you build that wall (build that wall)
Yes, you build that wall (build that wall)
And you make it stronger

You have no right to ask me how I feel
You have no right to speak to me, so kind
I can't go on just holding on to ties
Now that we're living separate lives","pop, 80s, rock, classic rock, soft rock"
50,51,"""Raspberry Beret""",Prince & the Revolution,"52 ContributorsRaspberry Beret Lyrics“Raspberry Beret” was the first single released from Prince’s seventh album, Around the World in a Day.
Originally demoed in 1982, the track was greatly reworked by the time it was released, reflecting the… Read More 
One, two
One, two, three, uh!

Yeah
I was working part time in a five-and-dime
My boss was Mr. McGee
He told me several times that he didn't like my kind
'Cause I was a bit too leisurely
Seems that I was busy doing something close to nothing
But different than the day before
That's when I saw her, ooh, I saw her
She walked in through the out door, out door

She wore a raspberry beret
The kind you find in a second-hand store
Raspberry beret
And if it was warm, she wouldn't wear much more
Raspberry beret, I think I love her

Built like she was, she had the nerve to ask me
If I planned to do her any harm
So, look here, I put her on the back of my bike and, uh, we went riding
Down by old man Johnson's farm
I said, now, overcast days never turned me on
But something 'bout the clouds and her mixed
She wasn't too bright, but I could tell when she kissed me
She knew how to get her kicks

She wore a raspberry beret
The kind you find in a second-hand store
Raspberry beret
And if it was warm, she wouldn't wear much more
Raspberry beret, I think I love her

The rain sounds so cool when it hits the barn roof
And the horses wonder who you are
Thunder drowns out what the lightning sees
You feel like a movie star
Listen, they say the first time ain't the greatest
But I tell you, if I had the chance to do it all again, ooh
I wouldn't change a stroke 'cause, baby, I'm the most
With a girl as fine as she was then
(Raspberry beret) Oh!
The kind you find (The kind you find)
The kind you find (In a second-hand store)
Oh, no, no
(Raspberry beret)
(And if it was warm)
Where have all the raspberry women gone? (She wouldn't wear much more)
Yeah (Raspberry beret)
Aah!
I think I, I think I, I think I love her!
(Raspberry beret)
No, no, no
No, no, no (The kind you find)
(In a second-hand store)
(Raspberry beret)
Tell me
Where have all the raspberry women gone? (And if it was warm she wouldn't wear much more)
(Raspberry beret)
Ooh, uh, I think I love","funk, pop, rock, soul, 80s"
51,52,"""Suddenly""",Billy Ocean,"7 ContributorsSuddenly Lyrics
I used to think that love was just a fairy tale
Until that first hello, until that first smile
But if I had to do it all again
I wouldn't change a thing
Cause this love is everlasting

Suddenly, life has new meaning to me
There's beauty up above
And things we never take notice of
You wake up, and suddenly you're in love
Ooh yeah

Girl you're everything a man could want and more
One thousand words are not enough
To say what I feel inside
Holding hands as we walk along the shore
Never felt like this before
Now you're all I'm living for

Suddenly, life has new meaning to me
There's beauty up above
And things we never take notice of
You wake up, and suddenly you're in love

Each day
I pray, this love affair would last forever
Oh hoh

Suddenly, life has new meaning to me
There's beauty up above
And things we never take notice of
You wake up, suddenly you're in love

Ooh
There's beauty up above
And things we never take notice of
You wake up, suddenly you're in love
Ooh...","pop, soul, 80s, Disco, rnb"
52,53,"""The Boys of Summer""",Don Henley,"47 ContributorsThe Boys of Summer Lyrics“The Boys of Summer” is track #1 on Don Henley’s 1984 LP Building the Perfect Beast.
It was a huge hit earning numerous awards including the MTV Video of the Year in 1985 and the Grammy Award for Best Male… Read More 
Nobody on the road, nobody on the beach
I feel it in the air, the summer's out of reach
Empty lake, empty streets, the sun goes down alone
I'm driving by your house, though I know you're not home

But I can see you, your brown skin shining in the sun
You got your hair combed back and your sunglasses on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone

I never will forget those nights, I wonder if it was a dream
Remember how you made me crazy? Remember how I made you scream?
Now I don't understand what happened to our love
But babe, I'm gonna get you back, I'm gonna show you what I'm made of

I can see you, your brown skin shining in the sun
I see you walking real slow and smiling at everyone
I can tell you, my love for you will still be strong
After the boys of summer have gone


Out on the road today, I saw a Deadhead sticker on a Cadillac
A little voice inside my head said, “Don't look back, you can never look back”
I thought I knew what love was, what did I know?
Those days are gone forever, I should just let them go but

I can see you, your brown skin shining in the sun
You got the top pulled down and the radio on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone
I can see you, your brown skin shining in the sun
You got your hair slicked back and those Wayfarers on, baby
I can tell you, my love for you will still be strong
After the boys of summer have gone","classic rock, rock, 80s, singer-songwriter, soft rock"
53,54,"""One Night in Bangkok""",Murray Head,"49 ContributorsOne Night in Bangkok Lyrics
Bangkok, Oriental setting
And the city don't know what the city is getting
The crème de la crème of the chess world
In a show with everything but Yul Brynner
Time flies—doesn't seem a minute
Since the Tirolean Spa had the chess boys in it
All change—don't you know that when you
Play at this level there's no ordinary venue?
It's Iceland—or the Philippines—or Hastings—or—
Or this place!

One night in Bangkok and the world's your oyster
The bars are temples but the pearls ain't free
You'll find a god in every golden cloister
And if you're lucky then the god's a she
I can feel an angel slidin' up to me

One town's very like another
When your head's down over your pieces, brother
It's a drag, it's a bore, it's really such a pity
To be looking at the board, not looking at the city
What do you mean?
You've seen one crowded, polluted, stinking town—
Tea girls, warm and sweet (Warm, sweet)
Some are set up in the Somerset Maugham suite
Get Thai'd! You're talking to a tourist
Whose every move's among the purest
I get my kicks above the waistline, sunshine

One night in Bangkok makes a hard man humble
Not much between despair and ecstasy
One night in Bangkok and the tough guys tumble
Can't be too careful with your company
I can feel the devil walkin' next to me


Siam's gonna be the witness
To the ultimate test of cerebral fitness
This grips me more than would a
Muddy old river or reclining Buddha
And thank God I'm only watching the game—controlling it—
I don't see you guys rating
The kind of mate I'm contemplating
I'd let you watch, I would invite you
But the queens we use would not excite you
So you'd better go back to your bars, your temples
Your massage parlours—

One night in Bangkok and the world's your oyster
The bars are temples but the pearls ain't free
You'll find a god in every golden cloister
A little flesh, a little history
I can feel an angel slidin' up to me
One night in Bangkok makes a hard man humble
Not much between despair and ecstasy
One night in Bangkok and the tough guys tumble
Can't be too careful with your company
I can feel the devil walkin' next to me","new wave, pop, 80s, british, male vocalists"
54,55,"""If You Love Somebody Set Them Free""",Sting,"19 ContributorsIf You Love Somebody Set Them Free Lyrics“If You Love Somebody Set Them Free” was also Sting’s first single in his solo career after disbanding The Police. It was written by Sting as an ‘antidote’ for “Every Breath You Take”, in which the… Read More 
Free, free, set them free (Oh, whoa, whoa)
Free, free, set them free (Oh)
Free, free, set them free
Free, free, set them free

If you need somebody (Free, free, set them free)
Call my name (Free, free, set them free)
If you want someone (Free, free, set them free)
You can do the same (Free, free, set them free)
If you wanna keep something precious (Free, free, set them free)
You gotta lock it up and throw away the key (Free, free, set them free)
If you wanna hold onto your possession (Free, free, set them free)
Don't even think about me (Free, free, set them free)

If you love somebody
If you love someone
If you love somebody
If you love someone, set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)

If it's a mirror you want
Just look into my eyes
Or a whipping boy, someone to despise
Or a prisoner in the dark
Tied up in chains you just can't see
Or a beast in a gilded cage
That's all some people ever wanna be

If you love somebody (Love somebody)
If you love someone (Love somebody)
If you love somebody (Love somebody)
If you love someone (Love somebody)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)

You can't control an independent heart
(Can't hold what you can't keep)
Can't tear the one you love apart
(Can't love what you can't keep)
Forever conditioned to believe that we can't live
We can't live here and be happy with less
So many riches, so many souls
Everything we see there, we want to possess

If you need somebody, call my name
If you want someone
You can do, you can do, you can do the same
If you wanna keep something precious
You gotta lock it up and throw away the key
You wanna hold onto your possession
Don't even think about me

If you love somebody (Love somebody)
If you love someone (Love somebody)
If you love somebody (Love somebody)
If you love someone (Love somebody)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free, oh)
Set them free (Free, free, set them free)

Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)
Set them free (Free, free, set them free)","rock, pop, classic rock, british, singer-songwriter"
55,56,"""Obsession""",Animotion,"25 ContributorsObsession Lyrics
You are an obsession (You are an obsession)
I cannot sleep (I cannot sleep)
I am a possession (I am your possession)
Unopened at your feet
There's no balance (There is no balance)
No equality (No equality)
Be still (Be still)
I will not accept defeat (I will not accept defeat)

I will have you, yes, I will have you
I will find a way and I will have you
Like a butterfly, a wild butterfly
I will collect you and capture you

You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?

I feed you, I drink you
By day and by night
I need you, I need you
By sun or candlelight
You protest, you want to leave
Stay, oh, there's no alternative (There's no alternative)

Your face appears again, I see the beauty there
But I see danger, stranger, beware
Of circumstance in your naked dreams
Your affection is not what it seems

You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?

My fantasy (My fantasy)
Has turned to madness (Has turned to madness)
And all my goodness (And all my goodness)
Has turned to badness (Has turned to badness)
My need to possess you has consumed my soul
My life is trembling, I have no control

I will have you, yes, I will have you
I will find a way and I will have you
Like a butterfly, a wild butterfly
I will collect you and capture you

You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?

You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession
Who do you want me to be to make you sleep with me?
You are an obsession, you're my obsession","new wave, synthpop, 80s, pop, synth pop"
56,57,"""We Don't Need Another Hero (Thunderdome)""",Tina Turner,"24 ContributorsWe Don’t Need Another Hero (Thunderdome) LyricsGiven Tina Turner was playing a role in Mad Max Beyond Thunderdome, they had to come with a song for her…
Out of the ruins
Out from the wreckage
Can't make the same mistake this time
We are the children, the last generation
We are the ones they left behind
And I wonder when we are ever gonna change
Living under the fear 'til nothing else remains

We don't need another hero
We don't need to know the way home
All we want is life beyond
The Thunderdome

Looking for something we can rely on
There's got to be something better out there
Love and compassion
Their day is coming
All else are castles built in the air
And I wonder when we are ever gonna change
Living under the fear 'til nothing else remains

All the children say
We don't need another hero
We don't need to know the way home
All we want is life beyond
The Thunderdome

So what do we do with our lives?
We leave only a mark
Will our story shine like a light
Or end in the dark?
Give it all or nothing

We don't need another hero
We don't need to know the way home
All we want is life beyond
The Thunderdome","pop, soul, rock, female vocalists, 80s"
57,58,"""Material Girl""",Madonna,"52 ContributorsTranslationsPortuguêsItalianoMaterial Girl Lyrics“Material Girl” is the second single from Like a Virgin. The single was a global sensation, peaking at number-two on the Billboard Hot 100 and reaching the top-five in Australia, Belgium, Canada, Ireland… Read More 
Some boys kiss me, some boys hug me
I think they're okay
If they don't give me proper credit
I just walk away
They can beg and they can plead
But they can't see the light (That's right)
'Cause the boy with the cold hard cash
Is always Mister Right

'Cause we are living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl

Some boys romance, some boys slow dance
That's all right with me
If they can't raise my interest
Then I have to let them be
Some boys try and some boys lie
But I don't let them play (No way)
Only boys that save their pennies
Make my rainy day

'Cause we are living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl
Living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl

Living in a material world (Material)
Living in a material world
Living in a material world (Material)
Living in a material world

Boys may come and boys may go
And that's all right, you see
Experience has made me rich
And now they're after me

'Cause everybody's living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl
Living in a material world
And I am a material girl
You know that we are living in a material world
And I am a material girl

A material, a material, a material, a material world
Living in a material world (Material)
Living in a material world
Living in a material world (Material-al)
Living in a material world
Living in a material world (Material)
Living in a material world
Living in a material world (Material-al)
Living in a material world","pop, dance, female vocalists, 80s, electronic"
58,59,"""Better Be Good to Me""",Tina Turner,"14 ContributorsBetter Be Good to Me LyricsBetter Be Good to Me was originally sung by rock band Spider in 1981.
Tina Turner covered the song for her fifth album Private Dancer. Her version peaked at #5 on the Billboard Hot 100, #6 on Billboard’s R&B… Read More 
A prisoner of your love
Entangled in your web
Hot whispers in the night
I'm captured by your spell (Captured)
Oh, yes, I'm touched by this show of emotion
Should I be fractured by your lack of devotion?
Should I?
Should I?

Oh, you better be good to me!
That's how it's got to be now
Cause I don't have no use for what you loosely call the truth
And you better be good to me
Yeah, you better be good, good
C'mon, c'mon, be good to me

I think it's all so right
That we don't need to fight
We stand face to face
And you present your case
Yes, I know you keep telling me that you love me
And I really do want to believe
But did you think I'd just accept you in blind faith?
Oh, sure, babe, anything to please you!

But you better be good to me
That's how it's got to be now
Cause I don't have the time for your overloaded lines
And you better be good to me
Yeah, you better be good
Be good to me

And I really don't see why it's so hard to be
Good to me, and, you know
I don't understand, what's your plan
That you can't be good to me
What I can't feel I surely cannot see
Why can't you be good to me
And if it's not real, I do not wish to see
Why don't you be good to me

Why can't you be good to me?
Why can't you be good to me?
Why can't you be good to me?
Why can't you be good to me?
Why can't you be good to me?
Be good, good to me
Be good to me
'Cause I don't have no use for what you loosely call the truth
And I don't have the time for your overloaded lies
So you better be good to me
Yeah, you better be good
Better be good to me
Better be good
'Cause I don't have the time for your overloaded lies
And I don't have no use for what you loosely call the truth
And you better be good to me
(Why can't you be) be good to me
(Why can't you be) be good
(Why can't you be) be good to me
(Why can't you be)
'Cause I don't have no use for what you loosely call the truth
And I don't have the time for your overloaded lies
You better be good to me
(Why can't you be) good to me
(Why can't you be) good to me
Be good
Be good to me
Why can't you be (Why can't you be) good to me (Be good to me)
Why can't you be (Why can't you be) good to me (Be good to me)
C'mon c'mon c'mon c'mon c'mon c'mon c'mon c'mon c'mon
Be good to me","pop, soul, rock, female vocalists, 80s"
59,60,"""Head over Heels""",Tears for Fears,"19 ContributorsTranslationsFrançaisHead Over Heels LyricsAnother 80s hit from Tears for Fears, younger listeners may recognize the song from its choreographed inclusion in the 2001 cult classic Donnie Darko.  Ryan Reed’s Guide to Progressive Pop celebrated the… Read More 
I wanted to be with you alone
And talk about the weather
But traditions I can trace against the child in your face
Won't escape my attention
You keep your distance with a system of touch
And gentle persuasion
I'm lost in admiration, could I need you this much?
Oh, you're wasting my time
You're just, just, just wasting time

Something happens and I'm head over heels
I never find out till I'm head over heels
Something happens and I'm head over heels
Ah, don't take my heart, don't break my heart
Don't, don't, don't throw it away

Throw it away
Throw it away

I made a fire, I'm watching it burn (yeah)
I thought of your future
With one foot in the past now, just how long will it last?
No, no, no, have you no ambition?
(Mm, what's the matter with my...)
My mother and my brother's used to breathing clean air
(Nothing ever changes when you’re acting your age)
And dreaming I'm a doctor
(Nothing gets done when you feel like a baby)
It’s hard to be a man when there's a gun in your hand
(Nothing ever changes when you're acting your age)
Oh, I feel so

Something happens and I'm head over heels
I never find out till I'm head over heels
Something happens and I'm head over heels
Ah, don't take my heart, don't break my heart
Don't, don't, don't throw it away

And this is my four leaf clover
I’m on the line, one open mind
This is my four leaf clover

La la-la la la, la la-la la la
La la la-la la-la
La la-la la la, la la-la la la
La la la-la la-la
La la-la la la, la la-la la la
La la la-la la-la
La la-la la la, la la-la la la
La la la-la la-la
La la-la la la, la la-la la la
In my mind’s eye
La la la-la la-la
One little boy, one little man
La la-la la la, la la-la la la
Funny how time flies","new wave, 80s, synth pop, pop, rock"
60,61,"""Axel F""",Harold Faltermeyer,,"Soundtrack, electronic, synthpop, 80s, instrumental"
61,62,"""Smooth Operator""",Sade,"98 ContributorsTranslationsDeutschSmooth Operator Lyrics“Smooth Operator” was the third single from Sade’s blockbuster debut album Diamond Life, which takes its title from the first line of this song. The single reached #5 on the US Billboard 100 charts, and #19… Read More 
He's laughing with another girl
And playing with another heart
Placing high stakes, making hearts ache
He's loved in seven languages
Diamond nights and ruby lights, high in the sky
Heaven help him when he falls

Diamond life, lover boy
He moves in space with minimum waste and maximum joy
City lights and business nights
When you require streetcar desire for higher heights

No place for beginners or sensitive hearts
The sentiment is left to chance
No place to be ending but somewhere to start

No need to ask, he's a smooth operator
Smooth operator
Smooth operator
Smooth operator

Coast-to-coast, L.A. to Chicago, western male
Across the North and South, to Key Largo, love for sale

Face-to-face, each classic case
We shadowbox and double-cross
Yet need the chase

A license to love, insurance to hold
Melts all your memories and change into gold
His eyes are like angels; his heart is cold

No need to ask, he's a smooth operator
Smooth operator
Smooth operator
Smooth operator

Coast-to-coast, L.A. to Chicago, western male
Across the North and South, to Key Largo, love for sale

Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator
Smooth operator","soul, jazz, female vocalists, chillout, pop"
62,63,"""In My House""",Mary Jane Girls,"12 ContributorsIn My House LyricsReleased in October 1984 as the lead single, “In My House” went to number one on the Billboard Dance Club Songs chart in April 1985 and remained atop the chart for two weeks. It was also a top-ten hit on both… Read More 
Boy, you can just believe
I'm the only girl in your life
I'll be your sugar in the morning
And the sweet stuff you need at night
And you can just best believe
When it comes down to making love
I'll satisfy your every need
And every fantasy you think of

So when you need a little peace of mind
Come on over, boy, anytime
I'll keep you happy and so satisfied
In my house, in my house
So when you need some love and tenderness
And it's me, baby, that you miss
Here's the key to unlock the door
To my house, my house

Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh

Boy, anytime of the day or night
When you call me I will be there
Just call me up on the phone
When you need someone around to care
And when you feel sad and blue
You just come see me anytime
I'll kiss away all your tears
And your fears you can leave behind

So when you need a little peace of mind
Come on over, boy, anytime
I'll keep you happy and so satisfied
In my house, in my house
So when you need some love and tenderness
And it's me, baby, that you miss
Here's the key to unlock the door
To my house, in my house

Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh
Woo-ooh (In my house)
Woo-ooh-ooh-ooh-ooh (In my house)
Woo-ooh-ooh-ooh-ooh-ooh
Ooh-ooh-ooh, ooh-ooh-ooh-ooh-ooh","funk, soul, 80s, rnb, female vocalists"
63,64,"""Don't Lose My Number""",Phil Collins,"20 ContributorsDon’t Lose My Number Lyrics“Don’t Lose My Number” is the second single from No Jacket Required. It reached #4 in fall 1985.
Rolling Stone reported:
Phil Collins has no idea what “Don’t Lose My Number” is about. The lyrics came to him… Read More 
They came at night, leaving fear behind
Shadows were on the ground
Oh, nobody knew where to find him
No evidence was found
""I'm never coming back,"" they heard him cry
And I believe him
Well, he never meant to do anything wrong
It's gonna get worse if he waits too long

Billy, Billy, don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you, oh no

Searching through the day and into the night
They wouldn't stop till they found him
They didn't know him and they didn't understand
They never asked him why
""Get out of my way,"" they heard him shout
Then a blinding light
Oh, all I could see was him running down the street
Out of the shadows and into the night

Now Billy, Billy, don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you, oh

Don't give up, keep running, keep hiding
Don't give up, Billy, if you know you're right
Don't give up, you know that I am on your side
Don't give up, oh Billy, you better, you better
You better run for your life


Now Billy, Billy, don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you, oh

They came at night, leaving fear behind
Shadows were on the ground
Nobody knew where to find him
No evidence was found
""I'm never coming back,"" they heard him cry
And I believe him
He never meant to do anything wrong
It's gonna get worse if he waits too long

Now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you
Oh, now Billy, Billy don't you lose my number
'Cause you're not anywhere that I can find you","pop, 80s, rock, classic rock, soft rock"
64,65,"""All Through the Night""",Cyndi Lauper,"27 ContributorsAll Through the Night Lyrics“All Through The Night” was penned quickly by Jules Shear in a rented house in England as his wife’s band rehearsed. He released it on his own album the same year it was covered by Lauper for her debut album… Read More 
All through the night
I'll be awake, and I'll be with you
All through the night
This precious time when time is new
Oh, all through the night today
Knowing that we feel the same without saying

We have no past, we won't reach back
Keep with me forward all through the night
And once we start the meter clicks
And it goes running all through the night
Until it ends, there is no end

All through the night
Stray cat is crying, so stray cat sings back
All through the night
They have forgotten what binding they lack
Oh, under those white street lamps
There is a little chance they may see

We have no past, we won't reach back
Keep with me forward all through the night
And once we start the meter clicks
And it goes running all through the night
Until it ends, there is no end


Oh, the sleep in your eyes is enough
Let me be there, let me stay there awhile

We have no past, we won't reach back
Keep with me forward all through the night
And once we start the meter clicks
And it goes running all through the night
Until it ends, there is no end
Keep with me forward all through the night
And once we start the meter clicks
And it goes running all through the night
Until it ends, there is no end","pop, 80s, female vocalists, new wave, rock"
65,66,"""Run to You""",Bryan Adams,"31 ContributorsRun to You Lyrics
She says her love for me could never die
But that'd change if she ever found out about you and I

Oh, but her love is cold
Wouldn't hurt her if she didn't know, 'cause
When it gets too much
I need to feel your touch

I'm gonna run to you
I'm gonna run to you
'Cause when the feeling's right, I'm gonna run all night
I'm gonna run to you

She's got a heart of gold, she'd never let me down
But you're the one that always turns me on, you keep me comin' 'round

I know her love is true
But it's so damn easy makin' love to you
I got my mind made up
I need to feel your touch

I'm gonna run to you
Yeah, I'm gonna run to you
'Cause when the feeling's right, I'm gonna stay all night
I'm gonna run to you
Yeah, I'm gonna run to you
Oh, when the feeling's right, I'm gonna run all night
I'm gonna run to you

When the feeling's right
Ooohh

Oh, I'm gonna run to you
Yeah, I'm gonna run to you
'Cause when the feeling's right, I'm gonna stay all night
I'm gonna run to you
Oh, I'm gonna run to you
Yeah, when the feeling's right, I'm gonna stay all night
Oh, when the feeling's right now
Oh, yeah, when the feeling's right now
I'm gonna run to you
Oh, oh
Yeah, I'm gonna run to you
Yeah, now
Oh, I'm gonna run to you, run to you
Yeah, I'm gonna run to you","rock, classic rock, 80s, pop, Canadian"
66,67,"""Glory Days""",Bruce Springsteen,"42 ContributorsGlory Days LyricsThe first verse actually happened.  The second verse mostly happened, and the third verse, of course, is happening now.
– Bruce Springsteen, Greatest Hits liner notes

The song was written initially as a… Read More 
Oh, yeah
C'mon
Wooh
Huh

I had a friend was a big baseball player
Back in high school
He could throw that speedball by you
Make you look like a fool, boy
Saw him the other night at this roadside bar
I was walking in, he was walking out
We went back inside, sat down, had a few drinks
But all he kept talking about was

Glory days
Well, they'll pass you by, glory days
In the wink of a young girl's eye, glory days
Glory days (Alright)

Well, there's a girl that lives up the block
Back in school, she could turn all the boys' heads
Sometimes on a Friday, I'll stop by and have a few drinks
After she put her kids to bed
Her and her husband, Bobby, well they split up
I guess it's two years gone by now
We just sit around talking about the old times
She says when she feels like crying, she starts laughing, thinking 'bout

Glory days
Yeah, they'll pass you by, glory days
In the wink of a young girl's eye, glory days
Glory days (Rock it now)

My old man worked twenty years on the line
And they let him go
Now, everywhere he goes out looking for work
They just tell him that he's too old
I was nine-years old and he was working
At the Metuchen Ford plant assembly line
Now he just sits on a stool down at the Legion Hall
But I can tell what's on his mind

Glory days
Yeah, goin' back, glory days
Aw, he ain't never had glory days
Glory days

I think I'm going down to the well tonight
And I'm gonna drink till I get my fill
And I hope when I get old I don't sit around thinking about it
But I probably will
Yeah, just sitting back, trying to recapture
A little of the glory, yeah
Well, time slips away and leaves you with nothing, mister
But boring stories of

Glory days
Yeah, they'll pass you by, glory days
In the wink of a young girl's eye, glory days
Glory days

Glory days
Yeah, they'll pass you by, glory days
In the wink of a young girl's eye, glory days
Glory days

Well, alright, ooh yeah
Well, alright, (Alright) come on now (oh, yeah)
Well, alright (Alright), ooh yeah (oh, yeah)
Alright, (Alright) come on now (oh, yeah)
Wooh, yeah (Alright), wooh yeah (oh yeah)
Wooh, yeah (Ooh)
Alright boys, keep a-rockin' now
Keep on goin'
We're gonna go home now
Bring it home, yeah
Bring it home, oh oh
Alright, well alright
Well, alright, well alright
Well, alright, well alright
Alright, alright
Let's go
Woo","rock, classic rock, singer-songwriter, folk, 80s"
67,68,"""Voices Carry""",'Til Tuesday,"26 ContributorsVoices Carry LyricsReleased in 1985, it landed at #8 on the Billboard Hot 100. Originally, it was sung as a song from one woman to another. However, Epic records, pressing for a hit, wanted the content to be less controversial,… Read More 
I'm in the dark, I'd like to read his mind
But I'm frightened of the things I might find
Oh, there must be something he's thinking of
To tear him away, eh-aye
When I tell him that I'm falling in love
Why does he say, eh-aye

Hush hush, keep it down now
Voices carry
Hush hush, keep it down now
Voices carry

I try so hard not to get upset
Because I know all the trouble I'll get
Oh, he tells me tears are something to hide
And something to fear, eh-aye
And I try so hard to keep it inside
So no one can hear

Hush hush, keep it down now
Voices carry
Hush hush, keep it down now
Voices carry
Hush hush, keep it down now
Voices carry


Oh, he wants me
But only part of the time
He wants me
If he can keep me in line

Hush hush, keep it down now
Voices carry
Hush hush, keep it down now
Voices carry

Oh, hush hush, so shut up now
Voices carry
Oh, hush hush, keep it down now
Voices carry
Oh, hush hush, darling, she might overhear
Oh no, voices carry
(Hush hush) He said shut up, he said to shut up
Oh God, can't you keep it down?
Voices carry
Oh-no, voices carry
I wish he would let me talk","new wave, 80s, female vocalists, pop, Aimee Mann"
