Unnamed: 0,No.,Title,Artist(s),lyrics,genres
26,27,"""Break My Stride""",Matthew Wilder,"40 ContributorsBreak My Stride Lyrics“Break My Stride” is about a girl leaving Wilder  behind as she is moving on to further adventures. However, according to a 2012 interview with Wilder, he expressed that the song was written in part because… Read More 
Last night, I had the strangest dream
I sailed away to China
In a little rowboat to find ya
And you said you had to get your laundry clean
Didn't want no one to hold you, what does that mean?
And you said

Ain't nothin' gonna break my stride
Nobody gonna slow me down
Oh no, I got to keep on moving
Ain't nothin' gonna break-a my stride
I'm runnin' and I won't touch ground
Oh no, I got to keep on moving

You're on a roll and now you pray it lasts
The road behind was rocky
But now you're feeling cocky
You look at me and you see your past
Is that the reason why you're runnin' so fast?
And she said

Ain't nothin' gonna break-a my stride
Nobody gonna slow me down
Oh no, I got to keep on moving
Ain't nothin' gonna break my stride
I'm runnin' and I won't touch ground
Oh no, I got to keep on moving

(Never let another girl like you)
Work me over
(Never let another girl like you)
Drag me under
(If I meet another girl like you)
I will tell her
(Never want another girl like you)
Have to say, oh

Ain't nothin' gonna break-a my stride
Nobody gonna slow me down
Oh no (Oh no), I got to keep on moving
Ain't nothin' gonna break my stride
I'm runnin' and I won't touch ground
Oh no, I got to keep on moving
Ain't nothin' gonna break-a my stride
Nobody gonna slow me down
Oh no (Oh no), I got to keep on moving
Ain't nothin' gonna break-a my stride
I'm runnin' and I won't touch ground
Oh no, I got to keep on moving
(Woah)
Ain't nothin' gonna break my stride
Nobody gonna slow me down
Oh no, I got to keep on moving
Ain't nothin' gonna break-a my stride
I'm runnin' and I won't touch ground
Oh no, I got to keep on moving
Ain't nothin' gonna break-a my stride
Nobody gonna slow me down
Oh no (Oh no), I got to keep on moving","pop, 80s, american, reggae, one hit wonder"
27,28,"""99 Luftballons/99 Red Balloons""",Nena,,"pop, german, new wave, 80s, female vocalists"
28,29,"""I Can Dream About You""",Dan Hartman,"26 ContributorsI Can Dream About You LyricsI Can Dream About You peaked at #6 on the Billboard Hot 100 and #7 on Billboard’s Adult Contemporary chart in 1984.
It was featured on the soundtrack to the film “Streets of Fire.”
No more timing
Each tear that falls from my eyes
I`m not hiding
The remedy to cure this old heart of mine

I can dream about you
If I can't hold you tonight
I can dream about you
You know how to hold me just right
I can dream about you
If I can't hold you tonight
I can dream about you
You know how to hold me just right

Moving sidewalks
I don't see under my feet
Climbing up from
Down here below where the street sees me lonely for you, oh

I can dream about you
If I can't hold you tonight
I can dream about you
You know how to hold me just right

(I can dream about you) I'm gonna press my lips against you
And hold you to me
(I can dream about you) You know you got me spellbound
What else can it be?

Moving sidewalks
I don't see under my feet
Climbing up from the pain in my heart
'Cause it's you that I need

I can dream
Whoa-oh, oh, oh
I can dream
Yes, I can dream
Whoa-oh, oh, oh

I don't understand it
Can't keep my mind off loving you (Not even for a minute)
Ooh, now baby
I'm caught up in the magic I see in you
There's one thing to do

I can dream about you
If I can't hold you tonight
I can dream about you
You know how to hold me just right

Whoa-oh, oh-oh, I can dream about you
If I can't hold you tonight
Ooh, I can dream about you
Oh, I can dream, I can dream (Whoa-oh, oh-oh)
I can dream about you
Oh, I can dream about you
Whoa-oh, whoa-oh, I can dream about you
Oh-oh, you know how to hold me just right","Disco, 80s, pop, soft rock, dance"
29,30,"""The Glamorous Life""",Sheila E.,"18 ContributorsThe Glamorous Life Lyrics
She wears a long fur coat of mink
Even in the summer time
Everybody knows from the coy little wink
The girl's got a lot on her mind
She's got
Big thoughts
Big dreams
And a big brown Mercedes sedan
What I think this girl
She really wants, to be in love with a man

She wants to lead the Glamorous Life
She don't need a man's touch
She wants to lead the Glamorous Life
Without love, it ain't much

She saw him standing in the section marked
""If you have to ask, you can't afford it"" lingerie
She threw him bread
And said make me scream
In the dark, what could he say?
Boys with small talk and small minds
Really don't impress me in bed
She said, ""I need a man's man, baby""
Diamonds and furs
Love would only conquer my head

She wants to lead the Glamorous Life
She don't need a man's touch
She wants to lead the Glamorous Life
Without love, it ain't much

They made haste in the brown sedan
They drove to 55 Secret Street
They made love, and by the seventh wave
She knew she had a problem
She thought real love is really scary
Money only pays the rent
Love is forever, that's all your life
Love is Heaven sent
It's glamorous

She wants to lead the Glamorous Life
She don't need a man's touch
She wants to lead the Glamorous Life
Without love, it ain't much, it ain't much


She wants to lead the Glamorous Life
She don't need a man's touch
She wants to lead the Glamorous Life
Without love it ain't much, it ain't much
Lead the Glamorous Life
She don't need a man's touch
She wants to lead the Glamorous Life
Without love it ain't much, it ain't much","pop, 80s, funk, prince, dance"
30,31,"""Oh Sherrie""",Steve Perry,"18 ContributorsOh Sherrie Lyrics“Oh Sherrie” was the debut single of then-Journey frontman Steve Perry. The song was a massive hit, reaching the top 10 in the US, Canada, Australia, New Zealand and South Africa. It remains his most… Read More 
You should've been gone
Knowing how I made you feel
And I should've been gone
After all your words of steel

Oh, I must have been a dreamer
(Must have been a dreamer, oh-oh)
And I must've been someone else
(Someone else)
And we should've been over
(Over by now)

Oh, Sherrie, (Our love) our love holds on, holds on
Oh, Sherrie, (Our love) our love holds on, holds on

But I want to let go
You'll go on hurtin' me
You'd be better off alone
If I'm not who you thought I'd be

But you know that there's a fever
(There's a fever, oh-oh)
That you'll never find nowhere else
(Nowhere, nowhere else)
Can't you feel it burnin' on and on?

Oh, Sherrie, (Our love) our love holds on, holds on
Oh, Sherrie, (Our love) our love holds on, holds on
Oh, Sherrie

But I should've been gone
Long ago, far away
And you should've been gone
Now, I know you'd lie, you'll stay

Oh, Sherrie, (Our love) our love holds on, holds on
Oh, Sherrie, (Our love) our love holds on, holds on

Oh, Sherrie, (Our love) our love holds on, holds on
(Oh, Sherrie, our love, Sherrie, Sherrie)
Hold on
Oh, Sherrie","classic rock, rock, 80s, AOR, hard rock"
31,32,"""Stuck on You""",Lionel Richie,"17 ContributorsStuck On You LyricsStuck On You peaked at #3 on the Billboard Hot 100, #8 on Billboard’s R&B chart and topped Billboard’s Adult Contemporary chart for 5 weeks.
It also become Lionel Richie’s first country music hit, peaking at… Read More 
Stuck on you
I've got this feeling down deep in my soul that I just can't lose
Guess I'm on my way
Needed a friend
And the way I feel now, I guess I'll be with you 'til the end
Guess I'm on my way
Mighty glad you stayed

I'm stuck on you
Been a fool too long, I guess it's time for me to come on home
Guess I'm on my way
So hard to see
That a woman like you could wait around for a man like me
Guess I'm on my way
Mighty glad you stayed

Oh, I'm leaving on that midnight train tomorrow
And I know just where I'm going
I've packed up my troubles and I've thrown them all away
'Cause this time, little darling
I'm coming home to stay

I'm stuck on you
I've got this feeling down deep in my soul that I just can't lose
Guess I'm on my way
I needed a friend
And the way I feel now, I guess I'll be with you 'til the end
Guess I'm on my way
I'm mighty glad you stayed","soul, pop, 80s, rnb, motown"
32,33,"""I Guess That's Why They Call It the Blues""",Elton John,"40 ContributorsI Guess That’s Why They Call It the Blues Lyrics
Don't wish it away
Don't look at it like it's forever
Between you and me, I could honestly say
That things can only get better

And while I'm away
Dust out the demons inside
And it won't be long before you and me run
To the place in our hearts where we hide

And I guess that's why they call it the blues
Time on my hands could be time spent with you
Laughin' like children, livin' like lovers
Rollin' like thunder under the covers
And I guess that's why they call it the blues

Just stare into space
Picture my face in your hands
Live for each second without hesitation
And never forget I'm your man

Wait on me, girl
Cry in the night if it helps
But more than ever, I simply love you
More than I love life itself

And I guess that's why they call it the blues
Time on my hands could be time spent with you
Laughin' like children, livin' like lovers
Rollin' like thunder under the covers
And I guess that's why they call it the blues


Wait on me, girl
Cry in the night if it helps
But more than ever, I simply love you
More than I love life itself

And I guess that's why they call it the blues
Time on my hands could be time spent with you
Laughin' like children, livin' like lovers
Rollin' like thunder under the covers
And I guess that's why they call it the blues

(Laughing like children, living like lovers)
And I guess that's why they call it the blues
(Laughing like children, living like lovers)
And I guess that's why they call it the blues
And I guess that's why they call it the blues","pop, classic rock, singer-songwriter, rock, piano"
33,34,"""She Bop""",Cyndi Lauper,"29 ContributorsShe Bop LyricsReleased as the third single from 1983’s “She’s So Unusual”, this song was the first track on side B of the vinyl album.

A somewhat cryptic song that celebrates (female) masturbation, the lyrics were… Read More 
Well, I see 'em every night in tight blue jeans
In the pages of a Blueboy magazine
Hey, I've been thinking of a new sensation
I'm picking up the good vibrations
Oop, she bop, she bop

Do I wanna go out with a lion's roar?
Yeah, I wanna go south and get me some more
Hey, they say that a stitch in time saves nine
They say I better stop or I'll go blind
Oop, she bop, she bop

She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu bop
(I hope He will understand)
She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu, she bop
Oh, she do, she bop

Hey, hey they say I better get a chaperone
Because I can't stop messing with the danger zone
I won't worry, and I won't fret
Ain't no law against it yet
Oop, she bop, she bop

She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu bop
(I hope He will understand)
She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu, she bop
Oh, she do, she bop
She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu bop
(I hope He will understand)
She bop, he bop, a we bop
I bop, you bop, a they bop
Be bop, be bop, a lu, she bop
Oh, she do, she bop","pop, 80s, female vocalists, new wave, rock"
34,35,"""Borderline""",Madonna,"25 ContributorsTranslationsPortuguêsItalianoBorderline LyricsSmash hit dance-pop hit from Madonna’s self-named first album – it was all over the radio in 1984 and became her first top 10 hit. The wildly popular video that accompanied the song depicted Madonna in her… Read More 
Something in the way you love me won't let me be
I don't want to be your prisoner, so baby, won't you set me free?
Stop playing with my heart
Finish what you start
When you make my love come down
If you want me, let me know
Baby, let it show
Honey, don't you fool around

Just try to understand (Understand)
I've given all I can
'Cause you got the best of me

Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
(Borderline)

Keep on pushing me, baby
Don't you know you drive me crazy?
You just keep on pushing my love
Over the borderline

Something in your eyes is making such a fool of me
When you hold me in your arms, you love me 'til I just can't see
But then you let me down
When I look around
Baby, you just can't be found
Stop driving me away
I just wanna stay
There's something I just got to say

Just try to understand (Understand)
I've given all I can
'Cause you got the best of me

Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
Borderline
Feels like I'm going to lose my mind
You just keep on pushing my love
Over the borderline
(Borderline)

Keep on pushing me, baby
Don't you know you drive me crazy?
You just keep on pushing my love over the borderline

Look what your love has done to me
C'mon, baby, set me free
You just keep on pushing my love
Over the borderline
(Borderline)
You cause me so much pain
I think I'm going insane
What does it take to make you see?
You just keep on pushing my love
Over the borderline

Keep pushing me
Keep pushing me
Keep pushing my love
(Keep on pushing my love over the borderline, borderline)
C'mon, baby
C'mon, darling, yeah
Da-da-da-da, da-da-da-da, da-da-da-da","pop, dance, female vocalists, 80s, electronic"
35,36,"""Sunglasses at Night""",Corey Hart,"45 ContributorsSunglasses at Night LyricsOne of the best-known hits from Canadian singer Corey Hart, “Sunglasses at Night” describes a man being cheated on who wears his “sunglasses” as to stay willfully ignorant of his lover’s unfaithfulness. The… Read More 
I wear my sunglasses at night
So I can, so I can
Watch you weave then breathe your story lines
And I wear my sunglasses at night
So I can, so I can
Keep track of the visions in my eyes

While she's deceiving me
It cuts my security
Has she got control of me?
I turn to her and say

Don't switch the blade on the guy in shades, oh, no
Don't masquerade with the guy in shades, oh, no
I can't believe it
'Cause you got it made with the guy in shades, oh, no

And I wear my sunglasses at night
So I can, so I can
Forget my name while you collect your claim
And I wear my sunglasses at night
So I can, so I can
See the light that's right before my eyes

While she's deceiving me
She cuts my security
She got control of me
I turn to her and say

Don't switch the blade on the guy in shades, oh, no
Don't masquerade with the guy in shades, oh, no
I can't believe it
Don't be afraid of the guy in shades, oh no
It can't escape you
'Cause you got it made with the guy in shades, oh, no


Oh
I said
I wear my sunglasses at night
I wear my sunglasses at night
I wear my sunglasses at night
I say to you now
I wear my sunglasses at night
I wear my sunglasses at night
I wear my sunglasses at night
I cry to you
I wear my sunglasses at night
I wear my sunglasses at night","new wave, 80s, pop, Canadian, synth pop"
36,37,"""Eyes Without a Face""",Billy Idol,"65 ContributorsTranslationsDeutschEyes Without a Face LyricsThe second single from the Rebel Yell album, this song was Idol’s first Top Ten hit in the US, reaching number 4 on the Billboard Hot 100. Among the first three songs written for the album, guitarist and… Read More 
I'm all out of hope
One more bad break could bring a fall
When I'm far from home
Don't call me on the phone to tell me you're alone
It's easy to deceive
It's easy to tease, but hard to get release

(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
Got no human grace, your eyes without a face

Ooh, ch-ch

I spent so much time
Believing all the lies to keep the dream alive
Now it makes me sad
It makes me mad at truth for loving what was you

(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
Got no human grace, your eyes without a face

Ooh, ha


When you hear the music, you make a dip
Into someone else's pocket, then make a slip
Steal a car and go to Las Vegas
Ooh, the gigolo pool
Hanging out by the state line
Turning holy water into wine
Drinking it down
Oh-oh-oh
I'm on a bus on a psychedelic trip
Reading murder books, trying to stay hip
I'm thinking of you and you're out there, so
Say your prayers
Say your prayers
Say your prayers
Ooh
Ooh-ooh-ooh, ooh

Now I close my eyes
And I wonder why I don't despise
Now all I can do
Is love what was once so alive and new
But it's gone from your eyes
I'd better realise

(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
(Les yeux sans visage) Eyes without a face
Got no human grace, your eyes without a face

Such a human waste, your eyes without a face

And now it's getting worse","rock, new wave, 80s, punk, classic rock"
37,38,"""Here Comes the Rain Again""",Eurythmics,"34 ContributorsHere Comes the Rain Again Lyrics
Here comes the rain again
Falling on my head like a memory
Falling on my head like a new emotion
I want to walk in the open wind
I want to talk like lovers do
Want to dive into your ocean
Is it raining with you?

So, baby, talk to me
Like lovers do
Walk with me
Like lovers do
Talk to me
Like lovers do

Here comes the rain again
Raining in my head like a tragedy
Tearing me apart like a new emotion (Ooh)
I want to breathe in the open wind
I want to kiss like lovers do
Want to dive into your ocean
Is it raining with you?

So, baby, talk to me
Like lovers do
Walk with me
Like lovers do
Talk to me (Ooh)
Like lovers do


So, baby, talk to me
Like lovers do

Ooh
Ooh, yeah
Here it comes again
Ooh
Hey, hey, hey, hey, hey, hey, hey

Here comes the rain again
Falling on my head like a memory
Falling on my head like a new emotion (Here it comes again, here it comes again, ah)
I want to walk in the open wind
I want to talk like lovers do
Want to dive into your ocean
Is it raining with you? (Ooh, here it comes again)

Here comes the rain again (I said)
Falling on my head like a memory
Falling on my head like a new emotion (Ooh, ooh, yeah)
I want to walk in the open wind (Mhm)
I want to talk like lovers do
Want to dive into your ocean
Is it raining with you?

Here comes the rain again
Falling on my head like a memory
Falling on my head like a new emotion","new wave, 80s, pop, female vocalists, synth pop"
38,39,"""Uptown Girl""",Billy Joel,"60 ContributorsTranslationsУкраїнськаUptown Girl Lyrics“Uptown Girl” is a Billy Joel classic that can be found on 1983’s An Innocent Man. Inspired by Frankie Valli’s “Rag Doll,” its lyrics find a “downtown boy” (lower class) waxing poetic – in his own way – for a… Read More 
Uptown girl
She's been living in her uptown world
I bet she's never had a backstreet guy
I bet her momma never told her why
I'm gonna try for an

Uptown girl
She's been living in her white-bred world
As long as anyone with hot blood can
And now, she's looking for a downtown man
That's what I am

And when she knows what she wants from her time
And when she wakes up and makes up her mind

She'll see I'm not so tough
Just because I'm in love with an

Uptown girl
You know I've seen her in her uptown world
She's getting tired of her high class toys
And all the presents from her uptown boys
She's got a choice

Uptown girl
You know I can't afford to buy her pearls
But maybe, someday, when my ship comes in
She'll understand what kind of guy I've been
And then I'll win

And when she's walking, she's looking so fine
And when she's talking, she'll say that she's mine

She'll say I'm not so tough
Just because I'm in love with an

Uptown girl
She's been living in her white-bred world
As long as anyone with hot blood can
And now, she's looking for a downtown man
That's what I am

Uptown girl, she's my uptown girl
You know I'm in love with an uptown girl, my uptown girl
You know I'm in love with an uptown girl, my uptown girl
You know I'm in love with an uptown girl, my uptown girl
You know I'm in love with an uptown girl","classic rock, singer-songwriter, rock, pop, piano"
39,40,"""Sister Christian""",Night Ranger,"40 ContributorsSister Christian Lyrics“Sister Christian” is Night Ranger’s biggest hit, topping the chart in Canada and reaching #5 in the US. It was also a minor hit in Germany.
Drummer Kelly Keagy wrote it after visiting his family’s home and… Read More 
Sister Christian, oh, the time has come
And you know that you're the only one to say, ""Okay""
Where you goin'? What you lookin' for?
You know those boys don't want to play no more with you, it's true

You're motorin'
What's your price for flight?
In finding Mister Right
You'll be alright tonight

Babe, you know you're growin' up so fast
And mama's worryin' that you won't last to say, ""Let's play""
Sister Christian, there's so much in life
Don't you give it up before your time is due, it's true
It's true, yeah

Motorin'
What's your price for flight?
You've got him in your sight
And drivin' through the night
Motorin'
What's your price for flight?
In finding Mister Right
You'll be alright tonight


Motorin'
What's your price for flight?
In finding Mister Right
You'll be alright tonight
You're motorin'
What's your price for flight?
In finding Mister Right
You'll be alright tonight

Sister Christian, oh, the time has come
And you know that you're the only one to say, ""Okay""
But you're motorin'
Yeah, motorin'","hard rock, 80s, rock, classic rock, hair metal"
40,41,"""Drive""",The Cars,"53 ContributorsDrive Lyrics“Drive” is The Cars' third single from the band’s Heartbeat City album. It was written by Ric Ocasek and sung by bassist Benjamin Orr. It is the band’s greatest international hit.
Released as single on July… Read More 
Who's gonna tell you when it's too late?
Who's gonna tell you things aren't so great?

You can't go on, thinking nothing's wrong, but now
Who's gonna drive you home tonight?

Who's gonna pick you up when you fall?
Who's gonna hang it up when you call?
Who's gonna pay attention to your dreams?
Yeah, who's gonna plug their ears when you scream?

You can't go on, thinking nothing's wrong, but now
Who's gonna drive you home tonight?

Who's gonna hold you down when you shake?
Who's gonna come around when you break?

You can't go on, thinking nothing's wrong, but now
Who's gonna drive you home tonight? Hoh-oh-oh
You know you can't go on thinking nothing's wrong
Who's gonna drive you home tonight?","new wave, 80s, rock, classic rock, pop"
41,42,"""Twist of Fate""",Olivia Newton-John,"11 ContributorsTwist of Fate Lyrics“Twist Of Fate” was ONJ’s last top 10 hit, reaching #5 in early 1984. It comes from the soundtrack of the film Two Of A Kind – an unsuccessful attempt to recreate the success ONJ had in the 1970s when she was… Read More 
Do we deserve a second chance?
How did we fall into this circumstance?
We weren't so straight and narrow
This is much more than we deserve
A higher voice has called the tune
Two hearts that lost the beat will now resume
The gift of life extension
By divine intervention

Ooh, ooh, ooh, ooh

It's gotta be a strange twist of fate
Telling me that Heaven can wait
Telling me to get it right this time
Life doesn't mean a thing
Without the love you bring
Love is what we've found
The second time around

Don't understand what's going on
Woke up this morning, all the hurt was gone
This is a new beginning
I'm back in the land of the living

Ooh, ooh, ooh, ooh

It's gotta be a strange twist of fate
Telling me that Heaven can wait
And I gotta get it right this time
Life doesn't mean a thing
Without the love you bring
Love is what we found
The second time around

Oh-oh
Oh, oh-oh, oh-oh

It's gotta be a strange twist of fate
Telling me that Heaven can wait
Oh, I'm gonna get it right this time
Life doesn't mean a thing
Without the love you bring
Love is what we found
The second time around

It's gotta be a strange twist of fate
Telling me that Heaven can wait
Know I gotta get it right
I'm gonna get it right this time
Life (Life) doesn't mean a thing
(Doesn't mean a thing)
Without the love you bring
Love is what we found
(What we found)
The second time around

It's gotta be a strange twist of fate
Telling me that Heaven can wait

Life (Life) doesn't mean a thing
Without the love you bring
Love is what we found...","pop, female vocalists, 70s, 80s, country"
42,43,"""Union of the Snake""",Duran Duran,"14 ContributorsUnion of the Snake Lyrics
Telegram force and ready
I knew this was a big mistake
There's a fine line drawing
My senses together
And I think it's about to break

If I listen close, I can hear them singers, oh ho ho
Voices in your body coming through on the radio, ho ho

The Union of the Snake is on the climb
Moving up, it’s gonna race, it’s gonna break
Through the borderline

Nightshades on a warning
Give me strength, at least give me a light
Give me anything, even sympathy
There's a chance you could be right

If I listen close, I can hear them singers, oh ho ho
Voices in your body coming through on the radio, ho ho

The Union of the Snake is on the climb
Moving up, it’s gonna race, it’s gonna break
Through the borderline

The Union of the Snake is on the climb
Moving up, it’s gonna race, it’s gonna break
Through the borderline


If I listen close, I can hear them singers, oh ho ho
Voices in your body coming through on the radio, ho ho

The Union of the Snake is on the climb
Moving up, it’s gonna race, it’s gonna break
Through the borderline
The Union of the Snake is on the climb
It’s gonna race, it’s gonna break
Gonna move up to the borderline
The Union of the Snake is on the climb
Moving up, it’s gonna race, it’s gonna break
Through the borderline

The Union of the Snake is on the climb
It’s gonna race, it’s gonna break, it’s gonna move up
To the borderline","new wave, 80s, pop, synth pop, rock"
43,44,"""The Heart of Rock & Roll""",Huey Lewis and the News,"20 ContributorsThe Heart of Rock & Roll LyricsThe third single released from the 1983 album Sports, “The Heart of Rock & Roll” became the fourth top 10 US hit for Huey Lewis and the News.
The song was a reminder that the new styles of Rock music that… Read More 

New York, New York, is everything they say
And no place I'd rather be
Where else can you do a half a million things
All at a quarter to three
When they play their music, ooh that modern music
They like it with a lot of style
But it's still that same old back beat rhythm
That really really drives 'em wild

They say the heart of rock and roll is still beating
And from what I've seen, I believe 'em
Now the old boy may be barely breathing
But the heart of rock and roll, heart of rock and roll is still beating

L.A., Hollywood, and the Sunset Strip
Is something everyone should see
Neon lights and the pretty pretty girls
All dressed so scantily
When they play their music, that hard rock music
They like it with a lot of flash
But it's still that same old back beat rhythm
That really really kicks 'em in the--

They say the heart of rock and roll is still beating
And from what I've seen, I believe 'em
Now the old boy may be barely breathing
But the heart of rock and roll, heart of rock and roll is still beating
Johnny!

D.C., San Antone and the Liberty Town, Boston and Baton Rouge
Tulsa, Austin, Oklahoma City, Seattle, San Francisco, too
Everywhere there's music, real live music
Bands with a million styles
But it's still that same old rock and roll music
That really, really drives 'em wild

Th-th-th-th-they say the heart of rock and roll is still beating
And from what I've seen, I believe 'em
Now the old boy may be barely breathing
But the heart of rock and roll, heart of rock and roll is still beating, yeah

In Cleveland
Detroit
Uh, heart of rock and roll","80s, rock, classic rock, pop, Pop-Rock"
44,45,"""Hard Habit to Break""",Chicago,"17 ContributorsHard Habit to Break Lyrics
I guess I thought you'd be here
Forever
Another illusion
I chose to create
You don't know what you got
Until it's gone
And I found out
A little too late

I was acting as if
You were lucky to have me
Doing you a favor
I hardly knew you were there
But then you were gone
And it all was wrong
Had no idea how much I cared

Now being without you
Takes a lot of getting used to
Should learn to live with it
But I don't want to
Being without you
It's all a big mistake
Instead of getting easier
It's the hardest thing to take
I'm addicted to you, babe
You're a hard habit to break

You found someone else
You had every reason
Know I can't blame you
For running to him
Two people together
But living alone
I was spreading my love too thin

After all of these years
I'm still trying to shake it
Doing much better (They say that it just takes time)
But deep in the night
It's an endless fight
I can't get you out of my mind

Now being without you
Takes a lot of getting used to
Should learn to live with it
But I don't want to
Being without you
It's all a big mistake
Instead of getting easier
It's the hardest thing to take
I'm addicted to you, babe
You're a hard habit to break

I can't go on (Can't go on)
Just can't go on (Just can't go on)
I can't go on (Can't go on)
Just can't go on (Just can't go on)

Now being without you
Takes a lot of getting used to
Should learn to live with it
But I don't want to
Being without you
It's all a big mistake
Instead of getting easier
It's the hardest thing to take
I'm addicted to you, babe
You're a hard habit to break

You're a hard (You're a) habit to (Hard) break (Habit to break)
(Just can't go on)
Such a hard (Such a) habit to (Hard) break (Habit to break)
(Just can't go on)
I'm addicted to you
You're a hard (You're a) habit to (Hard) break (Habit to break)
(Just can't go on)
Such a hard (Such a) habit to (Hard) break (Habit to break)
(Just can't go on)
I'm addicted to you, baby!","classic rock, rock, 70s, 80s, pop"
45,46,"""The Warrior""",Scandal,"16 ContributorsThe Warrior Lyrics
Ohh, oh, oh, oh, ohh
Oh, ooh, oh, oh

You run, run, run away
It's your heart that you betray
Feeding on your hungry eyes
I bet you're not so civilized
Well, isn't love primitive?
A wild gift that you wanna give
Break out of captivity

And follow me stereo jungle child
Love is the kill
Your heart's still wild

Shootin' at the walls of heartache
Bang, bang!
I am the warrior
Well, I am the warrior
And heart to heart you'll win
If you survive the warrior
The warrior
The warrior

You talk, talk, talk to me
Your eyes touch me physically
Stay with me we'll take the night
As passion takes another bite, ohh, ohh
Who's the hunter, who's the game?
I feel the beat call your name
I hold you close in victory

I don't wanna tame your animal style
You won't be caged in the call of the wild

Shootin' at the walls of heartache
Bang, bang!
I am the warrior
Well, I am the warrior
And heart to heart you'll win
If you survive the warrior
The warrior
The warrior
I am the warrior



Shootin' at the walls of heartache
(Shootin' at the walls of heartache)
The warrior
I am the warrior
And heart to heart you'll win
Heart to heart you'll win
If you survive
The warrior
The warrior

Shootin' at the walls of heartache
Bang, bang!
I am the warrior
Yes, I am the warrior
And victory is mine
(Shootin' at the walls of heartache)
The warrior
I am the warrior
Shootin' at the walls of heartache
Bang, bang!
I am the warrior
Well, I am the warrior","J-rock, japanese, j-pop, rock, female vocalists"
46,47,"""If Ever You're in My Arms Again""",Peabo Bryson,"13 ContributorsIf Ever You’re in My Arms Again LyricsReleased as a single from his album Straight from the Heart, the single peaked at #6 on the R&B chart and was Bryson’s first Top 10 single on the Billboard Hot 100 chart, where it peaked at #10 during the… Read More 
It all came so easy
All the lovin' you gave me
The feelings we shared
And I still can remember
How your touch was so tender
It told me you cared

We had a once in a lifetime
But I just couldn't see
Until it was gone
A second once in a lifetime
May be too much to ask
But I swear from now on

If ever you're in my arms again
This time, I'll love you much better
If ever you're in my arms again
This time, I'll hold you forever
This time, we'll never end

Now I'm seeing clearly
How I still need you near me
I still love you so
There's something between us
That won't ever leave us
There's no letting go (No letting go)

We had a once in a lifetime
But I just didn't know it
'Till my life fell apart
A second once in a lifetime
Isn't too much to ask
'Cause I swear from the heart

If ever you're in my arms again
This time, I'll love you much better
If ever you're in my arms again
This time, I'll hold you forever
This time, we'll never end, never end

The best of romances
Deserve second chances
I'll get to you somehow
'Cause I promise now

If ever you're in my arms again
This time, I'll love you much better
If ever you're in my arms again
This time, I'll hold you forever
This time, we'll never end
If ever you're in my arms again
This time, I'll love you much better
If ever you're in my arms again
This time, I'll hold you forever
This time, we'll never end

If ever you're in my arms again
This time, I'll love you much better
If ever you're in my arms again
This time, I'll hold you forever
This time, we'll never end","soul, rnb, 80s, peabo bryson, urban"
47,48,"""Automatic""",The Pointer Sisters,"20 ContributorsAutomatic Lyrics
Look what you're doing to me
I'm utterly at your whim
All of my defenses down
Your camera looks through me
With its X-ray vision
And all systems run aground

All I can manage to push from my lips
Is a stream of absurdities
Every word I intended to speak
Winds up locked in a circuitry

No way to control it
It's totally automatic
Whenever you're around
I'm walking blindfolded
Completely automatic
All of my systems are down
Down, down, down
Automatic (Automatic)
Automatic (Automatic)

What is this madness
That makes my motor run
And my legs too weak to stand
I go from sadness to exhilaration
Like a robot at your command

My hands perspire
And shake like a leaf
Up and down goes my temperature
I summon doctors to get some relief
But they tell me there is no cure
They tell me

No way to control it
It's totally automatic
Whenever you're around
I'm walking blindfolded
Completely automatic
All of my systems are down
Down, down, down
Automatic (Automatic)
Automatic (Automatic)


Automatic, automatic
Automatic, automatic (Automatic)

Look what you're doing to me
I'm utterly at your whim
All of my defenses down
Your camera looks through me
With its X-ray vision
And all systems run aground

All I can manage to push from my lips
Is a stream of absurdities
Every word I intended to speak
Winds up locked in the circuitry

No way to control it
It's totally automatic
Whenever you're around
I'm walking blindfolded
Completely automatic
All of my systems are down
Down, down
No way to control it
It's totally automatic
(Automatic)
Whenever you're around (Automatic)
I'm walking blindfolded
Completely automatic
All of my systems are down
Down, down, down
No way to control it
It's totally automatic
(Automatic)
Whenever you're around (Automatic)
I'm walking blindfolded
Completely automatic
All of my systems are down","Disco, pop, soul, 80s, female vocalists"
