Unnamed: 0,No.,Title,Artist(s),lyrics,genres
83,84,"""Downtown""","Macklemore & Ryan Lewis featuring Eric Nally, Melle Mel, Kool Moe Dee and Grandmaster Caz","136 ContributorsDowntown Lyrics“Downtown” is the second song released from Macklemore and Ryan Lewis’s follow-up to 2012’s breakout album The Heist. The track features Eric Nally of Foxy Shazam on vocals, along with rap figures (as well as… Read More 
I went to the moped store, said ""Fuck it""
And salesman's like ""What up, what's your budget?""
And I'm like ""Honestly, I don't know nothing about mopeds""
He said ""I got the one for you, follow me""
Ooh, it's too real
Chromed out mirror, I don't need a windshield
Banana seat, a canopy on two wheels
Eight hundred cash, that's a hell of a deal
I'm headed...

Downtown, cruising through the alley
Tip-toeing in the street like ballet
Pulled up, moped to the valet
White walls on the wheels like mayonnaise
Dope, my crew is ill
And all we need is two good wheels
Got gas in the tank, cash in the bank
And a bad little mama with her ass in my face
I'ma lick that, stick that, break her off, Kit-Kat
Snuck her in backstage, you don't need a wristband
Dope

Killing the game, 'bout to catch a body
Passed the Harley, Dukie on the Ducati
Timbaland, Khaled, Scott Storch, Birdman
Goddamn, man, everybody got Bugattis
But I'ma keep it hella 1987
Head into the dealership and drop a stack and cop a Kawasaki
I'm stunting on everybody, hella raw, pass the Wasabi
I'm so low that my scrotum's almost dragging up on the concrete
My seat is leather, alright, I'm lying, it's pleather
But girl, we could still ride together, oh
You don't need an Uber, you don't need a cab
Fuck a bus pass, you got a moped, man
She got 1988 Mariah Carey hair
Very rare, mom jeans on her derriere
Throwing up the West Side as we tear in the air
Stop by Pike Place, throwing fish to a player

Downtown, downtown (Downtown)
Downtown, downtown (Downtown)
She has her arms around your waist
With a balance that will keep her safe (Downtown)
Have you ever felt the warm embrace (Downtown)
Of a leather seat between your legs
Hey, hey-oh-ey-ey
Hey, hey-oh-ey-ey
Hey, hey-oh-ey-ey
Hey, hey-oh-ey-ey

Downtown
You don't want no beef, boy
Know I run the streets, boy
Better follow me towards
Downtown
What you see is what you get, girl
Don't ever forget, girl
Ain't seen nothing yet until you're
Downtown

Dope
Cut the bullshit, get off my mullet
Stone washed, so raw, moped like a bullet
Oh, yee-ow, you can't catch me
A po-po can't reprimand me
I'm in a B-Boy stance, I'm not dancing
I got your girl on the back going tandem
Cause I'm too damn quick, I'm too damn slick
Whole downtown yelling out ""Who that is?""

It's me, the M, the A-C, the K
Sounding like a French pimp from back in the day
I take her to Pend Oreille and I water skate
I mean, water ski, ollie, ollie, oxen free
I'm perusing down Fourth and they watching me
I do a headstand, the eagle lands on my seat
Well hello, but baby, the kickstand ain't free
Now do you or do you not wanna ride with me?
I got one girl, I got two wheels
She a big girl, but ain't a big deal
I like a big girl, I like 'em sassy
Going down the backstreet listening to Blackstreet
Running around the whole town
Neighbors yelling at me like, ""You need to slow down""
""Going thirty-eight, Dan, chill the fuck out
Mow your damn lawn and sit the hell down""
If I only had one helmet, I would give it to you, give it to you
Cruising down Broadway, girl, what a wonderful view, wonderful view
There's layers to this shit, player, tiramisu, tiramisu
Let my coat-tail drag but I ain't tearing my suit, tearing my suit
Downtown, downtown (Downtown)
Downtown, downtown
She has her arms around your waist
With a balance that will keep her safe
Have you ever felt the warm embrace
Of a leather seat between your legs

Downtown
You don't want no beef, boy
Know I run the streets, boy
Better follow me towards
Downtown
What you see is what you get, girl
Don't ever forget, girl
Ain't seen nothing yet until you're
Downtown

You don't want no beef, boy
Know I run the streets, boy
Better follow me towards
Downtown
What you see is what you get, girl
Don't ever forget, girl
Ain't seen nothing yet until you're
Downtown",
84,85,"""House Party""",Sam Hunt,"29 ContributorsHouse Party Lyrics“House Party” is one of Hunt’s longest tenured songs, premiering on his acoustic mixtapes Between the Pines (2013) & Acoustic Mixtape (2014), then his X2C extended play (2014), before finally graduating to… Read More 
You're on the couch, blowin' up my phone
You don't wanna come out, but you don't wanna be alone
It don't take but two to have a little soiree
If you're in the mood, sit tight right where you are, babe

'Cause I'll be at your door in ten minutes
Whatever you got on, girl, stay in it
You ain't gotta leave the house to have a good time
I'ma bring the good time home to you

We'll have a house party, we don't need nobody
Turn your TV off, break that boombox out
We'll wake up all the neighbors 'til the whole block hates us
And the cops show up and try to shut us down

If you're gonna be a homebody
We're gonna have a house party
If you wanna be a homebody
We're gonna have a house party

Throw a neon t-shirt over the lamp shade
I'll take the furniture, slide it out of the way
Shakin' the floor, rattlin' the roof
We'll go to town right there in your living room

Let's have a house party, we don't need nobody
Turn your TV off, break that boombox out
We'll wake up all the neighbors til the whole block hates us
And the cops will show up and try to shut us down

If you're gonna be a homebody
We're gonna have a house party
If you wanna be a homebody
We're gonna have a house party

So I'll be at your door in ten minutes
Whatever you got on, baby, stay in it
You ain't gotta leave the house to have a good time
I'ma bring the good time home to you

We'll have a house party, we don't need nobody
Turn your TV off, break that boombox out
We'll wake up all the neighbors 'til the whole block hates us
And the cops will show up and try to shut us down

If you're gonna be a homebody
We're gonna have a house party
If you wanna be a homebody
We're gonna have a house party","country, pop, bro-country, singer-songwriter, country pop"
85,86,"""Ayo""",Chris Brown and Tyga,"143 ContributorsAyo Lyrics“Ayo” is a bouncy, fun track about Chris and Tyga’s lavish lifestyles. The track was released as the lead single from their collaborative album Fan of a Fan: The Album, the follow up to their May 2010 mixtape… Read More 
I need you, I need you
I need you, I need you
I need you, I need you (Lemme see)
I need you, I need you

We poppin' like ayo
All my bitches got real hair chillin' with the top down
Screamin' like ayo
I'ma take her ass down if she bring her friend around
Fuck 'em both like ayo
I'm a bougie ass nigga, left the roof at home
We poppin' like ayo
Ayo, ayo
But don't be actin' like I need you

Ha!
Ayy, babe, this my new shit (Shit)
I'm the black Richie Rich with the roof missin' (Missin')
If it don't make dollars, don't make sense (Sense)
Z (Z), wake up like I gotta get it (Get it)
And I got an engine full of trunk space
I get money three ways, fuckin' bitches three ways
Seven different foreigns, plus she's no hablé
But I make that bitch walk for some cheesecake (Cheesecake)
Yeah, I'm the coldest nigga, icy
Lookin' in the mirror like I wish I can be me
She too into me, I'm more into money
My hobby's her body, that pussy's my lobby
I'ma eat it (Eat it), I'ma eat it (Eat it)
I don't lie, hold my dick, too conceited
Uh, told her she my wife for the weekend (For the weekend)
But don't be actin' like I need you

'Cause we poppin' like ayo (Ha! Yeah)
All my bitches got real hair chillin' with the top down
Screamin' like ayo
I'ma take her ass down if she bring her friend around
Fuck 'em both like ayo
I'm a bougie ass nigga, left the roof at home
We poppin' like ayo
Ayo, we poppin' like ayo
But don't be actin' like I need you

I'm in the Rolls, you don't roll right (Roll right)
My chain shine brighter than a strobe light (Yeah)
I'm tryna fuck Coco, this don't concern Ice
If I motorboat, she gon' motorbike (Ha!)
A nigga ain't worried about nothin'
Rehabilitation just had me worried about fuckin'
Money, decision-makin', only worried 'bout stuntin'
She worried 'bout me, her nigga worried 'bout cuffin'
I wanna see her body (Body)
Then she said, ""Get inside of me
I wanna feel you, baby"" (Yeah)
Just bring the animal right out of me
We lovin', she love it
Especially when I go down on her
Now we fuckin', she thuggin'
Gettin' loud

'Cause we poppin' like ayo
All my bitches got real hair chillin' with the top down
Screamin' like ayo
I'ma take her ass down if she bring her friend around
Fuck 'em both like ayo
I'm a bougie ass nigga, left the roof at home
We poppin' like ayo
Ayo (Huh, look), we poppin' like ayo
But don't be actin' like I need you (Alright)

Now, now I can spot your bitch from a mile away ('Way)
Valentine in that pussy, it's a holiday
Uh, you losin' money, I win mills, Dr. J (J)
She gon' to follow my lead, Simon Says
Paper, paper, I'm ridin' 'scrapers in California ('Fornia)
Car smell like ammonia, we got that stank on us
Never been a Outkast, that stank on ya
From the ghetto but my bitch like Apollonia
We in the hood, tatted like a Mexican
Car too fast, give a fuck about pedestrians
Uh, and my section less niggas, more lesbians
Got your bitch, I'm that nigga

Yeah, we poppin' like ayo (Ha! Yeah)
All my bitches got real hair chillin' with the top down (Yeah)
Screamin' like ayo
I'ma take her ass down if she bring her friend around
Fuck 'em both like ayo
I'm a bougie ass nigga, left the roof at home
We poppin' like ayo
Ayo, ayo
But don't be actin' like I need you

Yeah, this that fly shit (I need you)
King shit only
Drop top, no roof, ha!
(I need you)","Hip-Hop, rap, rnb, Chris Brown, tyga"
86,87,"""Kick the Dust Up""",Luke Bryan,"35 ContributorsKick the Dust Up LyricsLuke’s May 2015 single goes “off-road,” according to USA TODAY – we can only imagine he’s driving a Bronco.
The reason for calling it “off-road?” It’s clearly pop-influenced, with smoothly produced guitar… Read More 
Kick the dust up, c'mon

All week long it’s a farmin’ town
They’re makin’ that money grow
Tractors, plows with flashing lights
Backin’ up a two lane road
They take one last lap around
That sun up high goes down
And then it's on, come on
Girl kick it on back
Z71 like a Cadillac

We go way out where
There ain’t nobody
We turn this cornfield
Into a party
Pedal to the floorboard
Eight up in a four door
Burnin’ up a back road song
Park it and we pile out
Baby, watch your step now
Better have your boots on
Kick the dust up
Back it on up
Fill your cup up
Let’s tear it up, up
And kick the dust up (kick the dust up...)

Bar downtown they got a line
Of people way out the door
$10 dollar drinks, it’s packed inside
I don’t know what they’re waitin for
Got me a jar full of clear
And I got that music for your ears
And it’s like knock, knock, knock goes the diesel
If you really wanna see the beautiful people

We go way out where
There ain’t nobody
We turn this cornfield
Into a party
Pedal to the floorboard
Eight up in a four door
Burnin’ up a back road song
Park it and we pile out
Baby, watch your step now
Better have your boots on
Kick the dust up
Let's back it on up
Fill your cup up
Let’s tear it up, up
And kick the dust up (c'mon)

Just follow me down ‘neath the 32 bridge
Y'all be glad you did (kick it)

We go way out where
There ain’t nobody
We turn this cornfield
Into a party
Pedal to the floorboard
Eight up in a four door
Burnin’ up a back road song
Park it and we pile out
Baby watch your step now
Better have your boots on
Kick the dust up
Back it on up
Fill your cup up
That’s what’s up, up
Let’s kick the dust up","country, new country, modern country, male vocalists, country rock"
87,88,"""Blessings""",Big Sean featuring Drake and Kanye West,"241 ContributorsTranslationsEnglishBlessings LyricsSean, Drake and Ye have been successful — blessed, even. All three step back, count their blessings, and express gratitude here.
The song also spawned the hashtag #blessed. According to Google Trends, the… Read More 
Look
I feel blessed
Way up, I feel blessed
Way up, I feel blessed (Uh-huh)
Straight up, look
I live the life I deserve, blessed
Fuck a vacay, I feel better at work
I mean, whatever it's worth, I'll give whatever I'm worth
For my niggas who gon' go to Hell and back for me, I'ma give 'em Heaven on Earth
Or a hell of a check, yeah, whichever come first
Blessings on blessings on blessings
Look at my life, man, that's lessons on lessons on lessons
I treat the beat like it's a reverend
I tell the truth like, ""Father, forgive me, these are all my confessions""
Man, this wasn't luck, it was destined
I done lost homies who been with me since Ed, Edd n Eddy
Who flip like confetti
And then when you back, they back to call you ""dog,"" that shit get-get petty
Bitch, don't give no dap to me, nigga
Funny thing about talking behind my back is that it just keep comin' back to me, nigga
Was off for a sec, now it's back to me, nigga, you mad at me
This ain't what I want, man, this what it had to be
This is that late night working after 3
Man, this is why my old girl was mad at me
This why I'm your majesty
Man, the clique is the tightest, the pussy the tightest
The drinks are the coldest, the future the brightest
The fee not divided, the love is divided
And I just gotta thank God that we got it
Blessed
I don't know what I would do without it
Crew look like we robbed a bank, but all we make is deposits
Young prophet with profit, oh God

I'm here for a good time, not a long time, you know I
I haven't had a good time in a long time, you know I
I'm way up, I feel blessed
Way up, I feel blessed (Straight up)
I'm way up, I feel blessed (Straight up, straight up)
Way up, I feel blessed

Look, I ain't gon' say that we back or nothin'
‘Cause that implies that we're back from somethin'
If we're back from somethin', it's some checks you owe us
I expect that payment, nothing less or over
I don't need them favors that you ask me for
I could give two fucks 'bout where the Grammys go
I just gave out Grammys on my Instagram
Them OVO boys the business, man
It is what it is, trust me, you get what you give, yeah
You gotta come to my side and see how we live, yeah
I cannot see Heaven being much better than this, yeah
Blessings on blessings for me and my niggas from the 6, look at what we did, yeah
Be quiet, I'm doin' a toast
For niggas that don't really do shit, I swear y'all be doin' the most
Stop worryin' 'bout whoever's next
I am just worried 'bout my mama worryin' less
I think I'm famous enough, I don't need any more press
I am convinced I'm the only one left that's still doin' this shit, man

I'm here for a good time, not a long time, you know I
I haven't had a good time in a long time, you know I
I'm way up, I feel blessed
Way up, I feel blessed (Straight up)
I'm way up, I feel blessed (Straight up, straight up)
Way up, I feel blessed

My grandma just died, I'm the man of the house
So every morning I'm up 'cause I can't let them down, down
Always down for the cause, never down for the count
I guess when your stars align, you do like the solar system and plan it out
So I'm going over time on the overtime
Yeah, I'm that invested, but you can't attest it
Million-dollar goals, managed to manifest it
The family never goin' anorexic
I pay my own mortgage and electric
Never goin' under, even with anesthetics
At the top of the rap game and progressin'
Check after check, checkin' off my checklist
Try and blow my cake, just know that's a death wish
No mistakes in life ever, it's only lessons
Shit feel like Shaq and Penny got back together
You tore the game apart, who put it back together?
I

I'm here for a good time, not a long time, you know I
I haven't had a good time in a long time, you know I
I'm way up, I feel blessed
Way up, I feel blessed (Straight up)
I'm way up, I feel blessed (Straight up, straight up)
Way up, I feel blessed
Since the truth keep niggas traumatized
They tryna compromise my condom size
So I Snapchat that whole shit
Tryna see titties, tryna show dick
And I swear to God, I hope they post it, I'm blessed
Even though I get slammed with lawsuits like car doors
See three POs like Star Wars
They want me by the road holdin' up cardboard
So I go extra hard on the hard floor
Right now, I'm callin' you from my home gym
Right after that, nigga, I'm gon' swim
Just did a couple laps in my home pool
And my daughter right there gettin' homeschooled, I'm blessed
And I was thinking 'bout starting up my own school, a Montessori
And the hallway lookin' like a monastery, oh, yes
I'm way up, I feel blessed",
88,89,"""Budapest""",George Ezra,"73 ContributorsTranslationsPortuguêsFrançaisBudapest Lyrics“Budapest” is George Ezra’s lead single from his debut album Wanted on Voyage. The song was released in Italy on 13 December 2013, in the UK 18 April 2014, and in the US on 23 September 2014.
“Budapest” is… Read More 
My house in Budapest, my
My hidden treasure chest
Golden grand piano
My beautiful castillo

You, ooh, you, ooh
I'd leave it all

My acres of a land
I have achieved
It may be hard for you to
Stop and believe

But for you, ooh, you, ooh
I'd leave it all
Oh, for you, ooh, you, ooh
I'd leave it all

And give me one good reason why I should never make a change
And, baby, if you hold me, then all of this will go away

My many artifacts
The list goes on
If you just say the words, I'll
I'll up and run

Oh, to you, ooh, you, ooh
I'd leave it all
Oh, for you, ooh, ooh
I'd leave it all

And give me one good reason why I should never make a change
And, baby, if you hold me, then all of this will go away
Give me one good reason why I should never make a change
And, baby, if you hold me, then all of this will go away

Ah-ooh
Ah-ooh

My friends and family, they don't understand
They fear they'll lose so much if you take my hand

But for you, ooh, you, ooh
I'd lose it all
Oh, for you, ooh, you, ooh
I'd lose it all

And give me one good reason why I should never make a change
And, baby, if you hold me, then all of this will go away
Give me one good reason why I should never make a change
And, baby, if you hold me, then all of this will go away

My house in Budapest, my
My hidden treasure chest
Golden grand piano
My beautiful castillo

You, ooh, you, ooh
I'd leave it all
Oh, for you, ooh, you, ooh
I'd leave it all","indie, folk, singer-songwriter, british, indie folk"
89,90,"""Chandelier""",Sia,"192 ContributorsTranslationsEspañolPortuguêsItalianoΕλληνικάFrançaisČeskyDeutschChandelier Lyrics“Chandelier” was released as the lead single from Sia’s sixth studio album, 1000 Forms Of Fear. Despite its soaring melody, the song has a sad theme describing the life of a “party girl”. On the track, Sia… Read More 
Party girls don't get hurt
Can't feel anythin', when will I learn?
I push it down, I push it down
I'm the one for a good time call
Phone's blowin' up, ringin' my doorbell
I feel the love, I feel the love

One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
Throw 'em back 'til I lose count
I'm gonna swing from the chandelier
From the chandelier
I'm gonna live like tomorrow doesn't exist
Like it doesn't exist
I'm gonna fly like a bird through the night
Feel my tears as they dry
I'm gonna swing from the chandelier
From the chandelier

But I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight
Help me, I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight, on for tonight

Sun is up, I'm a mess
Gotta get out now, gotta run from this
Here comes the shame, here comes the shame
(Ah)

One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
One, two, three, one, two, three, drink
Throw 'em back 'til I lose count
I'm gonna swing from the chandelier
From the chandelier
I'm gonna live like tomorrow doesn't exist
Like it doesn't exist
I'm gonna fly like a bird through the night
Feel my tears as they dry
I'm gonna swing from the chandelier
From the chandelier

But I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight
Help me, I'm holdin' on for dear life
Won't look down, won't open my eyes
Keep my glass full until mornin' light
'Cause I'm just holdin' on for tonight, on for tonight

On for tonight
'Cause I'm just holdin' on for tonight
Oh, I'm just holdin' on for tonight
On for tonight, on for tonight
'Cause I'm just holdin' on for tonight
'Cause I'm just holdin' on for tonight
Oh, I'm just holdin' on for tonight
On for tonight, on for tonight","female vocalists, indie, chillout, trip-hop, downtempo"
90,91,"""Heartbeat Song""",Kelly Clarkson,"35 ContributorsHeartbeat Song Lyrics“Heartbeat Song” is the lead single of Kelly Clarkson’s seventh album, Piece by Piece.
It’s a bouncy pop-rock track about finding a new, exciting lover after a long period of sadness.
It’s also the first… Read More 
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long

You, where the hell did you come from?
You're a different, different kind of fun
And I'm so used to feeling numb
Now I've got pins and needles on my tongue
Anticipating what's to come
Like a finger on a loaded gun

I can feel it rising
Temperature inside me
Haven't felt it for a long time

This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long (All night long)

I, I wasn't even gonna go out
But I never would've had a doubt
If I'd have known where I'd be now

Your hands on my hips
And my kiss on your lips
Oh, I could do this for a long time

This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long, all night long

Until tonight, I only dreamed about you
I can't believe I've ever breathed without you
Baby, you make me feel alive and brand new
Bring it one more time (One more time)

This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long, all night long
This is my heartbeat song and I'm gonna play it
Been so long, I forgot how to turn it
Up, up, up, up all night long
Oh, up, up all night long
This is my heartbeat song and I'm gonna play it
Turned it on, but I know you can take it
Up, up, up, up all night long
Oh, up, up all night long","pop, female vocalists, pop rock, rock, Kelly Clarkson"
91,92,"""Don't""",Ed Sheeran,"141 ContributorsTranslationsTürkçeItalianoDon’t LyricsWritten about a relationship Sheeran went through, “Don’t” is believed to be about Ellie Goulding, though it’s never been officially confirmed.
I met this girl late last year
She said, ""Don't you worry if I disappear""
I told her, ""I'm not really looking for another mistake""
I called an old friend thinking that the trouble would wait
But then I jumped right in a week later, returned
I reckon she was only lookin' for a lover to burn
But I gave her my time for two or three nights
Then I put it on pause until the moment was right
I went away for months until our paths crossed again
She told me, ""I was never looking for a friend
Maybe you could swing by my room around 10
Baby, bring the lemon and a bottle of gin
We'll be in between the sheets till the late AM""
Baby, if you wanted me then you should have just said, she's singin'

Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe

And for a couple weeks, I only wanna see her
We drink away the days with a takeaway pizza
Before, a text message was the only way to reach her
Now she's stayin' at my place and loves the way I treat her
Singing out Aretha all over the track like a feature
And never wants to sleep, I guess that I don't want to either
But me and her, we make money the same way
Four cities, two planes, the same day
And those shows have never been what it's about
But maybe we'll go together and just figure it out
I'd rather put on a film with you and sit on a couch
But we should get on a plane or we'll be missin' it now
Wish I'd have written it down, the way that things played out
When she was kissin' him, how I was confused about
Now, she should figure it out while I'm sat here singing

Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe

On my hotel door
I don't even know if she knows what for
She was cryin' on my shoulder, I already told ya
Trust and respect is what we do this for
I never intended to be next (Get lost)
But you didn't need to take him to bed, that's all
And I never saw him as a threat (Get lost)
Until you disappeared with him to have sex, of course
It's not like we were both on tour
We were stayin' on the same **** hotel floor
And I wasn't lookin' for a promise or commitment
But it was never just fun and I thought you were different
This is not the way you realised what you wanted
It's a bit too much, too late, if I'm honest
And all this time, God knows I'm singin'
Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe
Don't **** with my love
That heart is so cold
All over my home
I don't wanna know that, babe
Don't **** with my love
I told her, she knows
Take aim and reload
I don't wanna know that, babe","acoustic, british, singer-songwriter, pop, easy-listening"
92,93,"""Ghost""",Ella Henderson,"41 ContributorsTranslationsDeutschGhost LyricsElla launched her #ghosttrail campaign which lead up to the first single release to her first album, Chapter One.

In an interview with 95.8 Capital FM, she talks about collaborating with Ryan Tedder (of… Read More 
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

My friends had you figured out
Yeah, they saw what's inside of you
You tried hiding another you
But your evil was coming through
These eyes sitting on the wall
They watch every move I make
Bright light living in the shade
Your cold heart makes my spirit shake (Ooo-ohh)

I had to go through hell to prove I'm not insane
Had to meet the devil just to know his name
And that's when my love was burning
Yeah, it's still burning!

I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

Each time that I think you go
I turn around and you're creeping in
And I let you under my skin
Guess I love living in the sin
Oh, you never told me
True love was gonna hurt
True pain I don't deserve
Truth is that I never learned (Ooo-ohh)

I keep going to the river to pray (Ooh, yeah)
'Cause I need something that can wash out the pain (Oh, oh)
And at most, I'm sleeping all these demons away (Oh)
But your ghost, the ghost of you (Oh, oh, oh, oh, oh)
It keeps me awake
I keep going to the river to pray
'Cause I need something that can wash out the pain
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you
It keeps me awake

Give up the ghost, give up the ghost
Give up the ghost, stop the haunting, baby
Give up the ghost, give up the ghost
Give up the ghost, no more haunting, baby
I keep going to the river

I keep going to the river to pray (Ooh, yeah)
'Cause I need something that can wash out the pain (Oh, yeah)
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you (Your ghost, oh, oh, whoa)
It keeps me awake
I keep going to the river to pray (I keep going, oh, yeah)
'Cause I need something that can wash out the pain (Ooh)
And at most, I'm sleeping all these demons away
But your ghost, the ghost of you (Ooh, ghost)
It keeps me awake","pop, british, soul, singer-songwriter, X factor"
93,94,"""Here""",Alessia Cara,"166 ContributorsTranslationsTürkçeFrançaisDeutschالعربيةHere Lyrics“Here” is Alessia Cara’s first single, released prior to her 2015 EP, Four Pink Walls. The Ontario-born Def Jam signee told The FADER the story behind the track:
“Here” is a song for all the antisocial… Read More 

I guess right now you've got the last laugh

I'm sorry if I seem uninterested
Or I'm not listenin' or I'm indifferent
Truly I ain't got no business here
But since my friends are here, I just came to kick it
But really, I would rather be at home all by myself
Not in this room with people who don't even care about my well-being
I don't dance, don't ask, I don't need a boyfriend
So, you can go back, please, enjoy your party
I'll be here, somewhere in the corner
Under clouds of marijuana with this boy who's hollerin'
I can hardly hear over this music I don't listen to
And I don't wanna get with you, so tell my friends that I'll be over here

Oh-oh-oh, here, oh-oh-oh, here
Oh-oh-oh, I ask myself, what am I doin' here?
Oh-oh-oh, here, oh-oh-oh, here
And I can't wait 'til we can break up out of here

Excuse me if I seem a little unimpressed with this
An anti-social pessimist, but usually I don't mess with this
And I know you mean only the best
And your intentions aren't to bother me, but honestly, I'd rather be
Somewhere with my people, we can kick it and just listen to
Some music with a message, like we usually do
And we'll discuss our big dreams, how we plan to take over the planet
So, pardon my manners, I hope you'll understand that I'll be here
Not there in the kitchen
With the girl who's always gossipin' about her friends
So, tell them I'll be here
Right next to the boy who's throwin' up
'Cause he can't take what's in his cup no more
Oh God, why am I here?

Oh-oh-oh, here, oh-oh-oh, here
Oh-oh-oh, I ask myself, what am I doin' here?
Oh-oh-oh, here, oh-oh-oh, here
And I can't wait 'til we can break up out of here
Hours later, congregatin' next to the refrigerator
Some girl talkin' 'bout her haters, she ain't got none
How did it ever come to this? I should've never come to this
So holla at me, I'll be in the car when you're done
I'm stand-offish, don't want what you're offerin'
And I'm done talkin', awfully sad it had to be that way
So tell my people when they're ready that I'm ready
And I'm standin' by the TV with my beanie low
Yo, I'll be over here

Oh-oh-oh, here, oh-oh-oh, here
Oh-oh-oh, I ask myself, what am I doin' here?
Oh-oh-oh, here, oh-oh-oh, here
And I can't wait till we can break up out of here","pop, soul, rnb, Canadian, female vocalists"
94,95,"""Waves (Robin Schulz Remix)""",Mr Probz,"20 ContributorsWaves (Robin Schulz Remix) Lyrics
Hustle Gang over everythin'
Yeah, uh-huh
(Driftin' away)
Ayy, hol' up

My paranoia gettin' worse and my anxiety high
Mind got me stayin' in the eye of the fire
Sometimes, I don't know if I'ma drown or fly
Heart so big, I be down to die
For all the ones I love, too bad they don't think I really love 'em
They don't understand that there just so many of 'em
Hustle's got so many of 'em, everybody pullin' at me
Can't leave the house without everybody lookin' at me
Hm, had a dream last night
That my wife was at my wake with my son
He said, ""Look at daddy""
Somethin' got me thinkin' this might be the end
But if it is, you gon' wish for a G when I'm gone

Driftin' away
Wave after wave, wave after wave
I'm slowly driftin', driftin' away
And it feels like I'm drownin'
Pullin' against the stream, pullin' against the wave
Driftin' away
Wave after wave, wave after wave (Oh-oh)
I'm slowly driftin', driftin' away (Driftin' away)
And it feels like I'm drownin' (Driftin' away)
Pullin' against the stream, oh-oh-oh

My face above the water
And my feet can't touch the ground, touch the ground and it feels like
I can see the sands on the horizon
Every time you are not around

I'm slowly driftin' away, driftin' away
Wave after wave, wave after wave
I'm slowly driftin', driftin' away
And it feels like I'm drownin' (Oh-oh)
Pullin' against the stream (Pullin' against the), pullin' against the

Yeah, yeah, yeah, oh-oh, woah
This might be the end, but if it is, you gon' wish for a G when I'm gone
Oh-oh, oh-woah
Driftin' away, driftin', driftin' away
Driftin' away, driftin', driftin' away, away, away
Driftin' away, driftin', driftin' away, away, away
Driftin' away, driftin', driftin' away (Oh-woah, yeah)

I wish I could make it easy
Easy to love me, love me
But still I reach to find a way, I'm stuck here in between
I'm lookin' for the right words to say

I'm slowly driftin', driftin' away (Oh)
Wave after wave, wave after wave
I'm slowly driftin’, driftin' away
And it feels like I'm drownin'
Pullin' against the stream (Pullin' against the), pullin' against the","Hip-Hop, dutch, rap, nederhop, netherlands"
