Unnamed: 0,No.,Title,Artist(s),lyrics,genres
42,43,"""Same Love""",Macklemore & Ryan Lewis featuring Mary Lambert,"291 ContributorsTranslationsFrançaisSame Love LyricsThe third single from Macklemore and Ryan Lewis’s debut album The Heist, “Same Love” is a powerful song about marriage equality for same-sex couples, and has played a big part in making the issue more… Read More 
When I was in the third grade, I thought that I was gay
'Cause I could draw, my uncle was, and I kept my room straight
I told my mom, tears rushing down my face
She's like, ""Ben, you've loved girls since before Pre-K""
Trippin', yeah, I guess she had a point, didn't she?
A bunch of stereotypes all in my head
I remember doing the math like, ""Yeah, I'm good at little league""
A pre-conceived idea of what it all meant
For those that like the same sex had the characteristics
The right-wing conservatives think it's a decision
And you can be cured with some treatment and religion
Man-made, rewiring of a pre-disposition
Playing God, aw nah, here we go
America the brave still fears what we don't know
And ""God loves all his children"" is somehow forgotten
But we paraphrase a book written thirty-five hundred years ago
I don't know
And I can't change
Even if I tried
Even if I wanted to
And I can't change
Even if I tried
Even if I wanted to
My love, my love, my love
She keeps me warm
She keeps me warm
She keeps me warm
She keeps me warm

If I was gay, I would think hip-hop hates me
Have you read the YouTube comments lately?
""Man, that's gay"" gets dropped on the daily
We've become so numb to what we're sayin'
Our culture founded from oppression
Yet we don't have acceptance for 'em
Call each other faggots behind the keys of a message board
A word rooted in hate, yet our genre still ignores it
And ""gay"" is synonymous with the lesser
It's the same hate that's caused wars from religion
Gender to skin color, the complexion of your pigment
The same fight that led people to walk-outs and sit-ins
It's human rights for everybody, there is no difference
Live on and be yourself
When I was at church they taught me something else
If you preach hate at the service, those words aren't anointed
That holy water that you soak in has been poisoned
When everyone else is more comfortable remaining voiceless
Rather than fighting for humans that have had their rights stolen
I might not be the same, but that's not important
No freedom 'til we're equal, damn right I support it

And I can't change
Even if I tried
Even if I wanted to
My love, my love, my love
She keeps me warm
She keeps me warm
She keeps me warm
She keeps me warm

We press play, don't press pause, progress, march on
With a veil over our eyes, we turn our back on the cause
'Til the day that my uncles can be united by law
When kids are walking 'round the hallway
Plagued by a pain in their heart
A world so hateful, some would rather die than be who they are
And a certificate on paper isn't gonna solve it all
But it's a damn good place to start
No law's gonna change us, we have to change us
Whatever god you believe in, we come from the same one
Strip away the fear, underneath it's all the same love
About time that we raised up, sing
And I can't change
Even if I tried
Even if I wanted to
And I can't change
Even if I tried
Even if I wanted to
My love, my love, my love
She keeps me warm
She keeps me warm
She keeps me warm
She keeps me warm

Love is patient
Love is kind
Love is patient
Love is kind (Not crying on Sundays)
Love is patient (Not crying on Sundays)
Love is kind (I'm not crying on Sundays)
Love is patient (Not crying on Sundays)
Love is kind (I'm not crying on Sundays)
Love is patient (Not crying on Sundays)
Love is kind (I'm not crying on Sundays)
Love is patient
Love is kind","Hip-Hop, rap, underground hip-hop, underground rap, seattle"
43,44,"""Sweet Nothing""",Calvin Harris featuring Florence Welch,"42 ContributorsSweet Nothing Lyrics
You took my heart and you held it in your mouth
And with a word, all my love came rushin' out
And every whisper, it's the worst
Emptied out by a single word
There is a hollow in me now

So I'll put my faith in somethin' unknown
I'm livin' on such sweet nothin'
But I'm tired of hope with nothin' to hold
I'm livin' on such sweet nothin'
And it's hard to learn, and it's hard to love
When you're givin' me such sweet nothin'
Sweet nothin', sweet nothin'
You're givin' me such sweet nothin'


It isn't easy for me to let it go
'Cause I've swallowed every single word
And every whisper, every sigh
Eats away at this heart of mine
And there is a hollow in me now

So I'll put my faith in somethin' unknown
I'm livin' on such sweet nothin'
But I'm tired of hope with nothin' to hold
I'm livin' on such sweet nothin'
And it's hard to learn, and it's hard to love
When you're givin' me such sweet nothin'
Sweet nothin', sweet nothin'
You're givin' me such sweet nothin'


And it's not enough to tell me that you care
When we both know the words are empty air
You give me nothing (Woah, woah, woah)
Nothing

Woah, woah, woah, sweet nothin' (Woah)
Woah, woah, woah, sweet nothin' (Woah)","electronic, dance, electro, Disco, electronica"
44,45,"""Summertime Sadness""",Lana Del Rey and Cédric Gervais,"30 ContributorsSummertime Sadness (Cedric Gervais Remix) Lyrics“Summertime Sadness (Cedric Gervais Remix)” is Cedric Gervais' remix of Summertime Sadness by Lana Del Rey.
It was released July 11, 2013.
I got my red dress on tonight
Dancin' in the dark in the pale moonlight
Done my hair up real big, beauty queen style
High heels off, I'm feelin' alive

Oh my God, I feel it in the air
Telephone wires above
Are sizzlin' like a snare
Honey I'm on fire, I feel it everywhere
Nothin' scares me anymore

Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best

I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh

I got that summertime
I got that summertime
I got that summertime
I got that summertime, summertime sadness
I got that summertime
I got that summertime
I got that summertime, summertime sadness

I'm feelin' electric tonight
Cruisin' down the coast, goin' about 99
Got my bad baby by my heavenly side
I know if I go, I'll die happy tonight

Oh my God, I feel it in the air
Telephone wires above
Are sizzlin' like a snare
Honey I'm on fire, I feel it everywhere
Nothin' scares me anymore

Kiss me hard before you go
Summertime sadness
I just wanted you to know
That baby, you the best

I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh

I got that summertime
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh
Got that summertime
I got that summertime, summertime sadness
Su-su-summertime, summertime sadness
Got that summertime, summertime sadness
Oh, oh-oh-oh-oh",
45,46,"""Home""",Phillip Phillips,,"folk, rock, American Idol, country, soul"
46,47,"""It's Time""",Imagine Dragons,,"indie, indie rock, alternative, rock, indie pop"
47,48,"""Power Trip""",J. Cole featuring Miguel,"211 ContributorsTranslationsFrançaisPower Trip LyricsIn 2013, Cole dropped Born Sinner’s lead single just in time for Valentine’s Day. His Facebook page stated this was a continuation of “Dreams,” a track off of his second mixtape, The Warm Up.
According to… Read More 
Got me up all night
All I'm singin' is love songs
She got me up all night
Constant drinkin' and love songs
She got me up all night
Down-and-out with these love songs
She got me up all night
Drownin' out with these love songs
She got me up all night (Yeah)
All I'm singin' is love songs
She got me up all night (Yeah)
Constant drinkin' and love songs
She got me up all night (Yeah)
Down-and-out with these love songs
She got me open all night (Uh-huh)
Got me open all night, hey

Okay, back when I was sleeping in my mama crib
Or even back when I was up there in Mohammed crib
Paying seventeen hundred for the rent, money well spent
No heater, but a nigga made heat, may I vent?
Had a thing for ya, even wrote the song ""Dreams"" for ya
‘Cause I had dreams for ya, thoughts of a ring for ya
Childish shit, you know child and shit
Anonymous flowers sent, you know coward shit
Now a nigga signed to Hov, took a power trip
Back home, I'm grown now, and the city's my throne now, huh
The same clubs that I used to get tossed out
Life got Kriss Kross'd: totally crossed out
‘Cause now I'm in this bitch and I'm totally bossed out
Old chicks crying ‘cause they know that they lost out
But I'm still on you, I'm still on you
My drink spill on me, while I feel on you, I'm sayin'—

Would you believe me if I said I'm in love?
Baby, I want you to want me
Would you believe me if I said I'm in love?
Baby, I want ya

And we are, we are, we are
Got me up all night
And we are, we are, we are
All I'm singin' is love songs
And we are, we are, we are
Got me up all night
And we are, we are, we are (She got me)
And we are, we are, we are (She got me)

Well, this has got to be the longest crush ever
If I ever get to fuck it'd be the longest bust ever
Love is a drug, like the strongest stuff ever and
Fuck it, I'm on one, you feel me?
She on a power trip, she got me where she want a nigga
Wife'ing in the club, man, my homies gon' disown a nigga
Like, ""Give me twenty dollars, dollars!""
Ass stupid, how you get to college, college?
I'm in your city and I'm wonderin' if you're home now
Went and found a man, but I'm hopin' you're alone now
Can't help but feeling like I dropped the ball, cliché
I used to pop up on you at the mall each day
Now, typically I kick game like Eastbay
But you got a nigga freeze-framed yelling: ""Please play!""
For Pete's sake, homie, pull it together
Just fuck her one time and be through with forever, but—

Would you believe me if I said I'm in love?
Baby, I want you to want me
Would you believe me if I said I'm in love?
Baby, I want ya, yeah

And we are, we are, we are
Got me up all night
And we are, we are, we are
All I'm singin' is love songs
And we are, we are, we are
Got me up all night
And we are, we are, we are (She got me)
And we are, we are, we are (She got me)

Got me up all night (All night)
All I'm singin' is love songs
She got me up all night (All night)
Constant drinkin' and love songs
She got me up all night (All night)
Down-and-out with these love songs
She got me up all night (All night)
Drownin' out with these love songs
She got me up all night (Yeah)
All I'm singin' is love songs
She got me up all night (Yeah)
Constant drinkin' and love songs
She got me up all night (Yeah)
Down-and-out with these love songs
She got me open all night (Uh-huh)
Got me open all night, hey

Back when I was sleeping in my mama crib
*Space Bar Tap*","Hip-Hop, rap, hip hop, North Carolina, underground hip-hop"
48,49,"""Girl on Fire""",Alicia Keys featuring Nicki Minaj,"56 ContributorsGirl on Fire (Inferno Version) Lyrics“Girl On Fire” is off Alicia Key’s fifth studio album Girl On Fire, released on November 27, 2012
Keys has readied three versions of ‘Girl on Fire’ – the original, the Inferno and and Blue Light editions.
Spirit of Marilyn callin' me, audibly, bawlin'
She said that she would never leave, continued to torture me
Tellin' me to come with her, underneath my comforter
And she brought a gun with her, pills and some rum with her
Took me on a balcony, tellin' me to jump with her
Yeah, I'm into ghosts, but I ain't doin' stunts with her
I ain't tryna be that, haters wanna see that
But I got 'em aggy, 'cause I win the gold like Gabby

She's just a girl and she's on fire
Hotter than a fantasy, lonely like a highway
She's living in a world and it's on fire
Feeling the catastrophe, but she knows she can fly away

Oh, she got both feet on the ground
And she's burning it down
Oh, she got her head in the clouds
And she's not backing down

This girl is on fire
This girl is on fire
She's walking on fire
This girl is on fire

Looks like a girl, but she's a flame
So bright, she can burn your eyes, better look the other way
You can try, but you'll never forget her name
She's on top of the world, hottest of the hottest girls, say

Oh, we got our feet on the ground
And we're burning it down
Oh, got our head in the clouds
And we're not coming down

This girl is on fire (Fire, fire)
This girl is on fire
She's walking on fire (Fire, fire)
This girl is on fire

Everybody stares as she goes by
'Cause they can see the flame that's in her eyes
Watch her as she's lighting up the night
Nobody knows that she's a lonely girl
And it's a lonely world
But she gon' let it burn, baby, burn, baby (Mm)

Dear God, if You're here, God
Make the fire disappear when they stare, God
Take away my fear when they interfere, God
Do you fear God? 'Cause I feel God
And in my backyard, there's a deer, God
And that's a horse ranch, and to my core fans
Keep reppin' me, do it to the death of me
""X"" in the box, 'cause ain't nobody checkin' me

This girl is on fire (Kyuh, fire, fire)
This girl is on fire
She's walking on fire (Fire, fire)
This girl is on fire

Oh, oh, oh
Oh, oh, oh
Oh, oh
Oh, oh, oh

She's just a girl, but she's on fire","soul, rnb, female vocalists, pop, singer-songwriter"
49,50,"""Heart Attack""",Demi Lovato,"115 ContributorsTranslationsTiếng ViệtFrançaisPortuguêsHeart Attack LyricsThe lead single from Demi Lovato’s fourth studio album Demi, “Heart Attack” is a song about being afraid to fall in love. Described by Lovato herself as “the reverse of ”Give Your Heart a Break,""“ this song… Read More 
(Puttin' my defenses up)
('Cause I don't wanna fall in love)
(If I ever did that, I think I'd have a heart attack)

Never put my love out on the line
Never said ""yes"" to the right guy
Never had trouble getting what I want
But when it comes to you, I'm never good enough
When I don't care
I can play 'em like a Ken doll
Won't wash my hair
Then make 'em bounce like a basketball

But you make me wanna act like a girl
Paint my nails and wear high heels
Yes, you, make me so nervous
That I just can't hold your hand

You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack
I think I'd have a heart attack
I think I'd have a heart attack

Never break a sweat for the other guys
When you come around, I get paralyzed
And every time I try to be myself
It comes out wrong, like a cry for help
It's just not fair
Pain's more trouble than love is worth
I gasp for air
It feels so good, but you know it hurts

But you make me wanna act like a girl
Paint my nails and wear perfume
For you, make me so nervous
That I just can't hold your hand

You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack
I think I'd have a heart attack
I think I'd have a heart attack

The feelings got lost in my lungs
They're burning, I'd rather be numb (I'd rather be numb)
And there's no one else to blame (No one else to blame)
So scared, I take off and I run
I'm flyin' too close to the sun
And I burst into flames (Flames, flames)

You make me glow
But I cover up, won't let it show
So I'm puttin' my defenses up (Up)
'Cause I don't wanna fall in love (Love)
If I ever did that, I think I'd have a heart attack, yeah
I think I'd have a heart attack (Heart attack)
I think I'd have a heart attack-tack (Oh, I think I'd have a heart attack)
I think I'd have a heart attack
I think I'd have a heart attack","pop, pop rock, female vocalists, Disney, guilty pleasure"
50,51,"""Love Somebody""",Maroon 5,"33 ContributorsLove Somebody Lyrics
I know your insides are feeling so hollow (Ooh)
And it's a hard pill for you to swallow, yeah (Ooh)

But if I fall for you, I'll never recover
If I fall for you, I'll never be the same

I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way

You're such a hard act for me to follow (Ooh)
Love me today, don't leave me tomorrow, yeah (Ooh)

But if I fall for you, I'll never recover
If I fall for you, I'll never be the same

I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way

Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

I don't know where to start, I'm just a little lost
I wanna feel like we're never gonna ever stop
I don't know what to do, I'm right in front of you
Asking you to stay, you should stay, stay with me tonight, yeah

I really wanna love somebody
I really wanna dance the night away
I know we're only halfway there
But you take me all the way, you take me all the way
I really wanna touch somebody
I think about you every single day
I know we're only halfway there
But you take me all the way, you take me all the way

Oh, oh, oh, oh-oh-oh
Oh, oh, oh, oh-oh-oh

You take me all the way, you take me all the way, yeah","pop rock, rock, pop, alternative, alternative rock"
51,52,"""I Will Wait""",Mumford & Sons,"59 ContributorsI Will Wait Lyrics
Well, I came home
Like a stone
And I fell heavy into your arms
These days of dust
Which we've known
Will blow away with this new sun

But I'll kneel down
Wait for now
And I'll kneel down
Know my ground
And I will wait, I will wait for you
And I will wait, I will wait for you

So break my step
And relent
Well, you forgave and I won't forget
Know what we've seen
And him with less
Now in some way, shake the excess

'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you

Now I'll be bold
As well as strong
And use my head alongside my heart
So tame my flesh
And fix my eyes
A tethered mind, freed from the lies

And I'll kneel down
Wait for now
I'll kneel down
Know my ground
Woo!

Well, raise my hands
Paint my spirit gold
And bow my head
Keep my heart slow

'Cause I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you
And I will wait, I will wait for you","folk, indie, british, acoustic, bluegrass"
52,53,"""Try""",Pink,"42 ContributorsTranslationsΕλληνικάTry Lyrics“Try” is a song recorded by American singer/songwriter Pink, which she released as the second single from her sixth studio album, The Truth About Love (2012). Written and composed by Michael Busbee and Ben… Read More 
Ever wonder about what he's doing
How it all turned to lies?
Sometimes I think﻿ that it's better
To never ask why

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try

Eh, eh, eh

Funny how the heart can be deceiving
More than just a couple times
Why do we fall in love so easy?
Even when it's not right

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try

Ever worried that it might be ruined
And does it make you wanna cry?
When you're out there doing what you're doing
Are you just getting by?
Tell me, are you just getting by, by, by?

Where there is desire, there is gonna be a flame
Where there is a flame, someone's bound to get burned
But just because it burns doesn't mean you're gonna die
You've gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try
Gotta get up and try, try, try
Gotta get up and try, try, try
You gotta get up and try, try, try
Gotta get up and try, try, try

You gotta get up and try, try, try
Gotta get up and try, try, try","pop, pop rock, female vocalists, P!nk, rock"
53,54,"""Wagon Wheel""",Darius Rucker,"45 ContributorsWagon Wheel LyricsThough the original sketch of this song was by Bob Dylan, Old Crow Medicine Show released a certified platinum version in the 2000s.  Darius Rucker’s 2013 cover became the #1 song on Hot Country radio.
Dylan… Read More 
Heading down south to the land of the pines
I'm thumbing my way into North Caroline
Staring up the road and pray to God I see headlights
I made it down the coast in seventeen hours
Picking me a bouquet of dogwood flowers
And I'm a-hoping for Raleigh, I can see my baby tonight

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, mama, rock me

Running from the cold up in New England
I was born to be a fiddler in an old time string band
My baby plays the guitar, I pick a banjo now
Oh, north country winters keep a-getting me down
Lost my money playing poker so I had to leave town
But I ain't turning back to living that old life no more

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Yeah, rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, mama, rock me

Walking to the south out of Roanoke
I caught a trucker out of Philly had a nice long toke
But he's a headed west from the Cumberland gap
To Johnson City, Tennessee
And I got to get a move on before the sun
I hear my baby calling my name and I know that she's the only one
And if I die in Raleigh at least I will die free

So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, mama, rock me
Oh, rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, hey, mama, rock me
So rock me, mama, like a wagon wheel
Rock me, mama, any way you feel
Hey, hey, mama, rock me
Mama, rock me
Mama, rock me
Rock me, mama, like the wind and the rain
Rock me, mama, like a southbound train
Hey, yeah-yeah, mama, rock me
You can rock me
Rock me","country, new country, rock, pop, Hootie and the Blowfish"
54,55,"""Gangnam Style""",Psy,"147 ContributorsTranslationsRomanizationEnglishFrançaisDeutschPortuguêsTürkçeČeskyGangnam Style LyricsThe song exploded as a worldwide hit and the music video for it went viral. It became the first YouTube video to achieve 1 billion and 2 billion views.
PSY explained that in the song he describes the Seoul’s… Read More 

오빤 강남 스타일
강남 스타일

낮에는 따사로운 인간적인 여자
커피 한잔의 여유를 아는 품격 있는 여자
밤이 오면 심장이 뜨거워지는 여자
그런 반전 있는 여자

나는 사나이
낮에는 너만큼 따사로운 그런 사나이
커피 식기도 전에 원샷 때리는 사나이
밤이 오면 심장이 터져 버리는 사나이
그런 사나이

아름다워, 사랑스러워
그래, 너 (Hey), 그래, 바로 너 (Hey)
아름다워, 사랑스러워
그래, 너 (Hey), 그래, 바로 너 (Hey)
지금부터 갈 데까지 가볼까?

오빤 강남 스타일, uh
강남 스타일
오, 오, 오, 오, 오빤 강남 스타일, uh
강남 스타일
오, 오, 오, 오, 오빤 강남 스타일
Eh, sexy lady
오, 오, 오, 오, 오빤 강남 스타일
Eh, sexy lady
오, 오, 오, 오, (Eh-eh-eh, eh-eh-eh)

정숙해 보이지만 놀 땐 노는 여자
이때다 싶으면 묶었던 머리 푸는 여자
가렸지만 웬만한 노출보다 야한 여자
그런 감각적인 여자

나는 사나이
점잖아 보이지만 놀 땐 노는 사나이
때가 되면 완전 미쳐 버리는 사나이
근육보다 사상이 울퉁불퉁한 사나이
그런 사나이

아름다워, 사랑스러워
그래, 너 (Hey), 그래, 바로 너 (Hey)
아름다워, 사랑스러워
그래, 너 (Hey), 그래, 바로 너 (Hey)
지금부터 갈 데까지 가볼까?

오빤 강남 스타일, uh
강남 스타일
오, 오, 오, 오, 오빤 강남 스타일, uh
강남 스타일
오, 오, 오, 오, 오빤 강남 스타일
Eh, sexy lady
오, 오, 오, 오, 오빤 강남 스타일
Eh, sexy lady
오, 오, 오, 오 (Eh-eh-eh, eh-eh-eh)

뛰는 놈, 그 위에 나는 놈
Baby, baby, 나는 뭘 좀 아는 놈
뛰는 놈, 그 위에 나는 놈
Baby, baby, 나는 뭘 좀 아는 놈 (You know what I'm sayin'?)

오빤 강남 스타일 (Eh-eh-eh, eh-eh-eh)
Eh, sexy lady
오, 오, 오, 오, 오빤 강남 스타일
Eh, sexy lady
오, 오, 오, 오 (Eh-eh-eh, eh-eh-eh)
오빤 강남 스타일, uh","k-pop, Korean, pop, Hip-Hop, psy"
55,56,"""I Need Your Love""",Calvin Harris featuring Ellie Goulding,"64 ContributorsTranslationsPortuguêsItalianoDeutschI Need Your Love LyricsScottish producer Calvin Harris links up with pop royalty Ellie Goulding for “I Need Your Love” – a track featured on his third studio album, 18 Months, as well as a bonus track on Goulding’s album Halcyon.
… Read More 
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love
I need your love

I take a deep breath every time I pass your door
I know you're there, but I can't see you anymore
And that's the reason you're in the dark
I've been a stranger ever since we fell apart

And I feel so helpless here
Watch, my eyes are filled with fear
Tell me, do you feel the same?
Hold me in your arms again
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love

I need your love

Now I'm dreaming, will I ever find you now?
I walk in circles, but I'll never figure out
What I mean to you, do I belong?
I try to fight this, but I know I'm not that strong

And I feel so helpless here
Watch, my eyes are filled with fear
Tell me, do you feel the same?
Hold me in your arms again
I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free with you tonight
I need your love

I need your love

All the years, all the times
You have never been to blame
And now my eyes are open
And now my heart is closing
And all the tears, all the lies, all the waste
I've been trying to make a change
And now my eyes are open

I need your love, I need your time
When everything's wrong, you make it right
I feel so high, I come alive
I need to be free","electronic, dance, electro, Disco, electronica"
56,57,"""Die Young""",Kesha,"62 ContributorsTranslationsEspañolРусский (Russian)Die Young LyricsThis is Ke$ha’s first single from her sophomore album, Warrior, which came out on December 4th, 2012. Die Young was released on September 25th.
The song was co-written by Nate Ruess of the band Fun.
I hear your heartbeat to the beat of the drums
Oh, what a shame that you came here with someone
So, while you're here in my arms
Let's make the most of the night like we're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah)
Let's make the most of the night like we're gonna die young

Let's make the most of the night like we're gonna die young

Young hearts, out our minds, runnin' 'til we outta time
Wild childs, lookin' good, livin' hard just like we should
Don't care who's watchin' when we tearin' it up (You know)
That magic that we got, nobody can touch (Fo' sho')

Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die

I hear your heartbeat to the beat of the drums
Oh, what a shame that you came here with someone
So, while you're here in my arms
Let's make the most of the night like we're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah)
Let's make the most of the night like we're gonna die young

Let's make the most of the night like we're gonna die young

Young punks takin' shots, strippin' down to dirty socks
Music up, gettin' hot, kiss me, gimme all you got
It's pretty obvious that you got a crush (You know)
That magic in your pants, it's makin' me blush (Fo' sho')

Lookin' for some trouble tonight (Yeah)
Take my hand, I'll show you the wild side
Like it's the last night of our lives (Uh-huh)
We'll keep dancin' 'til we die ('Til we die)

I hear your heartbeat to the beat of the drums
Oh, what a shame that you came here with someone
So, while you're here in my arms
Let's make the most of the night like we're gonna die young
I hear your heart beat to the beat of the drums
Oh, what a shame that you came here with someone
So, while you're here in my arms
Let's make the most of the night like we're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah) We're gonna die young
(Oh, oh, oh, oh, oh-woah)
Let's make the most of the night like we're gonna die young","pop, dance, electropop, female vocalists, electronic"
57,58,"""Some Nights""",Fun,"126 ContributorsTranslationsDeutschSome Nights LyricsThe second single from Fun’s album of the same name. It asks what you’re prepared to sacrifice in order to succeed, whether in the music industry or in love.
Given Nate’s first stint as frontman for The… Read More 
Some nights, I stay up cashin' in my bad luck
Some nights, I call it a draw
Some nights, I wish that my lips could build a castle
Some nights, I wish they'd just fall off
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh-ooh, oh, oh) What do I stand for?
(Oh-ooh, oh, oh) What do I stand for?
Most nights, I don't know anymore

Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh
Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh

This is it, boys, this is war
(Oh, oh, oh-ooh, oh, oh)
What are we waiting for?
(Oh-ooh, oh, oh, oh-oh)
Why don't we break the rules already?
I was never one to believe the hype
(Oh, oh, oh-ooh, oh, oh)
Save that for the black and white
(Oh-ooh, oh, oh, oh-oh)
Try twice as hard, and I'm half as liked
But here they come again to jack my style

And that's all right (That's all right)
I found a martyr in my bed tonight
She stops my bones from wondering
Just who I, who I, who I
Am, oh, who am I? Mm-mm
Mm-mm

Well, some nights, I wish that this all would end
'Cause I could use some friends for a change
And some nights, I'm scared you'll forget me again
Some nights, I always win (I always win)
But I still wake up, I still see your ghost
Oh, Lord, I'm still not sure what I stand for, oh
(Oh-ooh, oh, oh) What do I stand for?
(Oh-ooh, oh, oh) What do I stand for?
Most nights, I don't know

(Oh, come on) So this is it?
I sold my soul for this?
Washed my hands of that for this?
I miss my mom and dad for this?
(Oh, come on) No, when I see stars, when I see
When I see stars, that's all they are
When I hear songs, they sound like a swan
So come on, oh, come on
Oh, come on, oh, come on

Well, that is it, guys, that is all
(Oh, oh, oh-ooh, oh, oh)
Five minutes in, and I'm bored again
(Oh-ooh, oh, oh, oh-oh)
Ten years of this, I'm not sure if anybody understands
This one is not for the folks at home
(Oh, oh, oh-ooh, oh, oh)
Sorry to leave, Mom, I had to go
(Oh-ooh, oh, oh, oh-oh)
Who the fuck wants to die alone
All dried up in the desert sun?

My heart is breakin' for my sister
And the con that she called ""love""
And then I look into my nephew's eyes
Man, you wouldn't believe
The most amazing things
That can come from
Some terrible nights

Ah-ah-ah-ah-ah-ah, ah-ah-ah-ah-ah
Ah-ah-ah-ah-ah-ah, ah-ah-ah-ah-ah (All right, come on)

Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh
Oh, oh, oh-ooh, oh, oh
Oh-ooh, oh, oh, oh-oh

The other night, you wouldn't believe
The dream I just had about you and me
I'd called you up, but we both agreed
It's for the best you didn't listen, no
It's for the best we get our distance, oh-oh-oh
For the best, you didn't listen
It's for the best we get our distance, oh-oh-oh-oh","noise rock, indie, post-punk, finnish, math rock"
58,59,"""Bad""",Wale featuring Tiara Thomas or Rihanna,,
59,60,"""Boys 'Round Here""",Blake Shelton featuring Pistol Annies and Friends,,
