Unnamed: 0,No.,Title,Artist(s),lyrics,genres
18,19,"""Saturn""",SZA,"114 ContributorsTranslationsDeutschFrançais한국어 (Korean)FilipinoPortuguêsItalianoEspañolBahasa IndonesiaSaturn Lyrics
If there's another universe
Please make some noise (Noise)
Give me a sign (Sign)
This can't be life
If there's a point to losing love
Repeating pain (Why?)
It's all the same (Same)
I hate this place
Stuck in this paradigm
Don't believe in paradise
This must be what Hell is like
There's got to be more, got to be more
Sick of this head of mine
Intrusive thoughts, they paralyzе
Nirvana's not as advertised
Therе's got to be more, been here before

Ooh (Ooh, ooh)
Life's better on Saturn
Got to break this pattern
Of floating away
Ooh (Ooh, ooh)
Find something worth saving
It's all for the taking
I always say

I'll be better on Saturn
None of this matters
Dreaming of Saturn, oh

If karma's really real
How am I still here?
Just seems so unfair
I could be wrong though
If there's a point to being good
Then where's my reward?
The good die young and poor
I gave it all I could

Stuck in this terradome (Ooh)
All I see is terrible (Ooh)
Making us hysterical (Ooh)
There's got to be more, got to be more
Sick of this head of mine (Ooh)
Intrusive thoughts, they paralyze (Ooh)
Nirvana's not as advertised (Ooh)
There's got to be more, been here before

Ooh (Ooh, ooh)
Life's better on Saturn
Got to break this pattern
Of floating away
Ooh (Ooh, ooh)
Find something worth saving
It's all for the taking
I always say

I'll be better on Saturn
None of this matters
Dreaming of Saturn, oh

(Ooh, ooh, ooh)
(Ooh, ooh, ooh)","rnb, soul, alternative rnb, electronic, Neo-Soul"
19,20,"""Snooze""",SZA,"88 ContributorsTranslationsEspañolPortuguêsItalianoРусский (Russian)العربيةDeutschSnooze Lyrics“Snooze” features SZA trying to be with a person who she loves so much. In the bridge, SZA is longing to be loved by this person, and be their number one. The love song was released as the eighth track on… Read More 
Ooh
I think I know

I'll touch that fire for you
I do that three, four times again, I testify for you
I told that lie, I'd kill that bitch
I do what all of them around you scared to do, I'm not
Long as you juggin' out here for me, I got it
Mobbin', schemin', lootin', hide your bodies
Long as you dreamin' 'bout me, ain't no problem
I don't got nobody, just with you right now
Tell the truth, I look better under you

I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do
I can't lose when I'm with you
I can't just snooze and miss the moment
You just too important
Nobody do body like you do, you do

In a droptop ride with you, I feel like Scarface (Scarface)
Like that white bitch with the bob, I'll be your main one (Your main one)
Lеt's take this argument back up to my place (My placе)
Sex remind you I'm nonviolent, I'm your day one (Day one)
We ain't have shit yet, it was magic, yeah
Smash and grab shit, yeah
Nasty habits take a hold when you not here
Ain't a home when you not here
Hard to grow when you not here, I'm sayin'

I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do
I can't lose when I'm with you
How can I snooze and miss the moment?
You just too important
Nobody do body like you do, you do

Main one ridin'
How you frontin' on me and I'm the main one tryin'?
How you blame it on me and you the main one lyin'?
How you threatenin' to leave and I'm the main one cryin'?
Just tryna be your everything
Main one ridin'
How you frontin' on me and I'm the main one tryin'?
How you blame it on me and you the main one lyin'?
How you threatenin' to leave and I'm the main one cryin'?

I can't lose when I'm with you (Like you, like you)
How can I snooze and miss the moment? (Like you)
You just too important
Nobody do body like you do
I can't lose when I'm with you (Like you)
How can I snooze and miss the moment? (Like you)
You just too important
Nobody do body like you do, you do

Nah, nah, nah, nah
I think I know, woah
See, no, I can't lose, oh
I think I know, oh","rnb, soul, alternative rnb, electronic, Neo-Soul"
20,21,"""Paint the Town Red""",Doja Cat,"154 ContributorsTranslationsTürkçeDeutschEspañolPortuguêsFrançaisРусский (Russian)PolskiBahasa IndonesiaPaint The Town Red Lyrics
By
Walk on by
Walk on by
Walk on by
Walk on by

Yeah, bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don’t care, I paint the town red
Bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don't care, I paint the town red

Mm, she the devil
She a bad lil’ bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle
Mm, she the devil
She a bad lil' bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle (Yeah, yeah)

Said my happiness is all of your misery
I put good dick all in my kidneys
This Margiel' don't come with no jealousy
My illness don't come with no remedy
I am so much fun without Hennessy
They just want my love and my energy
You can't talk no shit without penalties
Bitch, I’m in yo’ shit if you send for me
I'm going to glow up one more time
Trust me, I have magical foresight
You gon’ see me sleepin' in courtside
You gon' see me eatin' ten more times
Ugh, you can’t take that bitch nowhere
Ugh, I look better with no hair
Ugh, ain't no sign I can't smoke here
Ugh, gimme the chance and I'll go there (Yeah)

Yeah, bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don't care, I paint the town red
Bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don't care, I paint the town red

Mm, she the devil
She a bad lil' bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle
Mm, she the devil
She a bad lil' bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle (Yeah, yeah)

Said pop make money, now you try, bitch
You could use a revamp with a new vibe, sis
I don't need a big feature or a new sidekick
I don't need a new fan 'cause my boo like it
I don't need to wear a wig to make you like it
I'm a two-time bitch, you ain't knew I'd win?
Throw a shot like you tryna have a food fight then
All my opps waitin' for me to be you, I bet
Said I got drive, I don't need a car
Money really all that we fiendin' for
I'm doin' things they ain't seen before
Fans ain't dumb, but extremists are
I'm a demon lord
Fall off what? I ain't seen the horse
Called your bluff, better cite the source
Fame ain't somethin' that I need no more

'Cause, bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don't care, I paint the town red
Bitch, I said what I said
I'd rather be famous instead
I let all that get to my head
I don't care, I paint the town red

Mm, she the devil
She a bad lil' bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle
Mm, she the devil
She a bad lil' bitch, she a rebel
She put her foot to the pedal
It'll take a whole lot for me to settle
Walk on by
Walk on by
Walk on by
Walk on by
Walk on by","pop, rnb, rap, Hip-Hop, hip hop"
21,22,"""Fortnight""",Taylor Swift featuring Post Malone,"17 ContributorsTranslationsEnglishFrançaisItalianoTürkçePortuguêsالعربيةفارسیsrpskiNorskPolskiDeutschMagyarעברית (Hebrew)Slovenščinaไทย (Thai)МакедонскиTiếng ViệtRomână繁體中文 (Traditional Chinese)УкраїнськаČeskyРусский (Russian)БеларускаяCatalàNederlands日本語 (Japanese)Taylor Swift - Fortnight ft. Post Malone (Traducción al Español) Lyrics

Se suponía que me iban a enviar lejos
Pero se olvidaron de venir a buscarme
Yo era una alcohólica funcional
Hasta que nadie notó mi nueva estética
Todo esto para decir, espero que estés bien
Pero tú eres la razón
Y aquí nadie tiene la culpa
Pero, ¿qué pasa con tu silenciosa traición?

Y durante una quincena estuvimos corriendo para siempre
Hasta que a veces preguntas sobre el clima
Ahora еstás en mi patio trasero, nos convertimos еn buenos vecinos
Tu esposa riega flores, la quiero matar

Todas mis mañanas son lunes atrapados en un febrero interminable
Tomé el movimiento milagroso con las drogas, los efectos fueron temporales
Y te amo, está arruinando mi vida
Te amo, está arruinando mi vida
Te toqué solo por una quincena
Te toqué, pero te toqué

Y durante una quincena estuvimos corriendo para siempre
Hasta que a veces preguntas sobre el clima
Ahora estás en mi patio trasero, nos convertimos en buenos vecinos
Tu esposa riega flores, la quiero matar
Y durante una quincena estuvimos juntos corriendo
Hasta que a veces vienes y tiras de mi suéter
Ahora estás en el buzón convertido en buenos vecinos
Mi marido me engaña, lo quiero matar

Te amo, está arruinando mi vida
Te amo, está arruinando mi vida
Te toqué solo por quince días
Te toqué, te toqué
Te amo, está arruinando mi vida
Te amo, está arruinando mi vida
Te toqué solo por quince días
Te toqué, te toqué

Pensé en llamarte, pero no contestarás
Otra quincena perdida en América
Múdate a Florida, compra el auto que quieres
Pero no arrancará hasta que me toques, me toques, me toques
Pensé en llamarte, pero no contestarás
Otra quincena perdida en América
Múdate a Florida, compra el auto que deseas
Pero no arrancará hasta que te toque, te toque, te toque",
22,23,"""Fast Car""",Luke Combs,"20 ContributorsTranslationsPortuguêsFast Car Lyrics
You got a fast car
And I want a ticket to anywhere
Maybe we make a deal
Maybe together we can get somewhere
Any place is better
Startin' from zero, got nothin' to lose
Maybe we'll make something
Me, myself, I got nothin' to prove

You got a fast car
And I got a plan to get us out of here
Been workin' at the convenience store
Managed to save just a little bit of money
Won't have to drive too far
Just across the bordеr and into the city
And you and I can both get jobs
Finally see what it means to bе livin'

See, my old man's got a problem
He live in the bottle, that's the way it is
He said his body's too old for workin'
His body's too young to look like his
So Mama went off and left him
She wanted more from life than he could give
I said, ""Somebody's gotta take care of him""
So I quit school and that's what I did

You got a fast car
Is it fast enough so we can fly away?
Still gotta make a decision
Leave tonight or live and die this way

So I remember when we were driving, driving in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped around my shoulder
And I, I had a feeling that I belonged
I, I had a feeling I could be someone, be someone, be someone

You got a fast car
We go cruisin', entertain ourselves
You still ain't got a job
So I work in the market as a checkout girl
I know things will get better
You'll find work and I'll get promoted
And we'll move out of the shelter
Buy a bigger house, live in the suburbs

So I remember when we were driving, driving in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped around my shoulder
And I, I had a feeling that I belonged
I, I had a feeling I could be someone, be someone, be someone

You got a fast car
I got a job that pays all our bills
You stay out drinkin' late at the bar
See more of your friends than you do your kids
I'd always hoped for better
Thought maybe together you and me'd find it
I got no plans, I ain't goin' nowhere
Take your fast car and keep on driving

So I remember when we were driving, driving in your car
Speed so fast, I felt like I was drunk
City lights lay out before us
And your arm felt nice wrapped around my shoulder
And I, I had a feeling that I belonged
I, I had a feeling I could be someone, be someone, be someone


You got a fast car
Is it fast enough so we can fly away?
Still gotta make a decision
Leave tonight or live and die this way","country, country pop, contemporary country, country rock, americana"
23,24,"""Water""",Tyla,"47 ContributorsTranslationsPortuguêsDeutschEspañolไทย (Thai)Water Lyrics“Water” serves as the lead single from Tyla’s self-titled debut album. The Pop-Amapiano track began gaining online traction after Tyla shared a TikTok featuring a dance to the chorus of the song created by… Read More 
Make me sweat, make me hotter
Make me lose my breath, make me water
Make me sweat, make me hotter
Make me lose my breath, make me water

Normally, I can keep my cool
But tonight, I'm wildin'
I'ma be (Yeah) in a dangerous mood
Can you match my timing? (Mm, mm)
Tellin' me (Yeah) that you really 'bout it
Why try hide it? Ooh
Talk is cheap, so show me
That you understand how I like it

Can you blow my mind?
Set off my whole body
If I give you my time (Ooh)
Can you snatch my soul from me?
I don't wanna wait, come take it
Take me where I ain't been before
Can you blow my mind?
Set off my whole body, whole body

Make me sweat, make me hotter
Make me lose my breath, make me water
Make me sweat, make me hotter
Make me lose my breath, make me water

Hopefully you can last all night
Don't get too excited (Ooh)
Oh, privacy (Mm), you ain't gotta go nowhere
You can stay inside it

Can you blow my mind? (Oh)
Set off my whole body
If I give you my time (If I give you my time)
Can you snatch my soul from me?
I don't wanna wait, come take it
Take me where I ain't been before (Before)
Can you blow my mind?
Set off my whole body, whole body (Haibo)

Make me sweat, make me hotter (Hotter)
Make me lose my breath, make me water
Make me sweat (Sweat), make me hotter (Hotter)
Make me lose my breath, make me water (Make me sweat)
Make me sweat, make me hotter (Hotter)
Make me lose my breath, make me water
Make me sweat (Sweat), make me hotter (Hotter)
Make me lose my breath, make me water

Make me sweat, make me hotter
Make me lose my breath, make me water
Make me sweat, make me hotter
Make me lose my breath, make me water","rnb, pop, south africa, amapiano, afrobeat"
24,25,"""Feather""",Sabrina Carpenter,"44 ContributorsTranslationsPortuguêsEspañolsrpski한국어 (Korean)فارسیFrançaisالعربيةTürkçeРусский (Russian)ItalianoFeather LyricsSabrina Carpenter’s “Feather” is a disco-influenced pop song about cutting ties with a toxic relationship and feeling lighter as a result. In July 2023, the song was promoted as the lead single from the… Read More 
(Do-do-do, do-do-do, do-do-do, do-do-do)
(Do-do, do-do-do, do-do-do, do-do-do)
Oh, not another take

Oh, it's like that, I'm your dream come true
When it's on a platter for you
Then you pull back when I try to make plans
More than two hours in advance, mm

I slam the door, I hit ignore
I'm saying, ""No, no, no, no more""
I got you blocked, after this, an afterthought
I finally cut you off

I feel so much lighter like a feather with you off my mind (Ah)
Floatin' through the memories like whatever, you're a waste of time (Ah)
Your signals are mixed, you act like a bitch
You fit every stereotype, ""Send a pic""
I feel so much lighter like a feather with you out my life
With you out my life

(Do-do-do, do-do-do, do-do-do, do-do-do)
(Do-do, do-do-do, do-do-do, do-do-do)
Like a feather, like a feather, like a feather, yeah

It feels so good
Not carin' where you are tonight
And it feels so good
Not pretendin' to like the wine you like

I slam the door (Slam the door), I hit ignore (Hit ignore)
I'm saying, ""No, no, no, no more""
I got you blocked, excited to never talk, I
I'm so sorry for your loss

I feel so much lighter like a feather with you off my mind (Ah)
Floatin' through the memories like whatever, you're a waste of time (Ah)
Your signals are mixed, you act like a bitch (A bitch)
You fit every stereotype, ""Send a pic""
I feel so much lighter like a feather with you out my life
With you out my life

(Do-do-do, do-do-do, do-do-do, do-do-do)
Ah, mm
(Do-do, do-do-do, do-do-do, do-do-do)
Like a feather, like a feather, like a feather

You want me? I'm done
You miss me? No duh
Where I'm at, I'm up where I'm at
You want me? I'm done (I'm done)
You miss me? No duh (No duh)
Where I'm at, I'm up (I'm up) where I'm at

You want me? I'm done
(I feel so much lighter like a feather with you off my mind)
You miss me? No duh
Where I'm at, I'm up where I'm at
(Like a feather, like a feather, like a feather)
You want me? I'm done
(I feel so much lighter like a feather with you off my mind)
You miss me? No duh
Where I'm at, I'm up where I'm at
(Like a feather, like a feather, like a feather, yeah)","pop, female vocalists, rnb, american, my top songs"
25,26,"""We Can't Be Friends (Wait for Your Love)""",Ariana Grande,"148 ContributorsTranslationsالعربيةБългарскиDanskDeutschEspañolעברית (Hebrew)Italiano한국어 (Korean)Русский (Russian)Norskไทย (Thai)日本語 (Japanese)Bahasa IndonesiaPortuguêsMagyarTiếng ViệtTürkçeČeskyPolskiwe can’t be friends (wait for your love) Lyrics“we can’t be friends (wait for your love)” marks the second single for Ariana Grande’s seventh studio album, eternal sunshine. The Europop-infused anthem traverses waves of emotion that come with a forbidden… Read More 
I didn't think you'd understand me
How could you ever even try?
I don't wanna tiptoe, but I don't wanna hide
But I don't wanna feed this monstrous fire
Just wanna let this story die
And I'll be alright

We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again

Wait for your love
Lo-love, I'll wait for your love

Me and my truth, we sit in silence
Mm
Baby girl, it's just me and you
'Cause I don't wanna argue, but I don't wanna bite
My tongue, yeah, I think I'd rather die
You got me misunderstood
But at least I look this good

We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again

Wait for your love
Lo-love, I'll wait for your love
I'll wait for your love
Lo-love, I'll wait for your love

Know that you made me
I don't like how you paint me, yet I'm still here hanging
Not what you made me
It's somethin' like a daydream
But I feel so seen in the night
So for now, it's only me
And maybe that's all I need

We can't be friends
But I'd like to just pretend
You cling to your papers and pens
Wait until you like me again

Wait for your love
Lo-love, I'll wait for your love
I'll wait for your love
Lo-love, I'll wait for your love

I'll wait for your love
I'll wait for your love
I'll wait for your love
I'll wait for your love
I'll wait for your love","pop, rnb, female vocalists, Ariana Grande, american"
26,27,"""Austin""",Dasha,"44 ContributorsTranslationsNorskEspañolDeutschAustin (Boots Stop Workin’) Lyrics
We had a plan, move out of this town, baby
West to the sand, it's all we talked about lately
I'd pack the car, bring your guitar and Jane for smokin'
First thing at dawn, you'd queue the songs and we'd get goin'
But you weren't home, waited on the porch for ya
Sat there alone, all throughout the morn' 'til I
Got a hunch down in my gut and snuck around the back
Empty cans and I'll be damned, your shit was never packed

Did your boots stop workin'? Did your truck break down? (Truck break down)
Did you burn through money? Did your ex find out? (Ex find out)
Where there's a will, then there's a way, and I'm damn sure you lost it
Didn't even say goodbye, just wish I knew what caused it
Was the whiskey flowin'? Were you in a fight? (In a fight)
Did the nerves come get you? What's your alibi? (Alibi)
I made my way back to LA, and that's where you'll be forgotten
In forty years, you'll still be here, drunk, washed up in Austin

Hell of a bluff, you had me believin'
How many months did you plan on leavin'?
What happened? Bad habits?
Did you go back? Go batshit?
I loved you, how tragic, oh-oh

Did your boots stop workin'? Did your truck break down? (Truck break down)
Did you burn through money? Did your ex find out? (Ex find out)
Where there's a will, then there's a way, and I'm damn sure you lost it
Didn't even say goodbye, just wish I knew what caused it
Was the whiskey flowin'? Were you in a fight? (In a fight)
Did the nerves come get you? What's your alibi? (Alibi)
I made my way back to LA, and that's where you'll be forgotten
In forty years, you'll still be here, drunk, washed up in Austin

(Did your truck break down? Did your ex find out?)","country, pop, indie rock, math rock, country pop"
27,28,"""Last Night""",Morgan Wallen,"36 ContributorsTranslationsPortuguêsDeutschCatalàFrançaisEspañolLast Night Lyrics
Last night, we let the liquor talk
I can't remember everything we said, but we said it all
You told me that you wish I was somebody you never met
But, baby, baby, something's tellin' me this ain't over yet

No way it was our last night I kissed your lips
Make you grip the sheets with your fingertips
Last bottle of Jack, we split a fifth
Just talkin' 'bout life, goin' sip for sip
Yeah, you, you know you love to fight
And I say shit I don't mean
But I'm still gon' wake up wantin' you and me

I know that last night, we let the liquor talk
I can't remember everything we said, but we said it all
You told me that you wish I was somebody you never met
But, baby, baby, something's tellin' me this ain't over yet
No way it was our last night (Last night)
No way it was our last night (Last night)

No way it was the last night that we break up
I see your tail lights in the dust
You call your mama, I call your bluff
In the middle of the night, pull it right back up
Yeah, my, my friends say, ""Let her go""
Your friends say, ""What the hell?""
I wouldn't trade your kind of love for nothin' else

Oh, baby, last night, we let the liquor talk
I can't remember everything we said, but we said it all
You told me that you wish I was somebody you never met
But, baby, baby, something's tellin' me this ain't over yet
No way it was our last night, we said we'd had enough
I can't remember everything we said, but we said too much
I know you packed your shit and slammed the door right before you left
But, baby, baby, something's tellin' me this ain't over yet
No way it was our last night (Last night)
No way it was our last night (Last night)

I know you said this time you really weren't comin' back again
But, baby, baby, something's tellin' me this ain't over yet
No way it was our last night (Last night)
No way it was our last night (Last night)","country, country pop, contemporary country, the voice, bro-country"
28,29,"""Cowgirls""",Morgan Wallen featuring Ernest,"13 ContributorsCowgirls Lyrics
She'll set the field on fire just cuttin' across a pasture
She'll have you fallin' for it all and then leave right after
And she got a cold heart but she got a warm smile
Cut from the same cloth, she kinda buck wild
Little bit angel, whole lotta outlaw
She's trouble but I'll tell you right now, y'all

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on thеm giddy-up reins
Hole in your heart with somе good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

I hate that I love the way them kisses taste like whiskey
How they wake up, take on off, and not even miss me
Leave this heart broken, holdin' that smokin' gun
I guess that's just the way them wild horses run
Let 'em run

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

Come on, cowgirls
Don't you wanna take me away?
Lay me on down, girl
With the wild kind of lovin' you make
For God's sake

Long live cowgirls
Never gonna settle on down girls
Leave you in a lonely ghost town world
Where the sun don't rise, rodeo for one night
Love you like a mustang
One hand on them giddy-up reins
Hole in your heart with some good aim
On a goodbye ride but it's fine 'cause it's kinda my thing
Long live cowgirls
Yeah, long live cowgirls

Long live cowgirls
Yeah, long live cowgirls",country
29,30,"""Pink Skies""",Zach Bryan,"29 ContributorsTranslationsPolskiEspañolDeutschPink Skies Lyrics
The kids are in town for a funeral
So pack the car and dry your eyes
I know they got plenty of young blood left in 'em
And plenty nights under pink skies you taught 'em to enjoy

So clean the house, clear the drawers, mop the floors, stand tall
Like no one's ever been here before or at all
And don't you mention all the inches that are scraped on the doorframe
We all know you tiptoed up to 4'1"" back in '08

If you could see 'em now, you'd be proud
But you'd think they's yuppiеs
Your funeral was beautiful
I bet God hеard you comin'

The kids are in town for a funeral
And the grass all smells the same as the day you broke your arm swingin'
On that kid out on the river
You bailed him out, never said a thing about Jesus or the way he's livin'

If you could see 'em now, you'd be proud
But you'd think they's yuppies
Your funeral was beautiful
I bet God heard you comin'

(Strum it)

If you could see 'em now, you'd be proud
But you'd think they's yuppies
Your funeral was beautiful
I bet God heard you comin'

The kids are in town for a funeral
So pack the car and dry your eyes
I know they got plenty of young blood left in 'em
And plenty nights under pink skies you taught 'em to enjoy","country, singer-songwriter, americana, Alt-country, country rock"
30,31,"""Thinkin' Bout Me""",Morgan Wallen,"13 ContributorsTranslationsEspañolThinkin’ Bout Me Lyrics
Don't know where you at, don't know where you've been
Don't know nothin' 'bout that boy you're into
Don't feel bad for you but I feel bad for him
And all the hell you gon' be puttin' him through
Probably tell him we're a burnt out flame
Probably tell him that I ain't been on your mind
How I ain't nothin' but a long gone thing
You can cuss my name, but baby, don't you lie

When you're tasting what he's drinking, are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Do you hide your phone? Did you change my name?
When he wants to go to our go-to place
Do you tell him you can't? Then go out of your way
To be somewhere, any damn where I ain't

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missin' my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Are you thinkin' 'bout, are you thinkin' 'bout
When you're tastin' what he's drinkin', are you thinkin' 'bout me?

Don't know where you at
But girl, I know where you oughta be

When you're tastin' what he's drinkin', are you thinkin' 'bout me?
When you're ridin' where he's drivin', are you missing my street?
Every time you close your eyes, tell me, who do you see?
When you're tastin' what he's drinkin', are you thinkin' 'bout me?
Comin' over tonight, wish that truck in your drive was mine
Just like you know it's supposed to be
When you're up in his bed, am I up in your head?
Makin' you crazy, tell me, baby, are you thinkin' 'bout me?
Yeah, are you thinkin' 'bout me?
Are you thinkin' 'bout me?","country, country pop, contemporary country, the voice, bro-country"
31,32,"""Texas Hold 'Em""",Beyoncé,"99 ContributorsTranslationsItalianoDeutschРусский (Russian)PortuguêsBahasa IndonesiaTürkçePolskiEspañolFrançaisNederlandsNorskTEXAS HOLD ’EM Lyrics
This ain't Texas (Woo)
Ain't no hold 'em (Hey)
So lay your cards down, down, down, down
So park your Lexus (Woo)
And throw your keys up (Hey)
Stick around, 'round, 'round, 'round, 'round (Stick around)
And I'll be damned if I can't slow-dance with you
Come pour some sugar on me, honey, too
It's a real-life boogie and a real-life hoedown
Don't be a bitch, come take it to the floor now, woo, ha (Woo)

There's a tornado (There's a tornado)
In my city (In my city)
Hit the basement (Hit the basement)
That shit ain't pretty (That shit ain't pretty)
Rugged whiskey (Rugged whiskey)
'Cause we survivin' ('Cause we survivin')
Off red-cup kisses, sweet redemption, passin' time, yeah
Ooh, one step to the right
We heading to the dive bar we always thought was nice
Ooh, run me to the left
Then spin me in the middle, boy, I can't read your mind

This ain't Texas (Woo)
Ain't no hold 'em (Hey)
So lay your cards down, down, down, down
So park your Lexus (Woo)
And throw your keys up (Hey)
And stick around, 'round, 'round, 'round, 'round (Stick around)
And I'll be damned if I can't slow-dance with you
Come pour some sugar on me, honey, too
It's a real-life boogie and a real-life hoedown
Don't be a bitch, come take it to the floor now, woo
And I'll be damned if I cannot dance with you
Come pour some liquor on me, honey, too
It's a real-life boogie and a real-life hoedown
Don't be a bitch, come take it to the floor now, woo

Woo-hoo
Woo-hoo
Woo-hoo

There's a heatwave (There's a heatwave)
Comin' at us (Comin' at us)
Too hot to think straight (Too hot to think straight)
Too cold to panic (Cold to panic)
All of the problems
Just feel dramatic (Just feel dramatic)
And now we're runnin' to the first bar that we find, yeah

Ooh, one step to the right
We heading to the dive bar we always thought was nice
Ooh, you run to the left
Just work me in the middle, boy, I can't read your mind

This ain't Texas (Woo)
Ain't no hold 'em (Hey)
So lay your cards down, down, down, down, oh
So park your Lexus (Hey)
And throw your keys up (Hey)
And stick around, 'round, 'round, 'round, 'round (Stick around)
And I'll be damned if I cannot dance with you
Come pour some sugar on me, honey, too
It's a real-life boogie and a real-life hoedown
Don't be a bitch, come take it to the floor now (Woo)
And I'll be damned if I cannot dance with you
Come pour some liquor on me, honey, too
It's a real-life boogie and a real-life hoedown
Don't be a—, come take it to the floor now, ooh

Take it to the floor now, ooh
Hoops, spurs, boots
To the floor now, ooh
Tuck, back, oops (Ooh, ooh, ooh)
Shoot
Come take it to the floor now, ooh
And I'll be damned if I cannot dance with you
Baby, pour that sugar and liquor on me, too
Furs, spurs, boots
Solargenic, photogenic, shoot","rnb, pop, female vocalists, soul, Hip-Hop"
32,33,"""Is It Over Now?""",Taylor Swift,"167 ContributorsTranslationsPortuguêsEspañolFrançaissrpskiSvenskaItalianoالعربيةDeutschTürkçeУкраїнськаPolskiSlovenščinaРусский (Russian)ČeskyIs It Over Now? (Taylor’s Version)  Lyrics“Is It Over Now?,“ the closing vault track on Taylor’s Version of 1989, explores feelings of heartbreak and reflection in a relatable way: sharing moments of loneliness and memories of past experiences with a… Read More 
(Is it? Is it? Is it? Is it? Is it?)

Once the flight had flown (Uh-huh)
With the wilt of the rose (Uh-huh)
I slept all alone (Uh-huh)
You still wouldn't go

Let's fast forward to three hundred takeout coffees later
I see your profile and your smile on unsuspecting waiters
You dream of my mouth before it called you a lying traitor
You search in every maiden's bed for somethin' greater, baby

Was it over when she laid down on your couch?
Was it over when he unbuttoned my blouse?
""Come here,"" I whispered in your ear
In your dream as you passеd out, baby
Was it over then? And is it over now?

(Is it? Is it? Is it?)

Whеn you lost control (Uh-huh)
Red blood, white snow (Uh-huh)
Blue dress on a boat (Uh-huh)
Your new girl is my clone

And did you think I didn't see you?
There were flashin' lights
At least I had the decency
To keep my nights out of sight
Only rumors 'bout my hips and thighs
And my whispered sighs
Oh, Lord, I think about jumpin'
Off of very tall somethings
Just to see you come runnin'
And say the one thing I've been wanting, but no

Let's fast forward to three hundred awkward blind dates later (Oh)
If she's got blue eyes, I will surmise that you'll probably date her (Oh, no)
You dream of my mouth before it called you a lying traitor (Oh)
You search in every model's bed for somethin' greater, baby

Was it over when she laid down on your couch?
Was it over when he unbuttoned my blouse?
""Come here,"" I whispered in your ear
In your dream as you passed out, baby
Was it over then? And is it over now?
Uh-huh
(Is it? Is it? Is it?)
Uh-huh
(Is it? Is it?)

Think I didn't see you?
There were flashin' lights
At least I had the decency
To keep my nights out of sight
Only rumors 'bout my hips and thighs
And my whispered sighs
Oh, Lord, I think about jumpin'
Off of very tall somethings
Just to see you come runnin' (Runnin')
And say the one thing I've been wanting, but no

(Flashin' lights; Oh, Lord; Oh)
Let's fast forward to three hundred takeout coffees later (Oh)
(Flashin' lights) I was hoping you'd be there
And say the one thing (Oh, Lord)
I've been wanting (Oh, Lord)
But no
(Was it? Was it? Was it? Was it? Was it? Was it?)","country, pop, female vocalists, singer-songwriter, acoustic"
