Unnamed: 0,No.,Title,Artist(s),lyrics,genres
48,49,"""I Wanna Be Down""",Brandy,"31 ContributorsI Wanna Be Down LyricsThis was Brandy’s first single and major hit, from her debut self-titled album, dropped in 1994. It was cowritten by Kipper Jones and Keith Crouch—who was 21-years-old at the time and has since gone on to… Read More 
I would like to get to know if I could be
The kind of girl that you could be down for
'Cause when I look at you, I feel something tell me
That you're the kind of guy that I should make a move on
And if I don't let you know, then I won't be for real
I could be wrong, but I feel like something could be going on
The more I see you, the more that it becomes so true
There ain't no other for me, it's only you

I wanna be down (Down)
With what you're going through
I wanna be down (Down)
I wanna be down with you (Down with you)
No matter the time (Oh)
Of day or night, it's true (Yeah-oh, yeah)
I wanna be down

I know anybody's gonna be lonely
Without the reason they got someone to care for
Maybe all you need's a shoulder to cry on
If that's a fact, then I'll be more than you ever could dream of
If all you need is my time, that I got plenty of
I'll dedicate all my love until you want me, baby
I wanna stay by your side, be there to cool you off
And let you know everything will be alright

I wanna be down (Down, whoa, yeah)
With what you're going through (Yeah)
I wanna be down (I wanna be down)
I wanna be down with you (With you)
No matter the time (No matter the time)
Of day or night, it's true (Baby)
I wanna be down (Wanna be, got to be down)
I wanna be down
With what you're going through (Oh, oh-yeah)
I wanna be down (I wanna be down)
I wanna be down with you (Ay, I wanna be down)
No matter the time (No matter the time)
Of day or night, it's true (Of day or night, it's true)
I wanna be down (I wanna be down, down, down)

Down, down, down
Oh yeah
Yeah, yeah, yeah, yeah, yeah
Down, down, down, down, down, down

I wanna be down (I wanna be down)
With what you're going through (With only you, my baby)
I wanna be down (I wanna be down)
I wanna be down with you (With only you)
No matter the time (Oh yeah)
Of day or night, it's true
I wanna be down (Wanna be, got to be down)
I wanna be down (I wanna be)
With what you're going through (I got to be)
I wanna be down (I wanna be, yeah)
I wanna be down with you (Down with you)
No matter the time (Woo, yeah)
Of day or night, it's true (I wanna be, yeah)
I wanna be down (Down, down, whoa, yeah)
I wanna be down (I wanna be down)
With what you're going through (Oh yeah, I wanna be down)
I wanna be down (Yeah)
I wanna be down with you (Down with you)
No matter the time (Down with you, yeah)
Of day or night, it's true (Yeah, wanna be down)
I wanna be down (Yeah, yeah)
I wanna be down (Hey, yeah, I wanna be down)
With what you're going through (I got to be down)
I wanna be down (Yeah)
I wanna be down with you (Oh, oh, yeah)
No matter the time (No matter the time)
Of day or night, it's true (Down, down, down)
I wanna be down (Oh-oh, down, down)","rnb, soul, pop, female vocalists, Hip-Hop"
49,50,"""I'll Make Love to You""",Boyz II Men,"28 ContributorsI’ll Make Love to You LyricsWritten by Babyface, this 1994 hit was number one on the Billboard charts for fourteen straight weeks, a then record. Two years later, Boyz II Men would defeat themselves, when their Mariah Carey… Read More 
Close your eyes, make a wish
And blow out the candlelight
For tonight is just your night
We're gonna celebrate (Mm), all through the night

Pour the wine, light the fire
Girl, your wish is my command
I submit to your demands
I will do anything, girl, you need only ask

I'll make love to you
Like you want me to
And I'll hold you tight
Baby, all through the night
I'll make love to you
When you want me to
And I will not let go
'Til you tell me to

Girl, relax, let's go slow
I ain't got nowhere to go
I'm just gonna concentrate on you
Girl, are you ready? (Whoa)
It's gonna be a long night
Throw your clothes (Throw your clothes)
On the floor (On the floor)

I'm gonna take my clothes off (Mm) too
I've made plans to be within you
Girl, whatever you ask me, you know I could do

I'll make love to you (Baby, oh)
Like you want me to (Ooh)
And I'll hold you tight (Hold you tight)
Baby, all through the night
I'll make love to you
When you want me to (Hey, yeah)
And I will not let go
'Til you tell me to

Baby, tonight is your night
And I will do you right
Just make a wish on your night
Anything that you ask
I will give you the love of your life, your life, your life

I'll make love to you (I'll make love)
Like you want me to
And I'll hold you tight (Hold you tight)
Baby, all through the night
I'll make love to you (I'll make love)
When you want me to
And I will not let go (Will not let go 'til you)
'Til you tell me to (Tell me to)
I'll make love to you  (I'll make love)
Like you want me to
And I'll hold you tight (Hold you tight)
Baby, all through the night
I'll make love to you (I'll make love)
When you want me to
And I will not let go (Will not let go 'til you)
'Til you tell me to (Tell me too, tell me, baby)","rnb, soul, 90s, pop, r and b"
50,51,"""Dear Mama"" / ""Old School""",2Pac,,"rap, Hip-Hop, Gangsta Rap, West Coast Rap, hip hop"
51,52,"""Hold On""",Jamie Walters,"6 ContributorsHold On Lyrics
I don't wanna see you ever sad
Everything that I've got, you can have
When it's all too much, you need some human touch
To see it's really not so bad

Did you call on every saint you know
But still you feel like you're on your own?
Can you see through your tears I will always be here
And you're not out there, baby, all alone?

Hold on, 'til you feel a little stronger
Hold on to me, yeah, and I said
Hold on, everything's gonna be all right
Just hold on to me tonight

Anything that hurts you hurts me, too
And I'm not gonna let your world turn blue
Will you take my hand and feel how close I am?
There ain't nothin' I won't do for you, come on, now

Hold on, 'til you feel a little stronger
Hold on to me, yeah, and I said
Hold on, everything's gonna be all right
Just hold on to me tonight

I know the world can drive you to your knees
But when you need to cry, baby, cry to me, yeah

Hold on, 'til you feel a little stronger, yeah
Hold on to me, yeah, yeah, I said now
Hold on, everything's gonna be all right
Just hold on to me tonight, yeah

Just hold on to me tonight","pop, rock, USA, singer-songwriter, pop rock"
52,53,"""Keep Their Heads Ringin'""",Dr. Dre,"68 ContributorsKeep Their Heads Ringin’ LyricsFrom the soundtrack to the 1995 movie Friday, this song finds Dre free-associating the usual boasts in what is definitely among his best lyrical performances.
The lyrics were ghostwritten by J-Flexx, per the… Read More 
Yeah, what up, this is Dr. Dre
The party's goin' on
Thank God it's Friday

(Buck buck buck buck booyakasha!)
(Buck buck buck buck booyakasha!)
(Buck buck buck buck booyakasha!)
(Buck buck buck buck booyakasha!)

Keep their heads ringin'
(Ring ding dong
Ring-a-ding ding ding dong)
Keep their heads ringin'
(Ring ding dong
Ring-a-ding ding ding (uh, yeah) dong)
Hey you! Sittin over there
Say what?
(You better get up out of your chair)
That's right
(And work your body down)
Yeah
(No time to funk around, 'cause we gon')
Funk you right on up
So get up, get a move on and get your groove on
It's the D-R-E the spectacular
In a party I go for your neck, so call me ""Blacula""
As I drain a nigga's jugular vein
And maintain to leave blood stains, so don't complain
Just chill, listen to the beats I spill
Keepin' it real enables me to make another mill,
Still, niggas run up and try to kill at will
But get popped like a pimple, so call me Clearasil
I wipe niggas off the face of the Earth since birth
I've been a bad nigga, now let me tell you what I'm worth
More than a stealth bomber, I cause drama
The enforcer, music floats like a flying saucer
Or a 747 jet, never forget
I'm that nigga that keeps the hoes panties wet
The mic gets smoked once you hear the beat kick
With grooves so funky, they come with a Speed Stick

So check the flavor that I'm bringin'
The motherfuckin' D-R-E ah keep they motherfuckin' heads ringin'

(Ring ding dong (uh)
Ring-a-ding ding (yeah) ding dong)
Keep their heads ringin'
(Ring ding dong
Ring-a-ding ding ding dong)

1, 2 for the crew, 3, 4 for the dough
5 for the hoes (hoes!) 6, 7, 8 for Death Row
Mad niggas about to feel the full effect of intellect
So I can collect respect, plus a check
Now I fin' to get into my mental
Will take care of this business I need to attend to 'cause my rent's due
And this rap shit's my meal ticket
So you God damn right I'ma gonna kick it or get evicted
I bring terror like Stephen King
A black Casanova, running niggas over like Christine
When I rock the spot with the flavor I got
I get plenty of ass, so call me an ass-tronaut
As I blast past another nigga's ass that thought he was strong
But I smoke him like grass, just like Cheech and Chong
When I flow, niggas know it's time to take a hike
'Cause I grab the mic and flip my tongue like a dyke
I got rhymes to keep you enchanted
Produce a smokescreen with the funky green to keep your eyes slanted

So check the flavor that I'm bringin'
The motherfuckin' D-R-E ah keep they motherfuckin' heads ringin'

(Ring ding dong (yeahhh)
Ring-a-ding ding ding dong)
Keep their heads ringin'
(Ring ding dong
Ring-a-ding ding ding (ha ha) dong)
Yeah, c'mon

If you want to get on down (uh, yeahhh)
You gotta get on down (c'mon, ha ha)
Just get on down (it's like that)

Debonair with flair, I scare wear and tear
Without a care, running shit as if I was a mayor
But I ain't no politician, no competition
Sending all opposition to see a mortician
I'm up front, never in the backdrop
Step on stage and get faded just like a flat-top
Your rhyme sounds like you bought 'em at Stop 'n Go
Dre came to wax you so, just call me Mop and Glo
Many tried to, but just can't rock with
I'm 6'1"", two, twenty-five of pure chocolate
Your chances of jacking me are slim, G
'Cause I rock from summer 'till Santa comes down the chimney
Ho ho ho, and so, as I continue to flow
'Cause yo, I'm just a fly negro, So

Check the flavor that I'm bringin'
The motherfuckin' D-R-E ah keep they motherfuckin' heads ringin'

(Ring ding dong (yeahhhh)
Ring-a-ding (uh) ding ding dong)
I keep their motherfuckin' heads ringin'
(Ring ding dong (yea, uh)
Ring-a-ding ding ding dong)
I keep their heads ringin'
(Ring ding dong (get it, get it)
Ring-a-ding ding (get it) ding dong)
I keep their heads ringin'!
(Ring ding dong (ha ha, yeahhhh)
Ring-a-ding ding ding (uh, c'mon) dong)

If you want to get on down (yeah Death Row back up in that ass. For the one nine nine to the nickle)
You gotta get on down (so all you motherfuckers out there tryna get with this)
Just get on down, ho ohhhh (don't even try it, couldn't see us with binoculars)
If you want to get on down (no diggity, ha ha)
You gotta get on down (yeah, uh, I know you're bobbin' your head)
Just get on down ('cause I could see, uh)

I know you're bobbin' your head
'Cause I could see ya
You can't see me, ha ha
Yeah
Death Row, let me know you in the house (Beyotch!)
Ha ha
Yeah, that's right, we out","Hip-Hop, rap, Gangsta Rap, west coast, hip hop"
53,54,"""The Rhythm of the Night""",Corona,"47 ContributorsTranslationsDeutschThe Rhythm of the Night Lyrics“The Rhythm of the Night” is a song by the Italian band Corona.
It was released in November 1993 as the lead single from their debut album of the same name.
The vocals for this song were performed by… Read More 
This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life

You could put some joy upon my face
Oh, sunshine in an empty place
Take me to the top, and babe I'll make you stay
Oh, I can ease you of your pain
Feel you give me love again
Round and round we go, each time I hear you say

This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life


Won't you teach me how to love and learn
There'll be nothing left for me to yearn
Think of me and burn, and let me hold your hand
I don't wanna face the world in tears
Please think again, I'm on my knees
Sing that song to me, no reason to repent
I know you wanna say it

This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life

This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life (life, life, life, life)

(Oh, right) yeah, (Oh, right) yeah, (Oh, right) yeah
(Oh, right) yeah, (Oh, right) yeah, (Oh, right) yeah
(Oh, right) yeah
This is the rhythm of the night
Ooooh-oooooh
This is the rhythm of the night
Ooooh-oooooh
Rhythm of the night
This is the rhythm of the night

This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life

This is the rhythm of the night
The night, oh yeah
The rhythm of the night
This is the rhythm of my life
My life, oh yeah
The rhythm of my life (life, life, life, life)

This is the rhythm of the night","eurodance, dance, 90s, pop, 90s dance"
54,55,"""Roll to Me""",Del Amitri,"13 ContributorsRoll to Me Lyrics“Roll to Me” was the third single off of Del Amitri’s fourth album, Twisted.
The song became their biggest hit in the United States when it reached number 10 on the Billboard Hot 100 chart. It also reached… Read More 
Look around your world pretty baby
Is it everything you hoped it'd be?
The wrong guy, the wrong situation

The right time to roll to me
Roll to me

Look into your heart pretty baby
Is it aching with some nameless need?
Is there something wrong and you can't put your finger on it?

Right then, roll to me

And I don't think I have ever seen a soul so in despair
So if you want to talk the night through
Guess who will be there?

So don't try to deny it pretty baby
You've been down so long you can hardly see
When the engine's stalled and it won't stop raining

It's the right time to roll to me
Roll to me, Roll to me

And I don't think I have ever seen a soul so in despair
So if you want to talk the night through
Guess who will be there?

So look around your world pretty baby
Is it everything you hoped it'd be?
The wrong guy, the wrong situation

The right time to roll to me
The right time to roll to me
The right time to roll to me
Ooh-ooh-ooh-ooh","rock, Scottish, alternative, pop, 90s"
55,56,"""Scream"" / ""Childhood""",Michael Jackson and Janet Jackson,,"pop, dance, family act, rnb, american"
56,57,"""Freek'n You""",Jodeci,"46 ContributorsFreek’n You Lyrics“Freek'n You” peaked at #14 on the Billboard Hot 100 and dance music chart, but missed the R&B charts.
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you

Every time I close my eyes
I wake up feelin' so horny
I can't get you out of my mind
'Cause sexin' you be all I see
I would give anything
Just to make you understand me
I don't give a damn about nothing else
Freekin' you is all I need

Tonight, I need your body (I need your body)
Tonight, you got my time (Girl, whatever you want, I would give it, baby)
Tonight you won't be sorry (Yeah, ooh-wee)
Tonight, you got my mind (You got my mind, all I wanna do is freek you)

What must I say? (Oh, tell me)
What must I do? (What must I do?)
To show how much (Oh)
I think about freekin' you (Baby)
What must I say? (Tell me)
What must I do? (Yeah, yeah)
To show how much (Oh)
I think about freekin' you

Oh, I could go on for days
But I couldn't go on for weeks
I can even play with another body
But it wouldn't last 'cause I'm a freek
I hear everything you say
Turned on by everything you do
And at night when I close my eyes
I only dream of freekin' you

Tonight, I need your body (Tonight, I need your body, baby)
Tonight, you got my time (Whatever you want, whatever you need)
Tonight, you won't be sorry (You won't be sorry, baby, baby, no, no, no)
Tonight, you got my mind (Whatever you want, baby, it will be fine, so fine)

What must I say? (Oh)
What must I do? (What must I do?)
To show how much (I think about freekin' you)
I think about freekin' you
What must I say? (Yeah, oh)
What must I do? (Yeah, woah)
To show how much
I think about freekin' you

Freek out and freek me up and down (DeVante Swing)
Freek out and freek me up and down
Freek out and freek me up and down
Freek out and freek me up and down

Every freekin' night and every freekin' day
I wanna freek you baby in every freekin' way
Every freekin' day, every freekin' night
I wanna freek you, girl, your body's so freekin' tight
Every freekin' night and every freekin' day
I wanna freek you, baby, in every freekin' way
Every freekin' day, every freekin' night
I wanna freek you girl your body's so freekin' tight

What must I say?
What must I do? (Can I prove my love?)
To show how much (Lickin' you all over your body)
I think about freekin' you (Body, body, baby, baby)
What must I say?
What must I do?
To show how much
I think about freekin' you
What must I say?
What must I do?
To show how much
I think about freekin' you

I think about freekin' you
I wanna freek you
I wanna freek you
I wanna freek you (I think about freekin' you)
I wanna freek you
I wanna freek you
I wanna freek you
I wanna freek you (I think about freekin' you)
I think about freekin' you
I think about freekin' you","rnb, soul, 90s, new jack swing, rhythm and blues"
57,58,"""I Wish""",Skee-Lo,"113 ContributorsTranslationsPolskiI Wish Lyrics“I Wish” I had another hit! Skee-Lo’s debut single and signature song became an international hit, reaching the top 30 in several countries around the world including a #13 peak in the US in September 1995.… Read More 
Hey, this is radio station WSKEE
We're taking calls on the wish line
Making your wacky wishes come true...
Hello?

I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six-four Impala

I wish I was like six-foot-nine
So I can get with Leoshi
'Cause she don't know me
But, yo, she's really fine
You know I see her all the time
Everywhere I go
And even in my dreams
I can scheme of ways to make her mine
'Cause I know she's livin' phat
Her boyfriend's tall and he plays ball,
So how am I gonna compete with that?
'Cause when it comes to playing basketball
I'm always last to be picked
And in some cases never picked at all
So I just lean up on the wall
Or sit up in the bleachers with the rest of the girls
Who came to watch their man ball
Dag, y'all! I never understood, black
Why the jocks get the fly girls
And me, I get the hood rats
I tell 'em, ""Scat, skittle, sca-bobble""
Got hit with a bottle
And put in a hospital for talkin' that mess
I confess it's a shame
When you livin' in a city that's the size of a box
And nobody knows yo' name
Glad I came, to my senses
Like quick-quick, got sick-sick to my stomach
Overcometh by thoughts
Of me and her together, right?
So when I asked her out, she said I wasn't her type

I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six-four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
I wish I had a rabbit in a hat with a bat
And a six-four Impala

I wish I had a brand new car so far, I got this hatchback
And everywhere I go, yo, I gets laughed at
And when I'm in my car I'm laid back
I got an 8-track, and a spare tire in the backseat, but that's flat
And do you really wanna know what's really wack?
See, I can't even get a date, so what do you think of that?
I heard that prom night is a bomb night
With a hood rat you can hold tight
But really though, I'm Figaro
When in my car, I can't even get a hello
Well, so many people wanna cruise Crenshaw on Sunday
One day I'ma have to get in my car and go
You know I take the 110 until the 105
Get off at Crenshaw, tell my homies, ""Look alive!""
'Cause it's hard to survive
When you're living in a concrete jungle
And these girls keep Passin' Me By
She looks fly, she looks fly
Make me say, ""my, my, my""

I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
Wish I had a rabbit in a hat with a bat
And a six-four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
Wish I had a rabbit in a hat with a bat
And a six-four Impala

I wish I was a little bit taller (I wish I was a little bit taller)
I wish I was a baller (Wish I was a baller)
I wish I was a little bit taller, y'all (I wish I was a little bit taller, y'all)
I wish I was a baller (Wish I was a baller)
I wish I was a little bit taller, y'all (I wish I was a little bit taller, y'all)
I wish I was a baller (Wish I was a baller)
I wish I was a little bit taller (I wish I was a little bit taller, y'all)
I wish I was a baller (Yeah)

Hey, I wish I had my way
'Cause every day would be a Friday,
And you could even speed on the highway
I would play ghetto games
Name my kids ghetto names:
Little Mookie, Big Al, Lorraine
Yo, you know that's on the real
So if you're down on your luck
Then you should know just how I feel
'Cause if you don't want me around
See, I go simple, I go easy, I go Greyhound
Hey, you, what's that sound?
Everybody look what's goin' down
Ah, yes, ain't that fresh?
Everybody wants to get down like that

Wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
Wish I had a rabbit in a hat with a bat
And a six-four Impala
I wish I was a little bit taller, I wish I was a baller
I wish I had a girl who looked good, I would call her
Wish I had a rabbit in a hat with a bat
And a six-four Impala
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish
I wish, I wish","Hip-Hop, rap, 90s, hip hop, american"
58,59,"""Believe""",Elton John,"13 ContributorsBelieve Lyrics
I believe in love, it's all we got
Love has no boundaries, costs nothing to touch
War makes money, cancer sleeps
Curled up in my father, and that means somethin' to me

Churches and dictators, politics and papers
Everything crumbles sooner or later

But love
I believe in love

I believe in love, it's all we got
Love has no boundaries, no borders to cross
Love is simple, hate breeds
Those who think difference is the child of disease

Father and son make love and guns
Families together kill someone

Without love
I believe in love


Without love, I wouldn't believe
In anything that lives and breathes
Without love, I'd have no anger
I wouldn't believe in the right to stand here

Without love, I wouldn't believe
I couldn't believe in you and I wouldn't believe in me

Without love
I believe in love
I believe in love
I believe in love","pop, classic rock, singer-songwriter, rock, piano"
59,60,"""Carnival""",Natalie Merchant,"11 ContributorsCarnival Lyrics“Carnival” is the lead single by singer-songwriter Natalie Merchant off her 1995 album Tigerlily.
Lyrically, the protagonist compares the many colorful sights and sounds of day-to-day life in New York City… Read More 
Well I've walked these streets
A virtual stage
It seemed to me
Makeup on their faces
Actors took their places next to me

Well I've walked these streets
In a carnival
Of sights to see
All the cheap thrill-seekers
The vendors and the dealers
They crowded around me

Have I been blind?
Have I been lost?
Inside myself and my own mind?
Hypnotized, mesmerized
By what my eyes have seen

Well I've walked these streets
In a spectacle of wealth and poverty
In the diamond market
The scarlet welcome carpet
That they just rolled out for me

And I've walked these streets
In the madhouse asylum
They can be
Where a wild-eyed misfit prophet
On a traffic island stopped
And he raved of saving me

Have I been blind?
Have I been lost?
Inside myself and my own mind?
Hypnotized, mesmerized
By what my eyes have seen
Have I been wrong?
Have I been wise?
To shut my eyes and play along?
Hypnotized, paralyzed
By what my eyes have found

By what my eyes have seen
What they have seen


Have I been blind? (blind)
Have I been lost? (lost)
Have I been wrong? (Have I been wrong?)
Have I been wise? (Have I been wise?)
Have I been strong?
Have I been hypnotized, mesmerized
By what my eyes have found?
(By what my eyes have found?)
In that great street carnival
(Whoa, in that carnival)
Have I been blind? (blind)
Have I been lost? (lost)
(Have I been)
Have I been wrong? (Have I been wrong?)
Have I been wise? (Have I been wise?)
Have I been strong?
Have I been hypnotized, mesmerized
By what my eyes have found?
(By what my eyes have found?)
In that great street carnival
In that carnival","female vocalists, folk, singer-songwriter, alternative, pop"
60,61,"""You Don't Know How It Feels""",Tom Petty,"23 ContributorsTranslationsFrançaisYou Don’t Know How It Feels Lyrics“You Don’t Know How It Feels” is a song and the lead single from Tom Petty’s 1994 album Wildflowers. It reached number one on the Billboard Hot Mainstream Rock Tracks chart and number 13 on the Billboard Hot… Read More 

Let me run with you tonight
I'll take you on a moonlight ride
There's someone I used to see
But she don't give a damn for me

But let me get to the point, let's roll another joint
And turn the radio loud, I'm too alone to be proud
You don't know how it feels
You don't know how it feels to be me

People come, people go
Some grow young, some grow cold
I woke up in between
A memory and a dream

So let's get to the point, let's roll another joint
And let's head on down the road, there's somewhere I gotta go
You don't know how it feels
You don't know how it feels to be me

My old man was born to rock
He's still tryin' to beat the clock
Think of me what you will
I've got a little space to fill

So let's get to the point, let's roll another joint
And let's head on down the road, there's somewhere I gotta go
You don't know how it feels
You don't know how it feels
No, you don't know how it feels to be me
You don't know how it feels
You don't know how it feels
No, you don't know how it feels to be me","classic rock, rock, singer-songwriter, folk, 80s"
61,62,"""Back for Good""",Take That,"26 ContributorsBack for Good Lyrics
I guess now it's time for me to give up
I feel it's time
Got a picture of you beside me
Got your lipstick mark still on your coffee cup
Got a fist of pure emotion
Got a head of shattered dreams
Gotta leave it, gotta leave it all behind now

Whatever I said, whatever I did I didn't mean it
I just want you back for good
(Want you back, want you back, want you back for good)
Whenever I'm wrong just tell me the song and I'll sing it
You'll be right and understood
(Want you back, want you back, want you back for good)
I want you back for good

Unaware but underlined I figured out this story (No, no)
It wasn't good (No, no)
But in the corner of my mind (corner of my mind)
I celebrated glory
But that was not to be
In the twist of separation you excelled at being free
Can't you find
(Can't you find)
A little room inside for me

Whatever I said, whatever I did I didn't mean it
I just want you back for good
(Want you back, want you back, want you back for good)
See I want you back for good
Whenever I'm wrong just tell me the song and I'll sing it
You'll be right and understood
(Want you back, want you back, want you back for good)
I want you back for good

And we'll be together, this time is forever
We'll be fighting and forever we will be
So complete in our love
We will never be uncovered again

Whatever I said, whatever I did I didn't mean it
I just want you back for good
Whenever I'm wrong just tell me the song and I'll sing it
You'll be right and understood

I guess now it's time, that you came back for good","pop, british, britpop, 90s, boybands"
62,63,"""Tootsee Roll""",69 Boyz,"17 ContributorsTootsee Roll LyricsThe Tootsee Roll!
This song (and titular dance) absolutely demolished dance floors in the mid 90’s. It serves an excellent example of “3rd wave” Miami (or Booty) Bass. Comprable tracks include “Whomp! There… Read More 
The butterfly? Uh-uh, that's old, let me see the Tootsee Roll
Yeah, 1990-Quad
69 Boyz backed up by the Quad City DJ's, one time

Cotton candy, Sweetie Gold, let me see the Tootsee Roll
C'mon, c'mon (Tootsee Roll), just make that Tootsee Roll
Here we go, here we go (Tootsee Roll), just make that Tootsee Roll
Yeah, c'mon (Tootsee Roll), lemme see that Tootsee Roll
Get up and roll (Tootsee Roll) and make that Tootsee Roll

To the left, to the left, to the right, to the right
To the front, to the front, to the back, to the back
Now slide, slide, baby, slide, just slide, baby
Slide, just slide, baby, slide, c'mon, c'mon (Slide)
To the left, to the left, to the right, to the right
To the front, to the front, to the back, to the back
Now dip, baby, dip, c'mon, let's dip, baby, dip, baby
Dip, baby, dip (Just dip, baby), dip, baby, dip (Just dip, baby)
Cotton candy, Sweetie Gold, let me see the Tootsee Roll

I don't know what you've been told
It ain't the butterfly, it's the Tootsee Roll
A brand new dance, so
Grab a partner and get on the dance floor
And work them hips a lil' bit
Then do that dip a lil' bit
Oh yeah, you got it
No ifs, ands or no buts about it
And you over there, with the long hair
Keep rollin' that derriere
'Cause it ain't hard
Just a brand new dance for the 1990-Quad
69 in the place to be
Hey yo, 'Ski, what we came to see?

Cotton candy, Sweetie Gold, let me see the Tootsee Roll
Here we go, c'mon (Tootsee Roll), c'mon, c'mon (Tootsee Roll)
Lemme see your Tootsee Roll, c'mon, c'mon (Tootsee Roll)
Just get that on the floor (Tootsee Roll) and Tootsee Roll
Here we go, here we go (Tootsee Roll) just—

I feel a whoop comin' on, a whoop comin' on (Say what?)
I feel a whoop comin' on, a whoop comin' on
Whoop (Come on), whoop (Come on), whoop (Yeah, c'mon, c'mon and) whoop
Whoop, whoop, whoop, whoop (Yeah, baby)

Cotton candy, Sweetie Gold, let me see that Tootsee Roll
C'mon, c'mon (Tootsee Roll), just make that Tootsee Roll
Yeah, c'mon (Tootsee Roll), and make your Tootsee Roll
Here we go, here we go (Tootsee Roll), just make that Tootsee Roll
I wanna see your Tootsee Roll, just make your Tootsee Roll

To the left, to the left, to the right, to the right
To the front, to the front, to the back, to the back
Now slide, slide, slide, slide
Now slide, slide, slide, slide, uh-oh
I feel a whoop comin' on, a whoop comin' on
A whoop comin' on, a whoop comin' on (Five, four, three, two, one, c'mon now)
Whoop, whoop, whoop, whoop (C'mon now)
Whoop, whoop, whoop, whoop
Cotton candy, Sweetie Gold, let me see that Tootsee Roll

I don't know what you've been told
It ain't the butterfly, it's the Tootsee Roll
A brand new dance, so
Grab a partner and get on the dance floor
69 in the place to be
Hey yo, 'Ski, what we came to see?

The butterfly? Uh-uh, that's old, let me see the Tootsee Roll
Here we go, c'mon (Tootsee Roll), c'mon, c'mon (Tootsee Roll)
Lemme see your Tootsee Roll, c'mon, c'mon (Tootsee Roll)
Just get that on the floor (Tootsee Roll) and Tootsee Roll
Here we go, here we go (Tootsee Roll) just— check it out

To the left, to the left, to the right, to the right
To the front, to the front, to the back, to the back
Now slide, slide, slide, slide
Now slide, slide, slide, slide (C'mon, c'mon)
To the left, to the left, to the right, to the right
To the front, to the front, to the back, to the back
Now dip, baby, dip, c'mon, let's dip, baby, dip, baby
Dip, baby, dip (Just dip, baby), dip, baby, dip (Just dip, baby)
I feel a whoop comin' on, a whoop comin' on
I feel a whoop comin' on, a whoop comin' on (Oh, here it come)
Now whoop, whoop, whoop, whoop (C'mon, let's)
Whoop, whoop, whoop, whoop (Oh, baby, baby)

Just roll, just roll (C'mon), just roll, just roll
Just roll, just roll, just roll, just roll (Yeah, c'mon and)
Just roll, just roll, just roll, just roll (C'mon, c'mon)
Just roll, just roll, just roll, just roll (Just let that booty roll)","Hip-Hop, miami bass, rap, hip hop, 90s"
63,64,"""You Want This"" / ""70's Love Groove""",Janet Jackson,,"pop, rnb, female vocalists, dance, soul"
