Unnamed: 0,No.,Title,Artist(s),lyrics,genres
40,41,"""Never Leave You (Uh Oooh, Uh Oooh)""",Lumidee,"29 ContributorsNever Leave You (Uh Oooh, Uh Oooh) Lyrics
Uh-oh, uh-oh
Uh-oh, uh-oh

Honestly, if I tell
Tell you what, what you wanna know, love
There ain't another, don't want no other lover
I'll put nothin' above ya, I'll kick 'em to the gutter (Uh-oh)
You try to shake me (Uh-oh)
One look lovin' me crazy now (Uh-oh)
Look at us lately (Uh-oh)
And tell 'em who's your lady

I never thought you'd be the one
Make me shine brighter than the sun
There ain't no ups and downs, no in and outs
You're here right now

If you want me to stay
I'll never leave
If you want me to stay
We'll always be
If you want me to stay
Love endlessly
If you want me to stay
If you want me to stay
I'll never leave you

Uh-oh, uh-oh
Uh-oh, uh-oh

Now how you're lovin' back
We're happy, it's a fact
Can't nothin' hold us back
We got this in the bag (Uh-oh)
There ain't no maybes (Uh-oh)
No question, love you daily now (Uh-oh)
Look at us lately (Uh-oh)
And tell 'em who's your lady

I never thought you'd be the one
Make me shine brighter than the sun
There ain't no ups and downs, no in and outs
You're here right now

If you want me to stay
I'll never leave
If you want me to stay
We'll always be
If you want me to stay
Love endlessly
If you want me to stay
If you want me to stay
I'll never leave you

Uh-oh, uh-oh
Uh-oh, uh-oh
Uh-oh, uh-oh
Uh-oh, uh-oh","rnb, female vocalists, Hip-Hop, reggae, pop"
41,42,"""Beautiful""",Snoop Dogg featuring Pharrell and Charlie Wilson,"54 ContributorsBeautiful Lyrics“Beautiful” is a 2003 single by Snoop Dogg from his album Paid Tha Cost To Be Da Bo$$.
This single peaked at #6 on the U.S. Hot 100 chart, and was successful in other countries such as Australia and New… Read More 
Oh, oh, oh, oh
Yeah, yeah, yeah, yeah
(Yeah, oh, yeah, there's something about you)
Oh, oh, oh, oh
Yeah, yeah, yeah, yeah
(Yeah, oh, yeah, there's something about you)

Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)
Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)

I know you gon' lose it, this new Snoop shit
Come on, baby boo, you gots to get into it
Don't fool with the player with the cool whip
Yeah, yeah, you know I'm always on that cool shit
Walk to it, do it how you do it
Have a glass, let me put you in the mood, and
Little cutie, looking like a student
Long hair with your big fat booty
Back in the days, you was a girl I went to school with
Had to tell your moms and sister to cool it
The girl wanna do it, I just might do it
Hit her off with some pimp-pimp fluid
Mommy, don't worry, I won't abuse it
Hurry up and finish so we can watch Clueless
I laugh at these niggas when they ask, ""Who do this?""
But everybody know, ooh, girl, that you is

Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)
Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)

When I see my baby boo, shit, I get foolish
Smack a nigga that tries to pursue it
Homeboy, she taken, just move it
I asked you nicely, don't make the Dogg lose it
We just blow dro and keep the flow movin'
In a '64, me and baby boo cruisin'
Body rag interior blue, and
Have them hydraulics squeakin' when we screwin'
Now she's yellin', hollerin' out ""Snoop!"" and
Hootin', hollerin'; hollerin', hootin'
Black and beautiful, you the one I'm choosin'
Hair long, thin, black and curly like you're Cuban
Keep groovin', that's what we doin'
And we gon' be together until your moms move in
(Yeah, oh, yeah, there's something about you)

Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)
Beautiful, I just want you to know
You're my favorite girl
(Yeah, oh, yeah, there's something about you)

See, I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my
See, I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my
(Yeah, oh, yeah, there's something about you)

Snoop Dogg Clothing, that's what I'm groomed in
You got my pictures on the wall in your room, and
Girls be complaining you keep me boomin'
But girls like that wanna listen to Pat Boone
(Yeah, oh, yeah, there's something about you)
You's a college girl, but that don't stop you from doin'
Come and see the Dogg in a hood near you, and
You don't ask why I roll with a crew, and
Twist up my fingers, and wear dark blue, and
(Yeah, oh, yeah, there's something about you)
On the Eastside, that's the crew I choose
Nothing I do is new to you
I smack up the world if they rude to you
'Cause baby girl, you're so beautiful

Beautiful, I just want you to know
You're my favorite girl
Beautiful, I just want you to know
You're my favorite girl

See, I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my
See, I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my
See, I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my
I just want you
To know that you are really special
(Yeah, oh, yeah, there's something about you)
Oh my, oh my, oh my, oh my

Ehh... oh, yeah, there's something about you... Oh-hooo!
Ehh... oh, yeah, there's something about you... Oh-hooo!
Ehh... oh, yeah, there's something about you... Oh-hooo!",
42,43,"""Gossip Folks""",Missy Elliott featuring Ludacris,"62 ContributorsGossip Folks Lyrics“Gossip Folks” is the second single from Under Construction. The song is a response to the many rumors circling around Missy (ex. her weight and sexuality). The refrain samples “Double Dutch Bus” by Frankie… Read More 
Yo, yo yo move out of the wayWe got Missy Elliott coming through
Girl, that is Missy Elliott she lost a lot of weight
I heard she eat one cracker a day
Girl, well I heard the bitch was married to Tim' and started fuckin' with Trina
I heard the bitch got hit by three zebras and a monkey
I can't stand the bitch no way

When I walk up in the piece
I ain't gotta even speak
I'm a bad mamajama
Goddammit, motherfucker, you ain't gotta like me
How you stuntin' these hoes?
Need to talk, what you know
And stop talkin' 'bout who I'm stickin' and lickin'
Just mad it ain't yours
I know y'all poor, y'all broke
Y'all job just hangin' up clothes
Step to me, get burnt like toast
Motherfuckers, adios, amigos
Hop, hop, pose, pose
I don't brag, I mostly boast
From the VA to the LA coast
Izzo kizzay, lezzy goh

Millze cillzan sillzome plilzay dilzzouble dilzutch
Hilzzoo?
My gizzirl
Brillzing her izzin
Izzo kizzay
Izzall rizzight
Izzo kizzay
Izzall rizzight! Nizzow wizzee wilzzo-izzo-zee

When I pull up in my whip
Bitches wanna talk shit
I'm drivin', I'm glidin', I'm stylin'
And these motherfuckers ask, ""Did you see it?""
I'm grippin' these curbs
Skrrt, did ya heard?
I love 'em, my feathers, my furs, ahh
I fly like a bird
Chickenheads on the prowl
Who you tryna **** now?
Now you ain't gettin' loud
Better calm down 'fore I smack your ass down
I need my drums, bass, high hat
Has to be my snare, strings, horns, yes
I need my Tim' sound, right, left
Izzo kizzay, looky here

Millze cillzan sillzome plilzay dilzzouble dilzutch
Hilzzoo?
My gizzirl
Brillzing her izzin
Izzo kizzay
Izzall rizzight
Izzo kizzay
Izzall rizzight! Nizzow wizzee wilzzo-izzo-zee

I don't go out my house, shorty, you just waitin' to see
Who I’m gon' roll up in the club with then report that next week
Just wanna see who I am ****, boy sniffing some coke
I know by the time I finish this line, I'ma hear this on the radio

Yeah, uh huh, okay
Once upon a time in College Park
Where they live life fast and they scared of dark
There was a little nigga by the name of Chris
Nobody paid him any mind, no one gave a shit
Knowin' he could rap, no one lifted hands
So he went about his business and devised a plan
Made a CD and then he hit the block
Fifty thousand sold, seven dollars a pop
Hold the phone, three years later
Stepped out the swamp in ten-and-a-half gators
Now all around the world on the microphone
He leave the booth smellin' like Burberry cologne
Still ridin' chrome
Got bitches in the kitchen, never home alone
And he's on the grind
Please let me know if he's on your mind
And respect, you'll give me
Ludacris, I live loud like Timmay (Uh)
Fuck, have to clear these rumors
I got a headache, and it's not a tumor
Get up on my lap and get my head tucked tight
Sprayed, so I never let the bedbugs bite
Hard to the core, core to the rotten
Jump down, turn around, pick a bale of cotton
Yahh!

Millze cillzan sillzome plilzay dilzzouble dilzutch
Hilzzoo?
My gizzirl
Brillzing her izzin
Izzo kizzay
Izzall rizzight
Izzo kizzay
Izzall rizzight! Nizzow wizzee wilzzo-izzo-zee
Yo, straight up Missy killed that shit tonight for real
I know, I know, I don't really care about her being pregnant by Michael Jackson
You know what we should do?
We should go get her album when it come out
There she go, there she go, there she—
Hi Missy
Hi Missy?
What's up fools?
You think I ain't knowin y'all broke, Milli Vanilli
J.J. Fad wannabes ain't over here gossipin' 'bout me?
Yo, how bout you buff these Pumas for twenty cents
So your lights won't get cut off
You soggy breasts, cow stomachs
Yo, take those baby GAP shirts off, too
You just mad 'cause Payless ran outa plastic pumps for the after party
Yo, by the way, go get my album
Damn

Millze cillzan sillzome plilzay dilzzouble dilzutch
Hilzzoo?
My gizzirl
Brillzing her izzin","Hip-Hop, rap, rnb, female vocalists, hip hop"
43,44,"""Miss Independent""",Kelly Clarkson,"24 ContributorsMiss Independent LyricsMiss Independent was released as the first single from Clarkson’s first studio album, Thankful. Critics acclaimed it for continuing to eliminate her “American Idol” image.
In the US, it peaked at number nine… Read More 
Miss independent
Miss self-sufficient
Miss keep your distance, mmm
Miss unafraid
Miss out of my way
Miss don't let a man interfere, no
Miss on her own
Miss almost grown
Miss never let a man help her off her throne

So, by keeping her heart protected
She'd never ever feel rejected
Little miss apprehensive
Said, ooh, she fell in love

What is this feelin' takin' over?
Thinkin' no one could open the door
Surprise, it's time
To feel what's real
What happened to Miss Independent?
No longer need to be defensive
Goodbye, old you
When love is true

Misguided heart
Miss play it smart
Miss if you wanna use that line, you better not start, no
But she miscalculated
She didn't wanna end up jaded
And this miss decided not to miss out on true love

So, by changing her misconceptions
She went in a new direction
And found inside, she felt a connection
She fell in love

What is this feelin' takin' over?
Thinkin' no one could open the door (Open this door)
Surprise, it's time (Yeah)
To feel what's real, what's real
What happened to Miss Independent? (Oh)
No longer need to be defensive
Goodbye (Goodbye), old you (Old you)
When love, when love is true

When Miss Independent walked away
No time for love that came her way
She looked in the mirror and thought today
What happened to miss no longer afraid?
It took some time for her to see
How beautiful love could truly be
No more talk of ""Why can't that be me?""
I'm so glad I finally see

What is this feelin' taking over?
Thinkin' no one could open the door (Oh yeah)
Surprise (Surprise), it's time (Yeah)
To feel (To feel) what's real
What happened to Miss Independent?
No longer need to be defensive (Yeah)
Goodbye (Goodbye), old you
When love, when love is true

Miss Independent","pop, female vocalists, pop rock, rock, Kelly Clarkson"
44,45,"""Calling All Angels""",Train,"14 ContributorsCalling All Angels Lyrics
I need a sign to let me know you're here
All of these lines are being crossed over the atmosphere
I need to know that things are gonna look up
'Cause I feel us drowning in a sea spilled from a cup
When there is no place safe and no safe place to put my head
When you can feel the world shake from the words that are said

And I'm
Calling all angels
And I'm
Calling all you angels

And I won't give up if you don't give up
I won't give up if you don't give up
I won't give up if you don't give up
I won't give up if you don't give up

I need a sign to let me know you're here
'Cause my TV set just keeps it all from being clear
I want a reason for the way things have to be
I need a hand to help build up some kind of hope inside of me

And I'm
Calling all angels
And I'm
Calling all you angels

When children have to play inside so they don't disappear
While private eyes solve marriage lies 'cause we don't talk for years
And football teams are kissing queens (I won't give up if you don't give up)
And losing sight of having dreams
In a world that what we want (I won't give up if you don't give up)
Is only what we want until it's ours

And I'm
Calling all angels
And I'm
Calling all you angels

And I'm (I won't give up if you don't give up)
Calling all angels (I won't give up if you don't give up)
And I'm (I won't give up if you don't give up)
Calling all you angels (I won't give up if you don't give up)
Calling all you angels (I won't give up if you don't give up)
Calling all you angels (I won't give up if you don't give up)
Calling all you angels (I won't give up if you don't give up)","rock, alternative rock, pop, alternative, indie"
45,46,"""Damn!""",YoungBloodZ featuring Lil Jon,"35 ContributorsDamn! LyricsThe anthem of a generation’s apathy: “If you don’t give a damn, we don’t give a fuck”
They calling me to come back to the streets
Sean P., aka ""A Sharp Crease""
Said it was necessary, these sucka niggas out here very scary
They cuffing hoes, they living in the month of February
OK then, put a sissy nigga on display then
Kick in your door and have my folks bring them K's in
I'm still Attic A-double T-I-C
It ain't a hoe out there, for real, who don't know bout me
Bitch I'm for sure with it
Don't make me pop that trunk to the 'Lac
Bitch I will go get it
And I ain't selfish, I will let you and your ho feel it
Won't catch me sipping on no Cris and got a cold belly
It's Youngbloodz A-Town malt liquor sipping
Coming straight from the gutter
Toe-tag a motherfucker, leave them under a cover
Lil Jon he drop the beat that make you bounce like rubber
Sean Paul he tote the heat to make you mug then slug ya, yeah

If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
(Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!)

I post up get to it, drink hand in hand
They call me Mr. Herringbone cause that's my right hand man
Old-school straight foolish like no other indeed
With Lil Jon, it's YoungbloodZ, they crunk as can be
Attic Crew 105 that's if you looking to rumble
Cock back bust aim now I done got your number
In the club you gone feel it when it drop this summer
Like rain we gone pour and hit you hard like thunder
Cause in the Dirty we them boys that drank you under the table
Where them niggas pimp hoes in fly suits and gators
In my Chevy so super I'm the one to call
Just dial 1-800-430 slash ALCOHOL
And dog I'm not the one that you really just wanna clown
I'm cool in my way, but shit still I shut them down
And piss on them haters J-Bo he cuts a fool
In the cut bout slizzard somewhere that's how we do

If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
(Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!)

Out of town hard heads get Swiss cheesed up
And you gonna need more than stitches to patch that leak up
Chump like me up my mouth TB'd up
With the plush leather guts steady gripping the butt
Oh you for sure with it, then pull your pistol
Show a nigga you ain't hoe with it
And I ain't selfish I will let you and your folk feel it
Talking big-boy shit
Mean mugging like a motherfucker, my hand on my dick

Cause off the rip we keep it jumping like it ain't nothing new
We started off with Shake Em Off so look partner, oh guess who?
It's them boys from the bottom who took you down 85
And hit you with that U-Way so look here don't be surprised
We bucking, blowing, chilling and sipping on something good
I'm peeping out the scenery, wishing a nigga would
In case it just might pop off I'm ready to lock and load
To take you through the South to show you how we throw them bows

If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
(Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
If you don't give a damn, we don't give a fuck (Hey!)
(Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!
Don't start no shit, it won't be no shit!)","rap, Hip-Hop, Dirty South, atlanta, hip hop"
46,47,"""This Is the Night""",Clay Aiken,"8 ContributorsThis Is the Night Lyrics
When the world wasn't upside down
I could take all the time I had
But I'm not gonna wait when a moment can vanish so fast
'Cause every kiss is a kiss you can never get back

Lift me up in your eyes
If you told me that is what heaven is
Well, you'd be right
I've been waiting forever for this
This is the night

When the answer to all my dreams
Is as close as a touch away
Why am I here holding back what I'm trying to say?

Lift me up in your eyes
If you told me that is what heaven is
Well, you'd be right
Hold me close to your heart
I would go with you to the ends of the earth
And we'll fly
I've been waiting forever for this
This is the night

This is the night where we capture forever
And all our tomorrows begin
After tonight, we will never be lonely again

Lift me up in your eyes
If you told me that is what heaven is
Well, you'd be right
Hold me close to your heart
I would go with you to the ends of the earth
And we'll fly
I've been waiting forever for this
This is the night","pop, American Idol, male vocalists, Clay Aiken, guilty pleasure"
47,48,"""Your Body Is a Wonderland""",John Mayer,"36 ContributorsYour Body Is a Wonderland Lyrics“Your Body Is a Wonderland” is a song written and recorded by American singer-songwriter John Mayer. It was released in October 2002 as the second single from his debut studio album, Room for Squares (2001).… Read More 
We got the afternoon
You got this room for two
One thing I've left to do
Discover me, discovering you
One mile to every inch of
Your skin like porcelain
One pair of candy lips and
Your bubblegum tongue

And if you want love we'll make it
Swim in a deep sea of blankets
I take all your big plans and break 'em
This is bound to be a while

Your body is a wonderland
Your body is a wonder, I'll use my hands
Your body is a wonderland

Something 'bout the way
Your hair falls in your face
I love the shape you take when
Crawling towards the pillowcase
You tell me where to go
And though I might leave to find it
I'll never let your head hit the bed
Without my hand behind it

You want love, we'll make it
Swim in a deep sea of blankets
I take all your big plans and break 'em
This is bound to be a while

Your body is a wonderland
Your body is a wonder, I'll use my hands
Your body is a wonderland
(I'll never speak again, again
I'll use my hands)

Damn, baby
You frustrate me
I know you're mine all mine, all mine
But you look so good it hurts sometimes

Your body is a wonderland (I'll never speak again, again)
Your body is a wonder, I'll use my hands
Your body is a wonderland (I'll never speak again, again)
Your body is a wonderland (I'll use my hands)","singer-songwriter, acoustic, rock, pop, Acoustic Rock"
48,49,"""Headstrong""",Trapt,"33 ContributorsHeadstrong LyricsThe opening track and lead single of Trapt’s 2002 self-titled major label debut album. “Headstrong” talks about someone who maintains stubborn determination against all hardship, either due to relationship… Read More 
Circling your, circling your, circling your head
Contemplating everything you ever said
Now I see the truth, I got a doubt
A different motive in your eyes
And now I'm out, see you later

I see your fantasy
You want to make it a reality paved in gold
See inside, inside of our heads, yeah
Well, now that's over
I see your motives inside
Decisions to hide

Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
Headstrong, we're headstrong
Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
And this is not where you belong

I can't give everything away
I won't give everything away

Conclusions manifest
Your first impression's got to be your very best
I see you're full of shit and that's alright
That's how you play, I guess you get through every night
Well, now that's over

I see your fantasy
You want to make it a reality paved in gold
See inside, inside of our heads, yeah
Well, now that's over
I see your motives inside
Decisions to hide

Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
Headstrong, we're headstrong
Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
And this is not where you belong (Where you belong)

I can't give everything away (This is not where you belong)
I won't give everything away

I know, I know all about
I know, I know all about
I know, I know all about
I know, I know all about
Your motives inside and your decision to hide

Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
Headstrong, we're headstrong
Back off, I'll take you on
Headstrong to take on anyone
I know that you are wrong
And this is not where you belong
Where you belong (This is not where you belong)

I can't give everything away (This is not where you belong)
I won't give everything away (This is not where you belong)
(This is not where you belong)

(I can't)
(I can't)
(I can't)
(I can't)
(I can't)","alternative rock, rock, post-grunge, hard rock, alternative"
49,50,"""In Those Jeans""",Ginuwine,"18 ContributorsIn Those Jeans Lyrics
Is there room for me? Anymore room?
Yeah (For me)
Ooh

Looking good plenty tight (come on)
Is there room? Any more room for me
In those jeans? (yeah)
Really thick like I like it
Tell me is there any more room for me
In those jeans? (yeah)
Looking tasty really scrumptious
Tell me is there any more room for me?
In those jeans (woo)
Looking good plenty tight
Is there room? Any more room for me
Check this out

Got on my ride seen you from a far
And I couldn't stop myself from looking hard
You wore these jeans
Girl you wore
These jeans and you
Made a thug wanna cry something terrible
I had to have, have you for myself baby
You don't know
What those jeans do to me
Make me wanna get down on one knee
You got that thunder
And it only makes me wonder how it
Feels
To get up in those jeans
Oh those jeans

Looking good plenty tight
Is there room? Any more room for me
In those jeans?
Really thick like I like it
Tell me is there any more room for me
In those jeans?
Looking tasty really scrumptious
Tell me is there any more room for me?
In those jeans
Looking good plenty tight
Is there room? Any more room for me
Is there any more?

You are the bomb
Girl you tight to death
I don't know the words to say to you
All that I know, baby all I know is
That
I'm loving what I see and I'm feeling you
I wanna know, all I wanna know is if
I could have what's up in those
Jeans
Baby can I have what's up in those jeans
Don't get alarmed cause I don't mean no harm
But I love the way you
Wear those jeans

Levi's, Prada, Baby Phat, I love them
Love the way you wearing them, I love them, yeah
Calvin, Iceberg, Sergio, I love them
Trying to get inside of those
Yeah, yeah, yeah

Looking good plenty tight
Is there room? Any more room for me
In those jeans?
Really thick like I like it
Tell me is there any more room for me
In those jeans?
Looking tasty really scrumptious
Tell me is there any more room for me?
In those jeans
Looking good plenty tight
Is there room? Any more room for me

I wanna say that them jeans looking good fitting right
Baby damn those jeans
Any kind doesn't matter you could win 'em
You look fine
Baby damn those jeans
Anytime that I see you I want in, you wear them well
Baby damn those jeans
You the shit, you the bomb
All I wanna know is can I have what's in those jeans
Can I get in those can I baby

Looking good plenty tight
Is there room? Any more room for me
In those jeans?
Really thick like I like it
Tell me is there any more room for me
In those jeans?
Looking tasty really scrumptious
Tell me is there any more room for me?
In those jeans
Looking good plenty tight
Is there room? Any more room for me
Looking good plenty tight
Is there room? Any more room for me
In those jeans?
Really thick like I like it
Tell me is there any more room for me
In those jeans?
Looking tasty really scrumptious
Tell me is there any more room for me?
In those jeans
Looking good plenty tight
Is there room? Any more room for me","rnb, soul, Ginuwine, 90s, Hip-Hop"
50,51,"""Stand Up""",Ludacris featuring Shawnna,"55 ContributorsStand Up Lyrics“Stand Up” is a song by Ludacris, released as the second official single in 2003, and taken from his fourth album Chicken-n-Beer. It was his first number-one single, with production by Kanye West and… Read More 
Stand up (Ah)
Stand up (Yeah)
Stand up (Ah)
Stand up (Uh)

When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back
When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back

How you ain't gon' fuck? Bitch, I'm me
I'm the goddamn reason you in VIP
CEO, you don't have to see ID
I'm young, wild, and strapped like Chi-Ali, blaow
We ain't got nothin' to worry about
Whoop ass, let security carry 'em out
Watch out for the medallion, my diamonds are reckless
Feels like a midget is hangin' from my necklace
I pulled up with a million trucks
Lookin', smellin', feelin' like a million bucks, ah
Pass the bottles, the heat is on
We in the huddle all smoking that Cheech & Chong
What's wrong? The club and the moon is full (Ah)
And I'm lookin' for a thick, young lady to pull (Yeah)
One sure shot way to get them out of them pants (Ah)
Take note to the brand new dance, like this (Uh)

When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back
When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back

Go on with your big ass, let me see somethin'
Tell your little friend he can quit mean muggin'
I'm lit and I don't care what no one thinks
But where the fuck is the waitress at with my drinks?
My people outside and they can't get in
We gon' rush the back door and break 'em in
The owner already pissed 'cause we sorta late
But our time and our clothes gotta coordinate
Most girls lookin' right, some lookin' a mess
That's why they spillin' drinks all over your dress
But Louis Vuitton bras all over your breasts
Got me wantin' to put hickeys all over your chest, ah
Come on, we gon' party tonight (Ah)
Y'all use mouth-to-mouth, bring the party to life (Yeah)
Don't be scared, show another part of your life (Ah)
The more drinks in your system, the harder the fight (Uh)

When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back
When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back

Stand up
Stand up
Stand up
Stand up

Damn right, the fire marshal wanna shut us down
Get us out, so someone can gun us down
We was two songs away from gettin' some cut up
Now we one song away from tearin' the club up
Move over, Luda got somethin' to say (Ah)
Do it now 'cause tomorrow ain't promised today (Yeah)
Work with me, let's become one with the beat (Ah)
And don't worry about me steppin' all over your feet (Uh)

When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back
When I move, you move (Just like that?)
When I move, you move (Just like that?)
When I move, you move (Just like that?)
Hell yeah, hey DJ, bring that back

Stand up (Ah)
Stand up (Yeah)
Stand up (Ah)
Stand up (Uh)
Stand up (Just like that?)
Stand up (Just like that? Yeah)
Stand up (Ah)
Stand up (Uh)","Hip-Hop, rap, Dirty South, hip hop, Ludacris"
51,52,"""The Remedy (I Won't Worry)""",Jason Mraz,"17 ContributorsTranslationsPortuguêsThe Remedy (I Won’t Worry) Lyrics“The Remedy (I Won’t Worry)” is the third track, and first single, released by Jason Mraz, from his debut album Waiting for My Rocket to Come.
This song was dedicated to Mraz’s longtime friend, Charlie… Read More 
Well, I saw fireworks from the freeway
And behind closed eyes, I cannot make them go away
'Cause you were born on the fourth of July, freedom ring
Well, something on the surface, it stings
I said, something on the surface, well, it kinda makes me nervous
Who says that you deserve this?
And what kind of god would serve this?
We will cure this dirty old disease
Well, if you've gots the poison, I've gots the remedy

The remedy is the experience
This is a dangerous liaison
I says, the comedy is that it's serious
Which is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I, I won't worry my life away
Hey, oh, oh
I, I won't worry my life away
Hey, oh, oh

Well, I heard two men talking on the radio
In a cross fire kind of new reality show
Uncovering the ways to plan the next big attack
While they were counting down the ways to stab the brother in the be right back after this
The unavoidable kiss, where the minty fresh death breath is sure to outlast this catastrophe
Dance with me, 'cause if you've gots the poison, I've gots the remedy

The remedy is the experience
This is a dangerous liaison
I says the comedy is that it's serious
This is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I, I won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
Hey, oh, oh

When I fall in love (I fall in love), I take my time
There's no need to hurry when I'm making up my mind
You can turn off the sun (Turn off the sun), but I'm still gonna shine
And then I'll tell you why

Because the remedy is the experience
This is a dangerous liaison
I says the comedy is that it's serious
This is a strange enough new play on words
I say the tragedy is how you're gonna spend
The rest of your nights with the light on
So shine the light on all of your friends
When it all amounts to nothing in the end

I ('Cause I won't)
I won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
(I won't worry my life)
I (I won't)
I won't worry my life away, no
('Cause I won't, and I won't, and I won't) I
Won't worry my life away
Hey, oh, oh
I (I won't, I won't, I won't)
I won't worry my life away
I (I won't, I won't, I won't)
I won't worry my life away","acoustic, singer-songwriter, pop, alternative, rock"
52,53,"""Why Don't You & I""",Santana featuring Alex Band,"7 ContributorsWhy Don’t You & I (Alt. Version) Lyrics
Since the moment I spotted you
Like walking 'round with little wings on my shoes
My stomach's filled with the butterflies
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If I said I didn't like it, then you know I'd lied, ooh

But every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

When's this fever gonna break?
I think I've handled more than any man can take
I'm like a love-sick puppy chasing you around
Ooh, and it's alright
Bouncing 'round from cloud to cloud
I got the feeling like I'm never gonna come down
If said I didn't like it, then you know I'd lied, ooh

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""

Slowly, I begin to realize, this is never gonna end
Right about the same time you walk by
And I say, ""Oh, here we go again, oh""

Every time I try to talk to you
I get tongue-tied
Turns out everything I say to you
Comes out wrong and never comes out right

So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""
So I'll say, ""Why don't you and I get together
And take on the world and be together forever?
Heads we will, and tails we'll try again""
So I say, ""Why don't you and I hold each other
And fly to the moon and straight on to heaven?
'Cause without you, they're never gonna let me in""","rock, classic rock, latin, guitar, blues"
